,New Plant,Item,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,,,,,,,,,Available Later,On,Available Later,On
,    ,009565,RHOD (H-2) LOOKING GLASS,Rhododendron x 'Looking Glass' (H-2)                        ,Looking Glass Rhododendron                                  ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,009555,RHOD (H-2) LORD ROBERTS,Rhododendron x 'Lord Roberts' (H-2)                         ,Lord Roberts Rhododendron                                   ,Rhododendron,RHO,05,,,,,,,,,, 276 ,05/15/15  ,     ,          
,    ,405672,RHOD (H-2) MIDNIGHT RUBY,Rhododendron x 'Midnight Ruby'                              ,Midnight Ruby Rhododendron                                  ,Rhododendron,RHO,05,,,,,,,,,, 99 ,04/01/15  ,     ,          
,    ,405772,RHOD (H-2) NORTHERN STARBURST,"Rhododendron 'Northern Starburst' (H-2) P.P.# 10,388        ",Northern Starburst Rhododendron                             ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,019535,RHOD (H-2) PONTICUM VARIEGATUM,Rhododendron ponticum 'Variegatum' ('Cheiranthifolium')     ,Variegated Pontic Rhododendron                              ,Rhododendron,RHO,05,OLD,,,,,,,,,     ,          ,     ,          
,    ,010071,RHOD (H-2) ROCKET,Rhododendron x 'Rocket' (H-2)                               ,Rocket Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010075,RHOD (H-2) ROCKET,Rhododendron x 'Rocket' (H-2)                               ,Rocket Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010202,RHOD (H-2) SCARLET WONDER DWRF,Rhododendron x 'Scarlet Wonder' (H-2)                       ,Scarlet Wonder Dwarf Rhododendron                           ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010191,RHOD (H-2) SNEEZY,Rhododendron x 'Sneezy' (H-2)                               ,Sneezy Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010192,RHOD (H-2) SNEEZY,Rhododendron x 'Sneezy' (H-2)                               ,Sneezy Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010252,RHOD (H-2) TRILBY,Rhododendron x 'Trilby' (H-2)                               ,Trilby Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010255,RHOD (H-2) TRILBY,Rhododendron x 'Trilby' (H-2)                               ,Trilby Rhododendron                                         ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,406072,RHOD (H-2) YAKU KEN JANECK,Rhododendron yakushimanum 'Ken Janeck'                      ,Ken Janeck Rhododendron                                     ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,406092,RHOD (H-2) YAKU PINK PARASOL,Rhododendron yakushimanum 'Pink Parasol'                    ,Pink Parasol Rhododendron                                   ,Rhododendron,RHO,05,,,,,,,,,,     ,          ,     ,          
,    ,010521,RHOD (H-2) YAKU PRINCESS,Rhododendron x 'Yaku Princess' (H-2)                        ,Yaku Princess Rhododendron                                  ,Rhododendron,RHO,05,OLD,,,,,,,,,     ,          ,     ,          
,    ,010522,RHOD (H-2) YAKU PRINCESS,Rhododendron x 'Yaku Princess' (H-2)                        ,Yaku Princess Rhododendron                                  ,Rhododendron,RHO,05,OLD,,,,,,,,," 5,790 ",05/01/15  ,     ,          
,    ,008805,RHOD (H-3) ANNA ROSE WHITNEY,Rhododendron x 'Anna Rose Whitney' (H-3)                    ,Anna Rose Whitney Rhododendron                              ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,009491,RHOD (H-3) HOTEI,Rhododendron x 'Hotei' (H-3)                                ,Hotei Rhododendron                                          ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,009492,RHOD (H-3) HOTEI,Rhododendron x 'Hotei' (H-3)                                ,Hotei Rhododendron                                          ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,009502,RHOD (H-3) JEAN MARIE DE MNTGE,Rhododendron x 'Jean Marie de Montague' (H-3)               ,Jean Marie De Montague Rhododendron                         ,Rhododendron,RHO,06,,,,,,,,,," 2,225 ",12/31/14  ," 2,225 ",04/01/15  
,    ,009505,RHOD (H-3) JEAN MARIE DE MNTGE,Rhododendron x 'Jean Marie de Montague' (H-3)               ,Jean Marie De Montague Rhododendron                         ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,019782,RHOD (H-3) PRESIDENT ROOSEVELT,Rhododendron x 'President Roosevelt' (H-3)                  ,President Roosevelt Rhododendron                            ,Rhododendron,RHO,07,,,,,,,,,,     ,          ,     ,          
,    ,019785,RHOD (H-3) PRESIDENT ROOSEVELT,Rhododendron x 'President Roosevelt' (H-3)                  ,President Roosevelt Rhododendron                            ,Rhododendron,RHO,07,,,,,,,,,,     ,          ,     ,          
,    ,405972,RHOD (H-3) PRPL PASSION PP9981,"Rhododendron 'Purple Passion' PP #9,981 (H-3)               ",Purple Passion Rhododendron                                 ,Rhododendron,RHO,06,CPC,,,,,,,,,     ,          ,     ,          
,    ,010355,RHOD (H-3) VIRGINIA RICHARDS,Rhododendron x 'Virginia Richards' (H-3)                    ,Virginia Richards Rhododendron                              ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,406062,RHOD (H-3) YAKU CRETE,Rhododendron yakushimanum 'Crete'                           ,Crete Rhododendron                                          ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,009311,RHOD (H-3) YAKU DREAMLAND,Rhododendron x 'Dreamland' (Yakushima hybrid) (H-3)         ,Dreamland Rhododendron                                      ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,010505,RHOD (H-3) YELLOW PETTICOATS,Rhododendron x 'Yellow Petticoats' (H-3)                    ,Yellow Petticoats Rhododendron                              ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,    ,069891,RHUS AROMATICA GRO-LOW,Rhus aromatica 'Gro-Low'                                    ,Gro-Low Fragrant Sumac                                      ,Deciduous shrub/hedge,DCS,04,,,,,,,,,, 33 ,04/01/15  ,     ,          
,    ,069893,RHUS AROMATICA GRO-LOW,Rhus aromatica 'Gro-Low'                                    ,Gro-Low Fragrant Sumac                                      ,Deciduous shrub/hedge,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,069895,RHUS AROMATICA GRO-LOW,Rhus aromatica 'Gro-Low'                                    ,Gro-Low Fragrant Sumac                                      ,Deciduous shrub/hedge,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,406132,RIBES RUBRUM PERFECTION,Ribes rubrum 'Perfection'                                   ,Perfection Red Currant                                      ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,    ,091115,RIBES SANG KING EDWARD VII,Ribes sanguineum 'King Edward VII'                          ,King Edward VII Flowering Currant                           ,Deciduous early flower'g Shrub,DCS,06,,,,,,,,,,     ,          ,     ,          
,    ,071652PT,ROSA BRIDAL SUNBLAZE R P10002,"Rosa x 'Meilmera' P.P. #10,002                              ",Bridal Sunblaze®  Miniature Rose,Rosa,ROS,05,CPC,,,,,,,,,     ,          ,     ,          
,2013,055972,THUJA OC GOLDEN TUFFET,Thuja occidentalis 'Golden Tuffet'                          ,Golden Tuffet Arborvitae                                    ,Thuja,CON,03,,,,,,,,,,     ,          ,     ,          
,    ,024632,ROSA CHATEAU MERLOT TM PP12190,Rosa x 'Tanoronez' P.P.# 12190                              ,Chateau Merlot®  Shrub Rose,Rosa,ROS,05,NWH,,,,,,,,,     ,          ,     ,          
,    ,036292,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,036292,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,036292,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,036292,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,036295PT,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,069292,ROSA FLWR CAR R APLBLSM P10239,Rosa x 'Noamel' P.P.# 10239                                 ,Flower Carpet®  Appleblossom Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,069292,ROSA FLWR CAR R APLBLSM P10239,Rosa x 'Noamel' P.P.# 10239                                 ,Flower Carpet®  Appleblossom Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,078182,ROSA FLWR CAR R CORAL PP14441,Rosa x 'Noala' P.P.# 14441                                  ,Flower Carpet®  Coral Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,,     ,          ,     ,          
,    ,078182,ROSA FLWR CAR R CORAL PP14441,Rosa x 'Noala' P.P.# 14441                                  ,Flower Carpet®  Coral Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,,     ,          ,     ,          
,    ,069782,ROSA FLWR CAR R PINK,Rosa x 'Noatraum'                                           ,Flower Carpet®  Pink Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,, 460 ,04/01/15  ,     ,          
,    ,069782,ROSA FLWR CAR R PINK,Rosa x 'Noatraum'                                           ,Flower Carpet®  Pink Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,," 1,547 ",10/21/14  ," 1,176 ",04/01/15  
,    ,036382,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,Rosa,ROS,04,ATI,,,,,,,,, 143 ,04/01/15  ,     ,          
,    ,036382,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,Rosa,ROS,04,ATI,,,,,,,,, 830 ,04/01/15  ,     ,          
,    ,036382,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,Rosa,ROS,04,ATI,,,,,,,,, 299 ,04/01/15  ,     ,          
,    ,036385PT,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,Rosa,ROS,04,ATI,,,,,,,,, 169 ,06/01/15  ,     ,          
,    ,071602,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,, 199 ,04/01/15  ,     ,          
,    ,071602,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,071602,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,071605PT,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,036312,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,,     ,          ,     ,          
,    ,036312,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,, 78 ,06/01/15  ,     ,          
,    ,036312,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,, 71 ,04/01/15  ,     ,          
,    ,036315PT,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,,     ,          ,     ,          
,    ,070212,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,, 713 ,06/01/15  ,     ,          
,    ,070212,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,, 386 ,04/01/15  ,     ,          
,    ,070215PT,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,Rosa,ROS,05,ATI,,,,,,,,,     ,          ,     ,          
,    ,018242,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,018242,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,018245PT,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,Rosa,ROS,04,ATI,,,,,,,,,     ,          ,     ,          
,    ,069382PT,ROSA GOLDEN SUNBLAZE R P8493,Rosa x 'Meicupaq' P.P. #8493                                ,Golden Sunblaze®  Miniature Rose,Rosa,ROS,05,CPC,,,,,,,,,     ,          ,     ,          
,    ,023783S,ROSA KNCK OUT R BLSHNG P14700,Rosa x 'Radyod' P.P.# 14700                                 ,Blushing Knock Out®  Rose,Rosa,ROS,05,CPC,,,,,,,,,     ,          ,     ,          
,    ,042825,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,042825PT,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,042823S,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,042823SPT,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,042822S,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,042822S,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,, 164 ,06/01/15  ,     ,          
,    ,042822S,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030905,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030905PT,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030905PT,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030903S,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030903SPT,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030902S,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030902S,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,030902S,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011625,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011625PT,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011625PT,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011623S,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011623SPT,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011622S,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011622S,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,011622S,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022155,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022155PT,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022155PT,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022153S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,, 26 ,06/01/15  ,     ,          
,    ,022153S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022153SPT,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022152S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022152S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,    ,022152S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC,,,,,,,,,     ,          ,     ,          
,2014,053931,THUJA OC HIGHLIGHTS TM PP21967,"Thuja occidentalis 'Janed Gold' PP.# 21,967                 ",Highlights™  Arborvitae,Thuja,CON,05,PHS,,,,,,,,,     ,          ,     ,          
,    ,037863SPT,ROSA KNCK OUT R SUNNY P18562,Rosa x 'Radsunny'  P.P.# 18562                              ,Sunny Knock Out®  Rose,Rosa,ROS,05,CPC,,,,,,,,,     ,          ,     ,          
,    ,406373,ROSA LK-A-LIK TM HYDRNGLCS PAF,Rosa 'Harballred' PPAF                                      ,Look-A-Likes™  Hydrangealicious Rose,Rosa,ROS,05,,,,,,,,,,     ,          ,     ,          
,2014,053932,THUJA OC HIGHLIGHTS TM PP21967,"Thuja occidentalis 'Janed Gold' PP.# 21,967                 ",Highlights™  Arborvitae,Thuja,CON,05,PHS,,,,,,,,,     ,          ,     ,          
,2014,03118M,THUJA OC MALONYANA,Thuja occidentalis 'Malonyana'                              ,Malonyana Arborvitae                                        ,Thuja,CON,04,,,,,,,,,,     ,          ,     ,          
,2014,031185,THUJA OC MALONYANA,Thuja occidentalis 'Malonyana'                              ,Malonyana Arborvitae                                        ,Thuja,CON,04,,,,,,,,,,     ,          ,     ,          
,2013,075053S,THUJA OC NORTH POLE R PPAF,"Thuja occidentalis 'Art Boe' P.P. #22,174                   ",North Pole™  Arborvitae,Thuja,CON,03,PW,,,,,,,,,     ,          ,     ,          
,2013,075052S,THUJA OC NORTH POLE R PPAF,"Thuja occidentalis 'Art Boe' P.P. #22,174                   ",North Pole™  Arborvitae,Thuja,CON,03,PW,,,,,,,,,     ,          ,     ,          
,    ,073055,THUJA OC RUSHMORE,Thuja occidentalis 'Rushmore'                               ,Rushmore Arborvitae                                         ,Thuja,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,406982,THUJA OC STARKIE'S GOLD,Thuja occidentalis 'Starkie's Gold'                         ,Starkie's Gold Arborvitae                                   ,Thuja,CON,03,,,,,,,,,,     ,          ,     ,          
,2011,046822,THUJA OR MORGAN,Thuja orientalis 'Morgan'                                   ,Morgan's Chinese Arborvitae                                 ,Thuja,CON,05,,,,,,,,,,     ,          ,     ,          
,2014,090762,THUJA PLICATA DANIELLOW PPAF,"Thuja plicata 'Daniellow' PP #20,267                        ",Daniellow Golden Spire Arborvitae                           ,Thuja,CON,04,OLD,,,,,,,,,     ,          ,     ,          
,2014,055142,THUJA X EMBER WAVES TM PPAF,Thuja plicata x standishii 'MonPin' P.P.A.F.                ,Ember Waves™  Western Arborvitae,Thuja,CON,05,RSP,,,,,,,,,     ,          ,     ,          
,    ,406195,ROSA-CL THE CHARLATAN R P18990,"Rosa 'Meiguimov' PP ##18,990                                ",The Charlatan®  Climbing Rose,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,2014,055145,THUJA X EMBER WAVES TM PPAF,Thuja plicata x standishii 'MonPin' P.P.A.F.                ,Ember Waves™  Western Arborvitae,Thuja,CON,05,RSP,,,,,,,,,     ,          ,     ,          
,    ,406205,ROSA-CL WNERS CIRCLE TM P19310,Rosa 'Radwin'                                               ,Winners Circle™  Climbing Rose,Rosa,ROS,05,CPC,,,,,,,,, 471 ,04/01/15  ,     ,          
,    ,070151,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Rose                                       ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,070155,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Rose                                       ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,070155,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Rose                                       ,Rosa,ROS,06,,,,,,,,,, 19 ,04/01/15  ,     ,          
,    ,070201,ROSA-CL-BANKSIAE LUTEA,Rosa banksiae 'Lutea'                                       ,Yellow Lady Banks Rose                                      ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,070201,ROSA-CL-BANKSIAE LUTEA,Rosa banksiae 'Lutea'                                       ,Yellow Lady Banks Rose                                      ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,070205,ROSA-CL-BANKSIAE LUTEA,Rosa banksiae 'Lutea'                                       ,Yellow Lady Banks Rose                                      ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,090791ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,Rosa,ROS,04,,,,,,,,,,     ,          ,     ,          
,    ,090791ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,Rosa,ROS,04,,,,,,,,,,     ,          ,     ,          
,    ,090795ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,Rosa,ROS,04,,,,,,,,,,     ,          ,     ,          
,    ,090795ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,Rosa,ROS,04,,,,,,,,,,     ,          ,     ,          
,    ,051105ST,ROSA-CL-EDEN CLIMBER R,Rosa x 'Meiviolin'                                          ,Eden Climber®  Rose,Rosa,ROS,05,OLD,,,,,,,,," 1,335 ",04/01/15  ,     ,          
,    ,051095ST,ROSA-CL-GARDEN SUN TM PPAF,Rosa x 'Meivaleir' P.P.A.F.                                 ,Garden Sun™  Climbing Rose,Rosa,ROS,05,OLD,,,,,,,,,     ,          ,     ,          
,    ,069445ST,ROSA-CL-JOSEPH'S COAT,Rosa x 'Joseph's Coat'                                      ,Joseph's Coat Climbing Rose                                 ,Rosa,ROS,06,,,,,,,,,,     ,          ,     ,          
,    ,062691,ROSMARINUS BLUE SPIRES,Rosmarinus officinalis 'Blue Spires'                        ,Blue Spires Rosemary                                        ,Edible berries/fruit,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,020491,ROSMARINUS OFF ARP,Rosmarinus officinalis 'Arp'                                ,Arp Rosemary                                                ,Edible berries/fruit,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,020492,ROSMARINUS OFF ARP,Rosmarinus officinalis 'Arp'                                ,Arp Rosemary                                                ,Edible berries/fruit,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,070331,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,Edible berries/fruit,DCS,05,,,,,,,,,," 1,586 ",06/01/15  ,     ,          
