LAVANDULA X INT PROVENCE,Lavandula x intermedia 'Provence'                           ,Provence French Lavender                                    ,Mid spring interm. flowering,,,
LAVANDULA X INT PROVENCE,Lavandula x intermedia 'Provence'                           ,Provence French Lavender                                    ,Mid spring interm. flowering,,,
LEPTODERMIS OBLONGA,Leptodermis oblonga                                         ,Himalayan Leptodermis                                       ,Deciduous mid flowering shrub,,,
LEPTODERMIS OBLONGA,Leptodermis oblonga                                         ,Himalayan Leptodermis                                       ,Deciduous mid flowering shrub,,,
LEPTOSPERMUM NANUM RURU,Leptospermum scoparium 'Nanum Ruru'                         ,Dwarf New Zealand Tea Tree                                  ,Evergreen early flower'g shrub,,,
LEPTOSPERMUM NANUM RURU,Leptospermum scoparium 'Nanum Ruru'                         ,Dwarf New Zealand Tea Tree                                  ,Evergreen early flower'g shrub,,,
LEUCOSCEPTRUM JAP GOLDEN ANGEL,Leucosceptrum japonicum 'Golden Angel'                      ,Golden Angel Japanese Shrub Mint                            ,Mid/late tall flowering,,,
LEUCOSCEPTRUM JAP GOLDEN ANGEL,Leucosceptrum japonicum 'Golden Angel'                      ,Golden Angel Japanese Shrub Mint                            ,Mid/late tall flowering,,,
LEUCOSCEPTRUM JAP GOLDEN ANGEL,Leucosceptrum japonicum 'Golden Angel'                      ,Golden Angel Japanese Shrub Mint                            ,Mid/late tall flowering,,,
LEUCOTHOE AXILLARIS,Leucothoe axillaris                                         ,Coast Leucothoe                                             ,Evergreen shade shrub,,,
LEUCOTHOE FONT RAINBOW,Leucothoe fontanesiana 'Rainbow'                            ,Rainbow Drooping Fetterbush                                 ,Evergreen shade shrub,,,
LEUCOTHOE FONT RAINBOW,Leucothoe fontanesiana 'Rainbow'                            ,Rainbow Drooping Fetterbush                                 ,Evergreen shade shrub,,,
LEUCOTHOE FONT RAINBOW,Leucothoe fontanesiana 'Rainbow'                            ,Rainbow Drooping Fetterbush                                 ,Evergreen shade shrub,,,
LEUCOTHOE FONT RAINBOW,Leucothoe fontanesiana 'Rainbow'                            ,Rainbow Drooping Fetterbush                                 ,Evergreen shade shrub,,,
LIATRIS SPI KOBOLD,Liatris spicata 'Kobold'                                    ,Kobold Gayfeather                                           ,Mid/late tall flowering,,,
LIATRIS SPI KOBOLD,Liatris spicata 'Kobold'                                    ,Kobold Gayfeather                                           ,Mid/late tall flowering,,,
LIGULARIA BOTTLE ROCKET PPAF,                                                            ,                                                            ,Shade foliage/flower,,,
LIGULARIA BR M CRAWFORD P16123,Ligularia dentata 'Brit Marie Crawford' P.P.# 16113         ,Brit Marie Crawford Ligularia                               ,Shade foliage/flower,,,
LIGULARIA PRZEWALSKI,Ligularia przewalskii                                       ,Ragwort                                                     ,Shade foliage/flower,,,
LIGULARIA STEN THE ROCKET,Ligularia stenocephala 'The Rocket'                         ,Rocket Ligularia                                            ,Shade foliage/flower,,,
LIGULARIA STEN THE ROCKET,Ligularia stenocephala 'The Rocket'                         ,Rocket Ligularia                                            ,Shade foliage/flower,,,
LIGUSTRUM JAP RECURVIFOLIUM,Ligustrum japonicum 'Recurvifolium'                         ,Curled-Leaf Privet                                          ,Evergreen large shrub/hedge,,,
LIGUSTRUM JAP RECURVIFOLIUM,Ligustrum japonicum 'Recurvifolium'                         ,Curled-Leaf Privet                                          ,Evergreen large shrub/hedge,,,
LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,Evergreen large shrub/hedge,,,
LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,Evergreen large shrub/hedge,,,
LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,Evergreen large shrub/hedge,,,
LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,Evergreen large shrub/hedge,,,
LIGUSTRUM VICARYI,Ligustrum x vicaryi                                         ,Vicary Golden Privet                                        ,Deciduous shrub/hedge,,,
LIGUSTRUM VICARYI,Ligustrum x vicaryi                                         ,Vicary Golden Privet                                        ,Deciduous shrub/hedge,,,
LIGUSTRUM VULGARE LODENSE,Ligustrum vulgare 'Lodense'                                 ,Lodense Privet                                              ,Deciduous shrub/hedge,,,
LIGUSTRUM VULGARE LODENSE,Ligustrum vulgare 'Lodense'                                 ,Lodense Privet                                              ,Deciduous shrub/hedge,,,
LIRIODENDRON MAJESTIC BEAUTY R,Liriodendron tulipifera 'Aureo-marginatum'                  ,Majestic Beauty®  Tulip Tree,Deciduous shade tree,,,
LIRIOPE EMRLD GODDESS R P15471,Liriope muscari 'Love Potion No. 13' P.P.# 15471            ,Emerald Goddess®  Lilyturf,Grass-like plant,,,
LIRIOPE EMRLD GODDESS R P15471,Liriope muscari 'Love Potion No. 13' P.P.# 15471            ,Emerald Goddess®  Lilyturf,Grass-like plant,,,
LIRIOPE MUSCARI AZTEC GRASS,Liriope muscari 'Aztec Grass'                               ,Aztec Grass                                                 ,Grass-like plant,,,
LIRIOPE MUSCARI AZTEC GRASS,Liriope muscari 'Aztec Grass'                               ,Aztec Grass                                                 ,Grass-like plant,,,
LIRIOPE MUSCARI BIG BLUE,Liriope muscari 'Big Blue'                                  ,Big Blue Lilyturf                                           ,Grass-like plant,,,
LIRIOPE MUSCARI BIG BLUE,Liriope muscari 'Big Blue'                                  ,Big Blue Lilyturf                                           ,Grass-like plant,,,
LIRIOPE MUSCARI BIG BLUE,Liriope muscari 'Big Blue'                                  ,Big Blue Lilyturf                                           ,Grass-like plant,,,
LIRIOPE MUSCARI MAJESTIC,Liriope muscari 'Majestic'                                  ,Majestic Lilyturf                                           ,Grass-like plant,,,
LIRIOPE MUSCARI MAJESTIC,Liriope muscari 'Majestic'                                  ,Majestic Lilyturf                                           ,Grass-like plant,,,
LIRIOPE MUSCARI MONROE'S WHITE,Liriope muscari 'Monroe's White'                            ,Monroe's White Lilyturf                                     ,Grass-like plant,,,
LIRIOPE MUSCARI ROYAL PURPLE,Liriope muscari 'Royal Purple'                              ,Royal Purple Lilyturf                                       ,Grass-like plant,,,
LIRIOPE MUSCARI SILVR SUNPROOF,Liriope muscari 'Silvery Sunproof'                          ,Silvery Sunproof Lilyturf                                   ,Grass-like plant,,,
LIRIOPE MUSCARI SILVR SUNPROOF,Liriope muscari 'Silvery Sunproof'                          ,Silvery Sunproof Lilyturf                                   ,Grass-like plant,,,
LIRIOPE MUSCARI VARIEGATA,Liriope muscari 'Variegata'                                 ,Variegated Lilyturf                                         ,Grass-like plant,,,
LIRIOPE MUSCARI VARIEGATA,Liriope muscari 'Variegata'                                 ,Variegated Lilyturf                                         ,Grass-like plant,,,
LIRIOPE SPICATA SILVER DRAGON,Liriope spicata 'Silver Dragon'                             ,Silver Dragon Lilyturf                                      ,Grass-like plant,,,
LIRIOPE SPICATA SILVER DRAGON,Liriope spicata 'Silver Dragon'                             ,Silver Dragon Lilyturf                                      ,Grass-like plant,,,
LIRIOPE SPICATA SILVER DRAGON,Liriope spicata 'Silver Dragon'                             ,Silver Dragon Lilyturf                                      ,Grass-like plant,,,
LITHODORA GRACE WARD,Lithodora diffusa 'Grace Ward'                              ,Grace Ward Lithodora                                        ,Ground cover,,,
LITHODORA GRACE WARD,Lithodora diffusa 'Grace Ward'                              ,Grace Ward Lithodora                                        ,Ground cover,,,
LITHODORA GRACE WARD,Lithodora diffusa 'Grace Ward'                              ,Grace Ward Lithodora                                        ,Ground cover,,,
LOBELIA COMPLIMENT RED,Lobelia x speciosa 'Compliment Red'                         ,Compliment Red Lobelia                                      ,Mid spring border flowering,,,
LOBELIA LAXIFLORA,Lobelia laxiflora                                           ,Mexican Cardinal Flower                                     ,Mid spring border flowering,,,
LOBELIA SPEC FAN BLUE,Lobelia x speciosa 'Fan Blue'                               ,Fan Blue Lobelia                                            ,Mid spring border flowering,,,
LOBELIA SPEC FAN SCARLET,Lobelia x speciosa 'Fan Scarlet'                            ,Fan Scarlet Lobelia                                         ,Mid spring border flowering,,,
LOBELIA X SPE RUSSIAN PRINCESS,Lobelia x speciosa 'Russian Princess'                       ,Russian Princess Lobelia                                    ,Mid spring border flowering,,,
LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,Hardy vine,,,
LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,Hardy vine,,,
LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,Hardy vine,,,
LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,Hardy vine,,,
LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,Hardy vine,,,
LONICERA JAP PURPUREA,Lonicera japonica 'Purpurea'                                ,Purple-Leaf Japanese Honeysuckle                            ,Hardy vine,,,
LONICERA JAP PURPUREA,Lonicera japonica 'Purpurea'                                ,Purple-Leaf Japanese Honeysuckle                            ,Hardy vine,,,
LONICERA NITIDA OPHELIA TM,"Lonicera nitida 'Brilliame' P.P. #20,761                    ",Ophelia™  Honeysuckle,Hardy vine,,,
LONICERA P SCENTSATION PP16240,Lonicera periclymenum 'Scentsation' P.P.#16240              ,Scentsation Honeysuckle                                     ,Hardy vine,,,
LONICERA PCHES & CREAM PP21839,"Lonicera periclymenum 'Inov 86' P.P.#21,839                 ",Peaches and Cream Honeysuckle                               ,Hardy vine,,,
LONICERA PCHES & CREAM PP21839,"Lonicera periclymenum 'Inov 86' P.P.#21,839                 ",Peaches and Cream Honeysuckle                               ,Hardy vine,,,
LONICERA PER BERRIES JUBILEE R,Lonicera periclymenum 'Monul'                               ,Berries Jubilee®  Woodbine Honeysuckle,Hardy vine,,,
LONICERA PER BERRIES JUBILEE R,Lonicera periclymenum 'Monul'                               ,Berries Jubilee®  Woodbine Honeysuckle,Hardy vine,,,
LONICERA PER WINCHESTER,Lonicera periclymenum 'Winchester'                          ,Winchester Honeysuckle                                      ,Hardy vine,,,
LONICERA PER WINCHESTER,Lonicera periclymenum 'Winchester'                          ,Winchester Honeysuckle                                      ,Hardy vine,,,
LONICERA SEMP BLANCHE SANDMAN,Lonicera sempervirens 'Blanche Sandman'                     ,Blanche Sandman Honeysuckle                                 ,Hardy vine,,,
LONICERA SEMP MAGNIFICA,Lonicera sempervirens 'Magnifica'                           ,Trumpet Honeysuckle                                         ,Hardy vine,,,
LONICERA SEMP MAGNIFICA,Lonicera sempervirens 'Magnifica'                           ,Trumpet Honeysuckle                                         ,Hardy vine,,,
LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,Hardy vine,,,
LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,Hardy vine,,,
LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,Hardy vine,,,
LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,Hardy vine,,,
LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,Hardy vine,,,
LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,Hardy vine,,,
LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,Hardy vine,,,
LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,Hardy vine,,,
LONICERA X JOHN CLAYTON,Lonicera sempervirens 'John Clayton'                        ,John Clayton Honeysuckle                                    ,Hardy vine,,,
LONICERA X MANDARIN PP11083,"Lonicera x 'Mandarin' P.P.# 11,083                          ",Mandarin Honeysuckle                                        ,Hardy vine,,,
LONICERA X MANDARIN PP11083,"Lonicera x 'Mandarin' P.P.# 11,083                          ",Mandarin Honeysuckle                                        ,Hardy vine,,,
LONICERA X MANDARIN PP11083,"Lonicera x 'Mandarin' P.P.# 11,083                          ",Mandarin Honeysuckle                                        ,Hardy vine,,,
LORO C EVER RED R,Loropetalum chinense 'Chang Nian Hong'                      ,Ever Red®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C EVER RED R,Loropetalum chinense 'Chang Nian Hong'                      ,Ever Red®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C PIPA'S RED,Loropetalum chinense 'Pipa's Red'                           ,Pipa's Red Chinese Fringe Flower                            ,Evergreen early flower'g shrub,,,
LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,Evergreen early flower'g shrub,,,
LORO C SNOW PANDA,Loropetalum chinense 'Snow Panda'                           ,Snow Panda Fringe Flower                                    ,Evergreen early flower'g shrub,,,
LORO C SNOW PANDA,Loropetalum chinense 'Snow Panda'                           ,Snow Panda Fringe Flower                                    ,Evergreen early flower'g shrub,,,
LORO C SUZANNE,Loropetalum chinense 'Suzanne'                              ,Suzanne Fringe Flower                                       ,Evergreen early flower'g shrub,,,
LORO C SUZANNE,Loropetalum chinense 'Suzanne'                              ,Suzanne Fringe Flower                                       ,Evergreen early flower'g shrub,,,
LORO C SUZANNE,Loropetalum chinense 'Suzanne'                              ,Suzanne Fringe Flower                                       ,Evergreen early flower'g shrub,,,
LYCIUM BARB BIG LIFEBERRY R,Lycium barbarum 'SMNDBL' PPAF                               ,Sweet Giant Big Lifeberry®  Goji Berry,Edible berries/fruit,,,
LYSIMACHIA NUMMULARIA AUREA,Lysimachia nummularia 'Aurea'                               ,Golden Creeping Jenny                                       ,Ground cover,,,
LYSIMACHIA NUMMULARIA AUREA,Lysimachia nummularia 'Aurea'                               ,Golden Creeping Jenny                                       ,Ground cover,,,
MACFADYENA UNGUIS-CATI,Macfadyena unguis-cati                                      ,Yellow Trumpet Vine                                         ,Temperate vine,,,
MACFADYENA UNGUIS-CATI,Macfadyena unguis-cati                                      ,Yellow Trumpet Vine                                         ,Temperate vine,,,
MAG G BRACKENS BROWN BEAUTY,Magnolia grandiflora 'Bracken's Brown Beauty'               ,Bracken's Brown Beauty Magnolia                             ,Evergreen shade tree,,,
MAG G BRACKENS BROWN BEAUTY,Magnolia grandiflora 'Bracken's Brown Beauty'               ,Bracken's Brown Beauty Magnolia                             ,Evergreen shade tree,,,
MAG G BRACKENS BROWN BEAUTY,Magnolia grandiflora 'Bracken's Brown Beauty'               ,Bracken's Brown Beauty Magnolia                             ,Evergreen shade tree,,,
MAG G BRACKENS BROWN BEAUTY,Magnolia grandiflora 'Bracken's Brown Beauty'               ,Bracken's Brown Beauty Magnolia                             ,Evergreen shade tree,,,
MAG G GREENBACK TM P9243,Magnolia grandiflora 'MGTIG' P.P.# 9243                     ,Greenback™  Southern Magnolia,Evergreen shade tree,,,
MAG G KAY PARRIS,Magnolia grandiflora 'Kay Parris'                           ,Kay Parris Magnolia                                         ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Dwarf Southern Magnolia                                     ,Evergreen shade tree,,,
MAG G TEDDY BEAR R PP13049,Magnolia grandiflora 'Southern Charm' P.P.# 13049           ,Teddy Bear®  Southern Magnolia,Evergreen shade tree,,,
MAG G TEDDY BEAR R PP13049,Magnolia grandiflora 'Southern Charm' P.P.# 13049           ,Teddy Bear®  Southern Magnolia,Evergreen shade tree,,,
MAG G TEDDY BEAR R PP13049,Magnolia grandiflora 'Southern Charm' P.P.# 13049           ,Teddy Bear®  Southern Magnolia,Evergreen shade tree,,,
MAG G TEDDY BEAR R PP13049,Magnolia grandiflora 'Southern Charm' P.P.# 13049           ,Teddy Bear®  Southern Magnolia,Evergreen shade tree,,,
MAG LILIFLORA NIGRA,Magnolia liliiflora 'Nigra'                                 ,Purple Lily Magnolia                                        ,Deciduous early flower'g Shrub,,,
MAG STELLATA ROYAL STAR,Magnolia stellata 'Royal Star'                              ,Royal Star Magnolia                                         ,Deciduous early flower'g Shrub,,,
MAG STELLATA ROYAL STAR,Magnolia stellata 'Royal Star'                              ,Royal Star Magnolia                                         ,Deciduous early flower'g Shrub,,,
MAG X ANN,Magnolia x 'Ann'                                            ,Ann Magnolia                                                ,Deciduous early flower'g Shrub,,,
MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,Deciduous early flower'g Shrub,,,
MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,Deciduous early flower'g Shrub,,,
MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,Deciduous early flower'g Shrub,,,
MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,Deciduous early flower'g Shrub,,,
MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,Deciduous early flower'g Shrub,,,
MAG X ELIZABETH,Magnolia acuminata 'Elizabeth'                              ,Elizabeth Magnolia                                          ,Deciduous early flower'g Shrub,,,
MAG X ELIZABETH,Magnolia acuminata 'Elizabeth'                              ,Elizabeth Magnolia                                          ,Deciduous early flower'g Shrub,,,
MAG X FELIX JURY PPAF,Magnolia x 'Felix Jury' P.P.A.F.                            ,Felix Jury Magnolia                                         ,Temperate flowering tree,,,
MAG X LOEB LEONARD MESSEL,Magnolia x loebneri 'Leonard Messel'                        ,Leonard Messel Magnolia                                     ,Deciduous early flower'g Shrub,,,
MAG X LOEB LEONARD MESSEL,Magnolia x loebneri 'Leonard Messel'                        ,Leonard Messel Magnolia                                     ,Deciduous early flower'g Shrub,,,
MAG X LOEB MERRILL,Magnolia x loebneri 'Merrill'                               ,Merrill Magnolia                                            ,Deciduous early flower'g Shrub,,,
MAG X ROSE MARIE,Magnolia 'Rose Marie'                                       ,Rose Marie Magnolia                                         ,Deciduous early flower'g Shrub,,,
MAG X SOUL ALEXANDRINA,Magnolia x soulangiana 'Alexandrina'                        ,Alexander Magnolia                                          ,Deciduous early flower'g Shrub,,,
MAG X SOULANGIANA,Magnolia x soulangiana                                      ,Saucer Magnolia                                             ,Deciduous early flower'g Shrub,,,
MAG X TIMELESS BEAUTY R,Magnolia grandiflora 'Monland'                              ,Timeless Beauty®  Evergreen Magnolia,Evergreen shade tree,,,
MAG X YELLOW BIRD,Magnolia acuminata 'Yellow Bird'                            ,Yellow Bird Magnolia                                        ,Deciduous early flower'g Shrub,,,
MAG X YELLOW BIRD,Magnolia acuminata 'Yellow Bird'                            ,Yellow Bird Magnolia                                        ,Deciduous early flower'g Shrub,,,
MAHONIA AQUIFOLIUM,Mahonia aquifolium                                          ,Oregon Grape Holly                                          ,Evergreen large shrub/hedge,,,
MAHONIA AQUIFOLIUM,Mahonia aquifolium                                          ,Oregon Grape Holly                                          ,Evergreen large shrub/hedge,,,
MAHONIA AQUIFOLIUM COMPACTA,Mahonia aquifolium 'Compacta'                               ,Compact Oregon Grape Holly                                  ,Evergreen small shrub/hedge,,,
MAHONIA AQUIFOLIUM COMPACTA,Mahonia aquifolium 'Compacta'                               ,Compact Oregon Grape Holly                                  ,Evergreen small shrub/hedge,,,
MAHONIA BEALEI,Mahonia japonica 'Bealei'                                   ,Leatherleaf Mahonia                                         ,Evergreen large shrub/hedge,,,
MAHONIA FORTUNEI,Mahonia fortunei                                            ,Chinese Mahonia                                             ,Evergreen large shrub/hedge,,,
MAHONIA ORANGEE FLAME,Mahonia aquifolium 'Orangee Flame'                          ,Orangee Flame Oregon Grape Holly                            ,Evergreen large shrub/hedge,,,
MAHONIA REPENS,Mahonia repens                                              ,Creeping Mahonia                                            ,Ground cover,,,
MAHONIA REPENS,Mahonia repens                                              ,Creeping Mahonia                                            ,Ground cover,,,
MAHONIA REPENS,Mahonia repens                                              ,Creeping Mahonia                                            ,Ground cover,,,
MAHONIA X CHARITY,Mahonia x media 'Charity'                                   ,Charity Mahonia                                             ,Evergreen large shrub/hedge,,,
MALUS 4-IN-1 APPLE B,Malus x '4-in-1 B'                                          ,Apple 4-in-1 Tree                                           ,Edible berries/fruit,,,
MALUS 4-IN-1 APPLE C,Malus x '4-in-1 C'                                          ,Apple 4-in-1 Tree                                           ,Edible berries/fruit,,,
MALUS 6-IN-1 APPLE C,"Malus domestica ('Honeycrisp, Summerred, Braeburn, Macintosh",Six In One Apple                                            ,Edible berries/fruit,,,
MALUS CENTURION R,Malus x 'Centzan'                                           ,Centurion®  Crabapple,Hardy flowering tree,,,
MALUS SARGENTII TINA,Malus sargentii 'Tina'                                      ,Tina Sargent Crabapple                                      ,Hardy flowering tree,,,
MALUS SIEBOLDII CALOCARPA,Malus x sieboldii 'Calocarpa'                               ,Redbud Crabapple                                            ,Hardy flowering tree,,,
MALUS URBN BLUSH DELITE P21511,"Malus x domestica 'Urban Blushing Delight' PP #21,511       ",'Urban Blushing Delight Columnar Apple                      ,Edible berries/fruit,,,
MALUS X ANNA APPLE,Malus domestica 'Anna'                                      ,Anna Apple                                                  ,Edible berries/fruit,,,
MALUS X FUJI APPLE,Malus domestica Fuji                                        ,Fuji Apple                                                  ,Edible berries/fruit,,,
MALUS X GOLDEN DELICIOUS APPLE,Malus x domestica 'Golden Delicious'                        ,Golden Delicious Apple                                      ,Edible berries/fruit,,,
MALUS X HONEYCRISP TM APPLE,Malus x 'MN 1711'                                           ,Honeycrisp™  Apple,Edible berries/fruit,,,
MALUS X PRAIRIFIRE,Malus x 'Prairifire'                                        ,Prairifire Crabapple                                        ,Hardy flowering tree,,,
MALUS X ROYAL RAINDROPS R,Malus x 'JFS-KW5'                                           ,Royal Raindrops®  Flowering Crabapple,Hardy flowering tree,,,
MALUS X SNOWDRIFT,Malus x 'Snowdrift'                                         ,Snowdrift Flowering Crabapple                               ,Hardy flowering tree,,,
MALUS X URBAN GOLDEN TREAT,Malusx x domestica 'Urban Golden Treat'                     ,'Urban Golden Treat' Columnar Apple                         ,Edible berries/fruit,,,
MALUS X URBAN TASTY RED,Malus 'Urban Tasty Red'                                     ,'Urban Tasty Red' Columnar Apple                            ,Edible berries/fruit,,,
MALVA ARBOREUS VAR BIG MOMMA,Malvaviscus drummondii 'Big Momma'                          ,Big Momma Turk's Cap                                        ,Mid/late tall flowering,,,
MAN ALICE DU PONT,Mandevilla x amabilis 'Alice du Pont'                       ,Alice Du Pont Mandevilla                                    ,Tropical flowering vine,,,
MAN BRIDE'S CASCADE PPAF,Mandevilla 'Bride's Cascade' P.P.A.F.                       ,Bride's Cascade Mandevilla                                  ,Tropical flowering vine,,,
MAN MOONLIGHT PARFAIT R P12123,"Mandevilla x amabilis 'Monite' P.P.# 12,123                 ",Moonlight Parfait®  Mandevilla,Tropical flowering vine,,,
MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,,,
MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,,,
MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,,,
MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,,,
MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,,,
MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,,,
MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,,,
MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,,,
MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,,,
MAN STRAWBRY LEMONADE R P15359,"Mandevilla sanderi 'MonProud' P.P.# 15,359                  ",Strawberry Lemonade®  Mandevilla,Tropical flowering vine,,,
MAN SUN PAR R CARMINE KING PAF,Mandevilla x 'Sunparaka' P.P.A.F                            ,Sun Parasol®  Carmine King™  Mandevilla,Tropical flowering vine,,,
