Loc,Item,Description,Botanical Name,Common Name,,,,,,,,,,,,,,,,,
CA,042609,ILEX AQ ARGENTEOMARGINATA,Ilex aquifolium 'Argenteo Marginata'                        ,Variegated English Holly                                    ,,,,,,,,,,,,,,,,,
CA,046202,ILEX VOM STOKES DWARF,Ilex vomitoria 'Stoke's Dwarf' (Male)                       ,Stoke's Dwarf Yaupon Holly                                  ,,,,,,,,,,,,,,,,,
CA,046581,JASMINUM POLYANTHUM,Jasminum polyanthum                                         ,Pink Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,046585,JASMINUM POLYANTHUM,Jasminum polyanthum                                         ,Pink Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,054675,JATROPHA INT PETITE PINKIE TM,Jatropha integerrima 'Compacta Pink'                        ,Petite Pinkie™  Spicy Jatropha,,,,,,,,,,,,,,,,,
CA,046902,JUN C GOLD COAST R,Juniperus x pfitzeriana 'Aurea Improved'                    ,Gold Coast®  Juniper,,,,,,,,,,,,,,,,,
CA,047509SP,JUN C HETZII COLUMN,Juniperus chinensis 'Hetzii Columnaris'                     ,Green Columnar Juniper                                      ,,,,,,,,,,,,,,,,,
CA,047602PP,JUN C HETZII GLAUCA,Juniperus chinensis 'Hetzii Glauca'                         ,Hetz Blue Juniper                                           ,,,,,,,,,,,,,,,,,
CA,047605,JUN C HETZII GLAUCA,Juniperus chinensis 'Hetzii Glauca'                         ,Hetz Blue Juniper                                           ,,,,,,,,,,,,,,,,,
CA,048002P2,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048002PP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048002SP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048005GL,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048005PP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048005SP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048007SP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048009SP,JUN C MINT JULEP R,Juniperus chinensis 'Monlep'                                ,Mint Julep®  Juniper,,,,,,,,,,,,,,,,,
CA,048452BO,JUN C SAN JOSE,Juniperus chinensis 'San Jose'                              ,San Jose Juniper                                            ,,,,,,,,,,,,,,,,,
CA,048455BO,JUN C SAN JOSE,Juniperus chinensis 'San Jose'                              ,San Jose Juniper                                            ,,,,,,,,,,,,,,,,,
CA,048135,JUN C SEA OF GOLD R PP17622,"Juniperus x pfitzeriana 'MonSan' P.P. #17,622               ",Sea Of Gold®  Juniper,,,,,,,,,,,,,,,,,
CA,047305P2,JUN C SPARTAN,Juniperus chinensis 'Spartan'                               ,Spartan Juniper                                             ,,,,,,,,,,,,,,,,,
CA,047305SP,JUN C SPARTAN,Juniperus chinensis 'Spartan'                               ,Spartan Juniper                                             ,,,,,,,,,,,,,,,,,
CA,047307SP,JUN C SPARTAN,Juniperus chinensis 'Spartan'                               ,Spartan Juniper                                             ,,,,,,,,,,,,,,,,,
CA,047309,JUN C SPARTAN,Juniperus chinensis 'Spartan'                               ,Spartan Juniper                                             ,,,,,,,,,,,,,,,,,
CA,04730M,JUN C SPARTAN,Juniperus chinensis 'Spartan'                               ,Spartan Juniper                                             ,,,,,,,,,,,,,,,,,
CA,049255,JUN H BLUE CHIP,Juniperus horizontalis 'Blue Chip'                          ,Blue Chip Juniper                                           ,,,,,,,,,,,,,,,,,
CA,049705,JUN H HUGHES,Juniperus horizontalis 'Hughes'                             ,Hughes Juniper                                              ,,,,,,,,,,,,,,,,,
CA,050905,JUN PRO NANA,Juniperus procumbens 'Nana'                                 ,Dwarf Japanese Garden Juniper                               ,,,,,,,,,,,,,,,,,
CA,050905PT,JUN PRO NANA,Juniperus procumbens 'Nana'                                 ,Dwarf Japanese Garden Juniper                               ,,,,,,,,,,,,,,,,,
CA,050905ST,JUN PRO NANA,Juniperus procumbens 'Nana'                                 ,Dwarf Japanese Garden Juniper                               ,,,,,,,,,,,,,,,,,
CA,051751,JUN SA CALGARY CARPET R,Juniperus sabina 'Monna'                                    ,Calgary Carpet®  Juniper,,,,,,,,,,,,,,,,,
CA,051651,JUN SA MOOR-DENSE R,Juniperus sabina 'Monard'                                   ,Moor-Dense®  Juniper,,,,,,,,,,,,,,,,,
CA,051652,JUN SA MOOR-DENSE R,Juniperus sabina 'Monard'                                   ,Moor-Dense®  Juniper,,,,,,,,,,,,,,,,,
CA,051655,JUN SA MOOR-DENSE R,Juniperus sabina 'Monard'                                   ,Moor-Dense®  Juniper,,,,,,,,,,,,,,,,,
CA,052005,JUN SA TAMARISCIFOLIA NEW BLUE,Juniperus sabina var. tamariscifolia 'New Blue'             ,New Blue Tamarix Juniper                                    ,,,,,,,,,,,,,,,,,
CA,053659,JUN SC BLUE ARROW,Juniperus scopulorum 'Blue Arrow'                           ,Blue Arrow Juniper                                          ,,,,,,,,,,,,,,,,,
CA,052305,JUN SC COLOGREEN,Juniperus scopulorum 'Cologreen'                            ,Cologreen Juniper                                           ,,,,,,,,,,,,,,,,,
CA,052755,JUN SC MOONGLOW,Juniperus scopulorum 'Moonglow'                             ,Moonglow Juniper                                            ,,,,,,,,,,,,,,,,,
CA,053107PT,JUN SC TOLL BLU WEEPING,Juniperus scopulorum 'Tolleson's Blue Weeping'              ,Tolleson's Blue Weeping Juniper                             ,,,,,,,,,,,,,,,,,
CA,053302,JUN SC WICHITA BLUE,Juniperus scopulorum 'Wichita Blue'                         ,Wichita Blue Juniper                                        ,,,,,,,,,,,,,,,,,
CA,053305,JUN SC WICHITA BLUE,Juniperus scopulorum 'Wichita Blue'                         ,Wichita Blue Juniper                                        ,,,,,,,,,,,,,,,,,
CA,054091,JUSTICIA BRANDEGEANA,Justicia brandegeana                                        ,Shrimp Plant                                                ,,,,,,,,,,,,,,,,,
CA,054205,KOELREUTERIA PANICULATA,Koelreuteria paniculata                                     ,Golden Rain Tree                                            ,,,,,,,,,,,,,,,,,
CA,054705,LAG CATAWBA,Lagerstroemia indica 'Catawba'                              ,Catawba Crape Myrtle                                        ,,,,,,,,,,,,,,,,,
CA,054765,LAG CENTENNIAL SPIRIT,Lagerstroemia indica 'Centennial Spirit'                    ,Centennial Spirit Crape Myrtle                              ,,,,,,,,,,,,,,,,,
CA,041905,LAG CHERRY DAZZLE R PP16917,"Lagerstroemia 'Gamad I' ' P.P.# 16,917                      ",Cherry Dazzle®  Dwarf Crape Myrtle,,,,,,,,,,,,,,,,,
CA,008861,LAG DYNAMITE R P10296,Lagerstroemia indica 'Whit II' P.P.# 10296                  ,Dynamite®  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,054505,LAG PEPPERMINT LACE,Lagerstroemia indica 'Peppermint Lace'                      ,Peppermint Lace Crape Myrtle                                ,,,,,,,,,,,,,,,,,
CA,055401,LAG PETITE EMBERS TM,Lagerstroemia indica 'Moners'                               ,Petite Embers™  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055405,LAG PETITE EMBERS TM,Lagerstroemia indica 'Moners'                               ,Petite Embers™  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055505,LAG PETITE ORCHID TM,Lagerstroemia indica 'Monhid'                               ,Petite Orchid™  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055601,LAG PETITE PINKIE TM,Lagerstroemia indica 'Monkie'                               ,Petite Pinkie™  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055605,LAG PETITE PINKIE TM,Lagerstroemia indica 'Monkie'                               ,Petite Pinkie™  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055651,LAG PETITE PLUM R,Lagerstroemia indica 'Monum'                                ,Petite Plum®  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,055655,LAG PETITE PLUM R,Lagerstroemia indica 'Monum'                                ,Petite Plum®  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,015285,LAG PINK VELOUR R PP10319,Lagerstroemia indica 'Whit III' P.P.#10319                  ,Pink Velour®  Crape Myrtle,,,,,,,,,,,,,,,,,
CA,056405,LAG WATERMELON RED,Lagerstroemia indica 'Watermelon Red'                       ,Watermelon Red Crape Myrtle                                 ,,,,,,,,,,,,,,,,,
CA,054475,LAG X ACOMA,Lagerstroemia indica x faueri 'Acoma'                       ,Acoma Crape Myrtle                                          ,,,,,,,,,,,,,,,,,
CA,054571,LAG X ZUNI,Lagerstroemia indica x fauriei 'Zuni'                       ,Zuni Crape Myrtle                                           ,,,,,,,,,,,,,,,,,
CA,054575,LAG X ZUNI,Lagerstroemia indica x fauriei 'Zuni'                       ,Zuni Crape Myrtle                                           ,,,,,,,,,,,,,,,,,
CA,056611,LANTANA CAM AMERICAN RED,Lantana camara 'American Red'                               ,American Red Bush Lantana                                   ,,,,,,,,,,,,,,,,,
CA,056612,LANTANA CAM AMERICAN RED,Lantana camara 'American Red'                               ,American Red Bush Lantana                                   ,,,,,,,,,,,,,,,,,
CA,056871,LANTANA CAM LEMON SWIRL R,Lantana camara 'Variegata'                                  ,Lemon Swirl®  Bush Lantana,,,,,,,,,,,,,,,,,
CA,056841,LANTANA CAM MISS HUFF,Lantana camara 'Miss Huff'                                  ,Miss Huff Hardy Lantana                                     ,,,,,,,,,,,,,,,,,
CA,056842,LANTANA CAM MISS HUFF,Lantana camara 'Miss Huff'                                  ,Miss Huff Hardy Lantana                                     ,,,,,,,,,,,,,,,,,
CA,056851,LANTANA CAM RADIATION,Lantana camara 'Radiation'                                  ,Radiation Bush Lantana                                      ,,,,,,,,,,,,,,,,,
CA,056631,LANTANA CHAPEL HILL YLW P19548,"Lantana 'Chapel Hill Yellow' P.P.# 19,548                   ",Chapel Hill Yellow Lantana                                  ,,,,,,,,,,,,,,,,,
CA,056635PT,LANTANA CHAPEL HILL YLW P19548,"Lantana 'Chapel Hill Yellow' P.P.# 19,548                   ",Chapel Hill Yellow Lantana                                  ,,,,,,,,,,,,,,,,,
CA,056951,LANTANA CONFETTI TM,Lantana x 'Moni'                                            ,Confetti™  Spreading Lantana,,,,,,,,,,,,,,,,,
CA,056955PT,LANTANA CONFETTI TM,Lantana x 'Moni'                                            ,Confetti™  Spreading Lantana,,,,,,,,,,,,,,,,,
CA,009091,LANTANA NEW GOLD,Lantana x 'New Gold'                                        ,New Gold Lantana                                            ,,,,,,,,,,,,,,,,,
CA,056881,LANTANA PAT TM RAINBOW PP9837,"Lantana camara 'Robpatrai' P.P.# 9,837                      ",Patriot™  Rainbow Compact Lantana,,,,,,,,,,,,,,,,,
CA,057231,LANTANA S LAVENDER SWIRL R,Lantana sellowiana 'Monswee'                                ,Lavender Swirl®  Trailing Lantana,,,,,,,,,,,,,,,,,
CA,057031,LANTANA S WHITE LIGHTNIN' R,Lantana sellowiana 'Monma'                                  ,White Lightnin'®  Trailing Lantana,,,,,,,,,,,,,,,,,
CA,057251,LANTANA SELLOWIANA (MONTEVDNS),Lantana sellowiana                                          ,Trailing Lantana                                            ,,,,,,,,,,,,,,,,,
CA,057051,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,,,,,,,,,,,,,,,,,
CA,057052,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,,,,,,,,,,,,,,,,,
CA,057055PT,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,,,,,,,,,,,,,,,,,
CA,057155PT,LANTANA SUNBURST TM,Lantana x 'Sunburst'                                        ,Sunburst™  Spreading Lantana,,,,,,,,,,,,,,,,,
CA,057201,LANTANA TANGERINE TM,Lantana x 'Mone'                                            ,Tangerine™  Spreading Lantana,,,,,,,,,,,,,,,,,
CA,057205PT,LANTANA TANGERINE TM,Lantana x 'Mone'                                            ,Tangerine™  Spreading Lantana,,,,,,,,,,,,,,,,,
CA,024461,LANTANA TEENIE GENIE R PP17612,"Lantana camara 'Monike' P.P. #17,612                        ",Teenie Genie®  Compact Lantana,,,,,,,,,,,,,,,,,
CA,024462,LANTANA TEENIE GENIE R PP17612,"Lantana camara 'Monike' P.P. #17,612                        ",Teenie Genie®  Compact Lantana,,,,,,,,,,,,,,,,,
CA,021475,LAURUS NOBILIS EMERALD WAVE R,Laurus nobilis 'Monem'                                      ,Emerald Wave®  Sweet Bay,,,,,,,,,,,,,,,,,
CA,057491,LEPTOSPERMUM NANUM RURU,Leptospermum scoparium 'Nanum Ruru'                         ,Dwarf New Zealand Tea Tree                                  ,,,,,,,,,,,,,,,,,
CA,025412,LEUCOPHYLLUM LAN RIO BRAVO R,Leucophyllum langmaniae 'Rio Bravo'                         ,Rio Bravo®  Texas Ranger,,,,,,,,,,,,,,,,,
CA,058205,LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,,,,,,,,,,,,,,,,,
CA,058207PT,LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,,,,,,,,,,,,,,,,,
CA,058209SP,LIGUSTRUM TEXANUM,Ligustrum japonicum 'Texanum'                               ,Waxleaf Privet                                              ,,,,,,,,,,,,,,,,,
CA,058401,LIGUSTRUM VICARYI,Ligustrum x vicaryi                                         ,Vicary Golden Privet                                        ,,,,,,,,,,,,,,,,,
CA,058405,LIGUSTRUM VICARYI,Ligustrum x vicaryi                                         ,Vicary Golden Privet                                        ,,,,,,,,,,,,,,,,,
CA,058851,LIRIOPE MUSCARI MAJESTIC,Liriope muscari 'Majestic'                                  ,Majestic Lilyturf                                           ,,,,,,,,,,,,,,,,,
CA,058852,LIRIOPE MUSCARI MAJESTIC,Liriope muscari 'Majestic'                                  ,Majestic Lilyturf                                           ,,,,,,,,,,,,,,,,,
CA,058901,LIRIOPE MUSCARI SILVR SUNPROOF,Liriope muscari 'Silvery Sunproof'                          ,Silvery Sunproof Lilyturf                                   ,,,,,,,,,,,,,,,,,
CA,058902,LIRIOPE MUSCARI SILVR SUNPROOF,Liriope muscari 'Silvery Sunproof'                          ,Silvery Sunproof Lilyturf                                   ,,,,,,,,,,,,,,,,,
CA,058921,LIRIOPE SPICATA SILVER DRAGON,Liriope spicata 'Silver Dragon'                             ,Silver Dragon Lilyturf                                      ,,,,,,,,,,,,,,,,,
CA,059055ST,LONICERA JAP HALLIANA,Lonicera japonica 'Halliana'                                ,Hall's Japanese Honeysuckle                                 ,,,,,,,,,,,,,,,,,
CA,059101ST,LONICERA JAP PURPUREA,Lonicera japonica 'Purpurea'                                ,Purple-Leaf Japanese Honeysuckle                            ,,,,,,,,,,,,,,,,,
CA,086361S,LONICERA P SCENTSATION PP16240,Lonicera periclymenum 'Scentsation' P.P.#16240              ,Scentsation Honeysuckle                                     ,,,,,,,,,,,,,,,,,
CA,059205,LONICERA SEMP MAGNIFICA,Lonicera sempervirens 'Magnifica'                           ,Trumpet Honeysuckle                                         ,,,,,,,,,,,,,,,,,
CA,067832,LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,,,,,,,,,,,,,,,,,
CA,067835,LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,,,,,,,,,,,,,,,,,
CA,059272ST,LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,,,,,,,,,,,,,,,,,
CA,059275,LONICERA X BRO DROPMORE SCARLT,Lonicera x brownii 'Dropmore Scarlet'                       ,Dropmore Scarlet Trumpet Honeysuckle                        ,,,,,,,,,,,,,,,,,
CA,058991,LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,,,,,,,,,,,,,,,,,
CA,058992ST,LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,,,,,,,,,,,,,,,,,
CA,058995,LONICERA X GOLDFLAME,Lonicera x heckrottii 'Goldflame'                           ,Goldflame Honeysuckle                                       ,,,,,,,,,,,,,,,,,
CA,059115,LONICERA X MANDARIN PP11083,"Lonicera x 'Mandarin' P.P.# 11,083                          ",Mandarin Honeysuckle                                        ,,,,,,,,,,,,,,,,,
CA,037425,LORO C EVER RED R,Loropetalum chinense 'Chang Nian Hong'                      ,Ever Red®  Fringe Flower,,,,,,,,,,,,,,,,,
CA,037425PT,LORO C EVER RED R,Loropetalum chinense 'Chang Nian Hong'                      ,Ever Red®  Fringe Flower,,,,,,,,,,,,,,,,,
CA,040202,LORO C PIPA'S RED,Loropetalum chinense 'Pipa's Red'                           ,Pipa's Red Chinese Fringe Flower                            ,,,,,,,,,,,,,,,,,
CA,059231,LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,,,,,,,,,,,,,,,,,
CA,059235,LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,,,,,,,,,,,,,,,,,
CA,059235PT,LORO C RUBRUM RAZZLEBERRI R,Loropetalum chinense 'Monraz'                               ,Razzleberri®  Fringe Flower,,,,,,,,,,,,,,,,,
CA,059191,LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,,,,,,,,,,,,,,,,,
CA,059195,LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,,,,,,,,,,,,,,,,,
CA,059195PT,LORO C SIZZLING PINK,Loropetalum chinense 'Sizzling Pink'                        ,Sizzling Pink Fringe Flower                                 ,,,,,,,,,,,,,,,,,
CA,098401,LORO C SNOW PANDA,Loropetalum chinense 'Snow Panda'                           ,Snow Panda Fringe Flower                                    ,,,,,,,,,,,,,,,,,
CA,098402,LORO C SNOW PANDA,Loropetalum chinense 'Snow Panda'                           ,Snow Panda Fringe Flower                                    ,,,,,,,,,,,,,,,,,
CA,098405,LORO C SNOW PANDA,Loropetalum chinense 'Snow Panda'                           ,Snow Panda Fringe Flower                                    ,,,,,,,,,,,,,,,,,
CA,009945,LORO C ZHUZHOU FUCHSIA,Loropetalum chinense 'Zhuzhou Fuchsia'                      ,Zhuzhou Fuchsia Fringe Flower                               ,,,,,,,,,,,,,,,,,
CA,059437,MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Little Gem Dwarf Southern Magnolia                          ,,,,,,,,,,,,,,,,,
CA,059439,MAG G LITTLE GEM,Magnolia grandiflora 'Little Gem'                           ,Little Gem Dwarf Southern Magnolia                          ,,,,,,,,,,,,,,,,,
CA,059587TR,MAG X BLACK TULIP PPAF,Magnolia x soulangiana 'Jurmag1' P.P.A.F.                   ,Black Tulip™  Magnolia,,,,,,,,,,,,,,,,,
CA,06105MT,MALUS X GRANNY SMITH APPLE,Malus x domestica 'Granny Smith'                            ,Granny Smith Apple                                          ,,,,,,,,,,,,,,,,,
CA,05898MT,MALUS X HONEYCRISP TM APPLE,Malus x 'MN 1711'                                           ,Honeycrisp™  Apple,,,,,,,,,,,,,,,,,
CA,061211,MAN MOONLIGHT PARFAIT R P12123,"Mandevilla x amabilis 'Monite' P.P.# 12,123                 ",Moonlight Parfait®  Mandevilla,,,,,,,,,,,,,,,,,
CA,061215,MAN MOONLIGHT PARFAIT R P12123,"Mandevilla x amabilis 'Monite' P.P.# 12,123                 ",Moonlight Parfait®  Mandevilla,,,,,,,,,,,,,,,,,
CA,061195,MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,,,,,,,,,,,,,,,,,
CA,061241,MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,,,,,,,,,,,,,,,,,
CA,061245,MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,,,,,,,,,,,,,,,,,
CA,09238UT,MAN SUN PAR R GARDEN CRIMSON,Mandevilla x 'Sunparacore' P.P.A.F.                         ,Sun Parasol®  Garden Crimson Mandevilla,,,,,,,,,,,,,,,,,
CA,057065,MAN SUN PAR R GNT WHITE P11556,"Mandevilla 'Sunmandeho' P.P.#11,556                         ",Sun Parasol®  Giant White Mandevilla,,,,,,,,,,,,,,,,,
CA,061291,MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,,,,,,,,,,,,,,,,,
CA,061295,MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,,,,,,,,,,,,,,,,,
CA,062231,NAND DOM FIREPOWER,Nandina domestica 'Firepower'                               ,Firepower Heavenly Bamboo                                   ,,,,,,,,,,,,,,,,,
CA,062121,NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,,,,,,,,,,,,,,,,,
CA,062122,NAND DOM GULF STREAM,Nandina domestica 'Gulf Stream'                             ,Gulf Stream Heavenly Bamboo                                 ,,,,,,,,,,,,,,,,,
CA,063232,OSMANTHUS HET GOSHIKI,Osmanthus heterophyllus 'Goshiki'                           ,Goshiki False Holly                                         ,,,,,,,,,,,,,,,,,
CA,063351,PACHYSANDRA TERM GREEN SHEEN,Pachysandra terminalis 'Green Sheen'                        ,Green Sheen Japanese Spurge                                 ,,,,,,,,,,,,,,,,,
CA,089482,PACHYSTACHYS LUTEA,Pachystachys lutea                                          ,Golden Shrimp Plant                                         ,,,,,,,,,,,,,,,,,
CA,010555,PALM-BUTIA CAPITATA,Butia capitata                                              ,Pindo Palm                                                  ,,,,,,,,,,,,,,,,,
CA,063752,PALM-CYCAS REVOLUTA,Cycas revoluta                                              ,Sago Palm                                                   ,,,,,,,,,,,,,,,,,
CA,063605,PALM-TRACHYCARPUS FORTUNEI,Trachycarpus fortunei                                       ,Windmill Palm                                               ,,,,,,,,,,,,,,,,,
CA,063607,PALM-TRACHYCARPUS FORTUNEI,Trachycarpus fortunei                                       ,Windmill Palm                                               ,,,,,,,,,,,,,,,,,
CA,063609,PALM-TRACHYCARPUS FORTUNEI,Trachycarpus fortunei                                       ,Windmill Palm                                               ,,,,,,,,,,,,,,,,,
CA,064105,PALM-WASHINGTONIA ROBUSTA,Washingtonia robusta                                        ,Mexican Fan Palm                                            ,,,,,,,,,,,,,,,,,
CA,064155,PANDOREA JAS ALBA LADY DI,Pandorea jasminoides 'Lady Di'                              ,White Bower Vine                                            ,,,,,,,,,,,,,,,,,
CA,033725,PANDOREA JAS CHARISMA,Pandorea jasminoides 'Charisma'                             ,Charisma Bower Vine                                         ,,,,,,,,,,,,,,,,,
CA,064135,PANDOREA JAS ROSEA,Pandorea jasminoides 'Rosea'                                ,Pink Bower Vine                                             ,,,,,,,,,,,,,,,,,
CA,071961,PARTH HENRYANA,Parthenocissus henryana                                     ,Silvervein Creeper                                          ,,,,,,,,,,,,,,,,,
CA,002471,PARTH Q STAR SHOWERS R P10128,Parthenocissus quinquefolia 'Monham' P.P.# 10128            ,Star Showers®  Virginia Creeper,,,,,,,,,,,,,,,,,
CA,002475,PARTH Q STAR SHOWERS R P10128,Parthenocissus quinquefolia 'Monham' P.P.# 10128            ,Star Showers®  Virginia Creeper,,,,,,,,,,,,,,,,,
CA,002451,PARTH QUINQUEFOLIA,Parthenocissus quinquefolia                                 ,Virginia Creeper                                            ,,,,,,,,,,,,,,,,,
CA,002581,PARTH TRI GREEN SHOWERS,Parthenocissus tricuspidata 'Green Showers'                 ,Green Showers Boston Ivy                                    ,,,,,,,,,,,,,,,,,
CA,002585,PARTH TRI GREEN SHOWERS,Parthenocissus tricuspidata 'Green Showers'                 ,Green Showers Boston Ivy                                    ,,,,,,,,,,,,,,,,,
CA,002501,PARTH TRI VEITCHII,Parthenocissus tricuspidata 'Veitchii'                      ,Boston Ivy                                                  ,,,,,,,,,,,,,,,,,
CA,002505,PARTH TRI VEITCHII,Parthenocissus tricuspidata 'Veitchii'                      ,Boston Ivy                                                  ,,,,,,,,,,,,,,,,,
CA,079451,PENST HOT PNK RDNG HOOD P23089,"Penstemon schmidel 'Hot Pink Riding Hood' P.P.#23,089       ",Hot Pink Riding Hood Beardtongue                            ,,,,,,,,,,,,,,,,,
CA,064415,PHILADELPHUS VIR DWF SNOWFLAKE,Philadelphus x virginalis 'Dwarf Snowflake'                 ,Dwarf Snowflake Mock Orange                                 ,,,,,,,,,,,,,,,,,
CA,065042,PHILODENDRON X DANADU,Philodendron x Danadu                                       ,Danadu Cut-Leaf Philodendron                                ,,,,,,,,,,,,,,,,,
CA,412732,PHORMIUM DUSKY CHIEF,                                                            ,                                                            ,,,,,,,,,,,,,,,,,
CA,412742,PHORMIUM LIME CRUSH,Phormium 'Dusky Chief'                                      ,Dusky Chief New Zealand Flax                                ,,,,,,,,,,,,,,,,,
CA,065172,PHORMIUM SUNDOWNER,Phormium 'Sundowner'                                        ,Sundowner New Zealand Flax                                  ,,,,,,,,,,,,,,,,,
CA,065152,PHORMIUM TEN PINK STRIPE,Phormium 'Pink Stripe'                                      ,PINK STRIPE NEW ZEALAND FLAX                                ,,,,,,,,,,,,,,,,,
CA,016582,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,,,,,,,,,,,,,,,,,
CA,016585,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,,,,,,,,,,,,,,,,,
CA,065925,PITT TOB TURNERS PITT TM,Pittosporum tobira 'Turner's Variegated Dwarf'              ,Turner's Pitt™  Mock Orange,,,,,,,,,,,,,,,,,
CA,065955,PITT TOB VARIEGATUM,Pittosporum tobira 'Variegatum'                             ,Variegated Japanese Mock Orange                             ,,,,,,,,,,,,,,,,,
CA,066002,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,,,,,,,,,,,,,,,,,
CA,066005,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,,,,,,,,,,,,,,,,,
CA,066375ST,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,,,,,,,,,,,,,,,,,
CA,06796MT,PRUNUS PER SANTA BARBARA PEACH,Prunus persica 'Santa Barbara'                              ,Santa Barbara Peach                                         ,,,,,,,,,,,,,,,,,
CA,06795MT,PRUNUS X OZARK PREMIER PLUM,Prunus salicina 'Ozark Premier'                             ,Ozark Premier Plum                                          ,,,,,,,,,,,,,,,,,
CA,06799MT,PRUNUS X SNOW QUEEN NECTARINE,Prunus persica var. nucipersica 'Snow Queen'                ,Snow Queen Nectarine                                        ,,,,,,,,,,,,,,,,,
CA,068015ES,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578                         ",Angel Red®  Pomegranate,,,,,,,,,,,,,,,,,
