,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rep Allocation,,,,,,,,,,,,,,,,,
Branch,Item,Description,Category,"Click to
Edit","Ending
06/30/2014",Orders,Shipped,Remaining,"Allocation Avail
For Now Order","Open Avail
Now",Next Ready,"Open Avail
Season","Price
2014",History,Forecast,,
170000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,+,10,-,-,10,10,668,,668,$6.50 ,10,-,,
550000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,+,95,30,-,65,65,-,5/1/2014,-,$5.50 ,10,-,,
170000,019242,FERN-ATHYRIUM F LADY IN RED,FRN,+,16,10,-,6,6,31,,31,$14.75 ,5,-,,
550000,018761,FERN-ATHYRIUM GHOST,FRN,+,89,65,-,24,-,-,4/1/2014,-,$5.50 ,56,-,,
170000,018762,FERN-ATHYRIUM GHOST,FRN,+,40,10,-,30,30,88,,88,$14.75 ,-,-,,
550000,036121,FERN-ATHYRIUM NIP PICTUM,FRN,+,178,35,-,143,143,"1,063",4/1/2014,"1,068",$5.50 ,25,-,,
170000,036122,FERN-ATHYRIUM NIP PICTUM,FRN,+,4,-,-,4,4,-,,-,$14.75 ,-,-,,
550000,044541,FERN-ATHYRIUM PWTR LACE P15721,FRN,+,10,10,-,-,-,-,4/1/2014,-,$5.50 ,10,-,,
170000,022041,FERN-ATHYRIUM REGAL RED,FRN,+,10,-,-,10,10,-,,-,$5.50 ,-,-,,
170000,036205,FERN-DICKSONIA ANTARCTICA,FRN,+,42,-,-,42,42,-,,-,$21.75 ,-,-,,
170000,036207,FERN-DICKSONIA ANTARCTICA,FRN,+,13,-,-,13,-,-,4/1/2014,-,$55.00 ,2,-,,
550000,005041,FERN-DRYOPTERIS CELSA,FRN,+,10,-,-,10,-,-,4/1/2014,-,$5.50 ,-,-,,
160000,021221,FERN-DRYOPTERIS ERY BRILLIANCE,FRN,+,18,-,-,18,18,-,,-,$6.50 ,10,-,,
550000,021221,FERN-DRYOPTERIS ERY BRILLIANCE,FRN,+,58,20,-,38,-,-,4/1/2014,-,$5.50 ,13,-,,
160000,021222,FERN-DRYOPTERIS ERY BRILLIANCE,FRN,+,20,-,-,20,20,-,,-,$14.75 ,-,-,,
550000,036241,FERN-DRYOPTERIS ERYTHROSORA,FRN,+,91,10,-,81,81,600,4/1/2014,"1,156",$5.50 ,-,-,,
170000,036242,FERN-DRYOPTERIS ERYTHROSORA,FRN,+,21,-,-,21,21,-,,-,$14.75 ,-,-,,
160000,036261,FERN-DRYOPTERIS FELIX-MAS ROB,FRN,+,30,-,-,30,30,-,,-,$6.50 ,-,-,,
550000,021231,FERN-DRYOPTERIS X AUSTRALIS,FRN,+,31,10,-,21,-,-,4/1/2014,-,$5.50 ,10,-,,
550000,036451,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,+,53,20,-,33,-,-,4/1/2014,-,$5.50 ,20,-,,
160000,036452,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,+,5,5,-,-,-,-,,-,$14.75 ,7,-,,
170000,036452,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,+,6,6,-,-,-,-,,-,$14.75 ,28,-,,
160000,036455,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,+,5,5,-,-,-,-,,-,$21.75 ,-,-,,
170000,036455,FERN-MATTEUCCIA STRUTHIOPTERIS,FRN,+,32,17,-,15,15,-,,-,$21.75 ,32,-,,
550000,036411,FERN-OSMUNDA CINNAMOMEA,FRN,+,33,20,-,13,-,-,5/1/2014,-,$5.50 ,-,-,,
550000,083721,FERN-POLYSTICHUM POLYBLEPHARUM,FRN,+,62,-,-,62,-,-,4/1/2014,-,$5.50 ,-,-,,
160000,036492,FERN-POLYSTICHUM SET(ANGULARE),FRN,+,6,-,-,6,6,1,,1,$14.75 ,-,-,,
550000,005091,FERN-THELYPTERIS DECUR-PINNATA,FRN,+,9,9,-,-,-,27,4/1/2014,27,$6.00 ,10,-,,
170000,036725,FICUS CAR BLACK JACK,TRE,+,99,60,-,39,39,-,3/15/2014,-,$27.00 ,53,-,,
550000,036725,FICUS CAR BLACK JACK,TRE,+,8,5,-,3,-,-,4/1/2014,-,$27.00 ,10,-,,
550000,036725ES,FICUS CAR BLACK JACK,TRE,+,10,8,-,2,-,-,4/15/2014,-,$46.50 ,-,-,,
170000,036785,FICUS CAR BROWN TURKEY,TRE,+,102,31,-,71,71,-,,-,$27.00 ,60,-,,
550000,036785,FICUS CAR BROWN TURKEY,TRE,+,18,8,-,10,-,-,4/1/2014,-,$27.00 ,5,-,,
170000,036785ES,FICUS CAR BROWN TURKEY,TRE,+,15,10,-,5,-,-,5/1/2014,-,$46.50 ,-,-,,
170000,066485,FICUS CAR CELESTIAL,TRE,+,23,5,-,18,18,-,4/1/2014,-,$27.00 ,5,-,,
170000,036795,FICUS CAR KADOTA,TRE,+,100,27,-,73,73,"1,406",,"1,406",$27.00 ,27,-,,
170000,036815,FICUS CAR MISSION,TRE,+,100,27,-,73,73,98,,98,$27.00 ,32,-,,
170000,036815ES,FICUS CAR MISSION,TRE,+,19,-,-,19,-,-,5/1/2014,-,$46.50 ,-,-,,
170000,036745,FICUS CAR PETERS HONEY,TRE,+,96,30,-,66,66,2,,2,$27.00 ,25,-,,
550000,036745,FICUS CAR PETERS HONEY,TRE,+,15,5,-,10,-,-,5/1/2014,-,$27.00 ,13,-,,
550000,036745ES,FICUS CAR PETERS HONEY,TRE,+,10,-,-,10,-,-,4/15/2014,-,$46.50 ,-,-,,
170000,077605,FICUS CORKY'S HONEY DELIGHT TM,TRE,+,34,-,-,34,34,-,4/1/2014,-,$28.00 ,-,-,,
160000,037171,FOTHERGILLA GARDENII,DCS,+,10,-,-,10,10,-,,-,$8.00 ,10,-,,
170000,068351,FRAGARIA ALBION R PP16228,PRN,+,10,-,-,10,-,-,4/1/2014,-,$4.00 ,-,-,,
170000,073101,FRAGARIA X SAN ANDREAS PP19975,PRN,+,11,-,-,11,-,-,4/1/2014,-,$4.00 ,-,-,,
170000,068361,FRAGARIA X SEASCAPE R,PRN,+,10,-,-,10,10,10,,10,$4.00 ,-,-,,
550000,071541,FUCHSIA GARTENMEISTER BONSTEDT,DCS,+,39,-,-,39,-,-,4/1/2014,-,$7.00 ,20,-,,
550000,03571UT,GAILLARDIA ARIZONA SUN,PRN,+,16,-,-,16,-,-,4/1/2014,-,$2.95 ,16,-,,
550000,035421,GAILLARDIA BURGUNDY,PRN,+,10,-,-,10,-,-,4/1/2014,48,$4.75 ,10,-,,
550000,036441,GAILLARDIA ORNGS&LEMONS P17092,PRN,+,29,-,-,29,-,-,4/1/2014,106,$5.50 ,-,-,,
550000,060821,GAILLARDIA X GRAN MESA YELLOW,PRN,+,30,-,-,30,-,-,4/1/2014,85,$5.50 ,20,-,,
550000,02383UT,GALIUM ODORATUM,PRN,+,31,24,-,7,-,-,4/15/2014,232,$2.95 ,-,-,,
550000,037701,GARDENIA AUGUST BEAUTY,EVS,+,40,20,-,20,20,485,4/1/2014,"1,477",$6.00 ,30,-,,
550000,037701SPT,GARDENIA AUGUST BEAUTY,EVS,+,40,35,-,5,5,-,4/1/2014,-,$15.00 ,26,-,,
550000,037705,GARDENIA AUGUST BEAUTY,EVS,+,25,25,-,-,-,-,4/1/2014,-,$20.75 ,30,-,,
550000,037705PT,GARDENIA AUGUST BEAUTY,EVS,+,17,5,-,12,-,-,4/15/2014,-,$38.50 ,8,-,,
170000,034155,GARDENIA AUGUST BEAUTY-GRAFT,EVS,+,15,-,-,15,-,-,4/15/2014,-,$26.25 ,-,-,,
170000,037671,GARDENIA FIRST LOVE R,EVS,+,10,10,-,-,-,-,4/15/2014,-,$6.00 ,10,-,,
550000,037671,GARDENIA FIRST LOVE R,EVS,+,10,10,-,-,-,-,5/1/2014,-,$6.00 ,20,-,,
170000,037675,GARDENIA FIRST LOVE R,EVS,+,6,5,-,1,-,-,4/1/2014,-,$20.75 ,-,-,,
170000,037575,GARDENIA FIRST LOVE R-GRAFT,EVS,+,10,-,-,10,-,-,4/15/2014,-,$26.25 ,5,-,,
170000,037575PT,GARDENIA FIRST LOVE R-GRAFT,EVS,+,13,13,-,-,-,-,5/1/2014,-,$42.50 ,16,-,,
170000,044091,GARDENIA FROSTPROOF,EVS,+,9,9,-,-,-,-,,-,$6.50 ,-,-,,
170000,037565,GARDENIA KLEIM'S HARDY,EVS,+,4,-,-,4,-,-,4/1/2014,-,$20.75 ,-,-,,
170000,037595,GARDENIA MYSTERY-GRAFT,EVS,+,10,10,-,-,-,-,4/1/2014,-,$26.25 ,10,-,,
170000,037595PT,GARDENIA MYSTERY-GRAFT,EVS,+,15,11,-,4,4,-,,-,$42.50 ,6,-,,
170000,037801,GARDENIA VEITCHII,EVS,+,21,10,-,11,-,-,4/1/2014,-,$6.00 ,-,-,,
170000,037802ST,GARDENIA VEITCHII,EVS,+,0,-,-,-,-,-,,-,$25.00 ,30,-,,
170000,037805,GARDENIA VEITCHII,EVS,+,15,9,-,6,-,-,4/15/2014,-,$20.75 ,20,-,,
170000,037805PT,GARDENIA VEITCHII,EVS,+,3,3,-,-,-,-,5/1/2014,-,$38.50 ,-,-,,
170000,037805ST,GARDENIA VEITCHII,EVS,+,1,1,-,-,-,-,5/1/2014,-,$35.00 ,10,-,,
170000,037815,GARDENIA VEITCHII-GRAFT,EVS,+,6,6,-,-,-,-,5/1/2014,-,$26.25 ,10,-,,
170000,037815PT,GARDENIA VEITCHII-GRAFT,EVS,+,6,4,-,2,-,-,5/1/2014,-,$42.50 ,16,-,,
550000,028091,GAURA L PINK CLOUD,PRN,+,72,10,-,62,-,-,4/1/2014,7,$4.75 ,40,-,,
550000,037961,GAURA L SISKIYOU PINK,PRN,+,85,-,-,85,-,-,4/1/2014,277,$4.75 ,75,-,,
550000,03796UT,GAURA L SISKIYOU PINK,PRN,+,29,-,-,29,-,-,4/1/2014,-,$2.95 ,-,-,,
550000,035681,GAURA L WHIRLING BUTTERFLIES,PRN,+,55,20,-,35,-,-,4/1/2014,43,$4.75 ,35,-,,
550000,036481,GAURA PASSIONATE RAINBW P17002,PRN,+,65,10,-,55,-,-,4/1/2014,234,$4.75 ,59,-,,
170000,038161,GELSEMIUM RANKINII,VIN,+,10,-,-,10,10,130,,130,$6.75 ,10,-,,
160000,038122,GENISTA PIL GOLD FLASH,DCS,+,7,-,-,7,-,-,,-,$14.75 ,-,-,,
160000,03824UT,GERANIUM CIN BALLERINA,PRN,+,16,-,-,16,16,101,,101,$2.95 ,-,-,,
550000,023081,GERANIUM ROZANNE PP12175,PRN,+,29,-,-,29,29,-,4/1/2014,-,$6.75 ,-,-,,
160000,038331,GERANIUM X CAN BIOKOVO,PRN,+,10,-,-,10,10,-,,-,$4.75 ,-,-,,
160000,038355,GINKGO BIL AUTUMN GOLD,TRE,+,5,-,-,5,-,-,,-,$33.00 ,-,-,,
160000,033975,GINKGO BIL JADE BUTTERFLIES,TRE,+,6,-,-,6,-,-,,-,$33.00 ,-,-,,
550000,05985UT,GLECHOMA HEDERACEA VARIEGATA,PRN,+,16,16,-,-,-,-,4/1/2014,30,$2.95 ,16,-,,
170000,001421,GR-ACORUS GR OGON,GRS,+,199,100,-,99,99,-,,-,$6.50 ,100,-,,
550000,059031,GR-ACORUS GRAMINEUS OBOROZUKI,GRS,+,12,-,-,12,-,-,4/1/2014,-,$6.50 ,-,-,,
550000,05903UT,GR-ACORUS GRAMINEUS OBOROZUKI,GRS,+,56,56,-,-,-,-,4/1/2014,-,$3.00 ,80,-,,
170000,067791,GR-BOUT BLOND AMBITION PP22048,GRS,+,100,-,-,100,100,518,,518,$8.00 ,49,-,,
160000,067792,GR-BOUT BLOND AMBITION PP22048,GRS,+,14,-,-,14,14,-,,-,$14.25 ,-,-,,
170000,014011,GR-CAL ACUT KARL FOERSTER,GRS,+,28,-,-,28,-,-,4/1/2014,192,$6.50 ,-,-,,
550000,014011,GR-CAL ACUT KARL FOERSTER,GRS,+,12,-,-,12,-,-,4/1/2014,26,$6.50 ,-,-,,
170000,014012,GR-CAL ACUT KARL FOERSTER,GRS,+,34,-,-,34,-,-,4/1/2014,-,$13.75 ,-,-,,
160000,014015,GR-CAL ACUT KARL FOERSTER,GRS,+,14,-,-,14,14,-,4/1/2014,-,$18.00 ,30,-,,
170000,014015,GR-CAL ACUT KARL FOERSTER,GRS,+,57,47,-,10,-,-,4/1/2014,-,$18.00 ,-,-,,
550000,014015,GR-CAL ACUT KARL FOERSTER,GRS,+,105,105,-,-,-,-,5/1/2014,-,$18.00 ,-,-,,
170000,022581,GR-CAREX BUCHANANII,GRS,+,50,50,-,-,-,-,4/1/2014,-,$6.25 ,190,-,,
160000,022582,GR-CAREX BUCHANANII,GRS,+,20,-,-,20,20,-,,-,$13.50 ,-,-,,
170000,022582,GR-CAREX BUCHANANII,GRS,+,200,50,-,150,150,272,4/1/2014,272,$13.50 ,50,-,,
170000,022585,GR-CAREX BUCHANANII,GRS,+,120,55,-,65,65,167,3/15/2014,167,$17.50 ,50,-,,
160000,035831,GR-CAREX MOR ICE DANCE,GRS,+,38,-,-,38,38,-,,-,$6.25 ,15,-,,
170000,022601,GR-CAREX MORROWII AUREA VAR,GRS,+,9,-,-,9,9,-,,-,$6.25 ,15,-,,
160000,024091,GR-CHASMANTHIUM LATIFOLIUM,GRS,+,10,-,-,10,10,176,5/1/2014,176,$6.25 ,10,-,,
170000,024091,GR-CHASMANTHIUM LATIFOLIUM,GRS,+,34,-,-,34,-,-,4/1/2014,-,$6.25 ,-,-,,
170000,038641,GR-CHONDROPETALUM TECTORUM,GRS,+,25,-,-,25,-,-,4/1/2014,-,$6.25 ,-,-,,
170000,028041,GR-CORT IVORY FEATHERS R,GRS,+,38,-,-,38,38,-,4/1/2014,-,$6.25 ,-,-,,
170000,028045,GR-CORT IVORY FEATHERS R,GRS,+,36,36,-,-,-,102,3/1/2014,"1,851",$17.50 ,55,-,,
170000,031941,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,+,96,75,-,21,21,286,,286,$6.25 ,70,-,,
160000,031942,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,+,15,8,-,7,7,-,,-,$13.50 ,-,-,,
170000,031942,GR-ELYMUS ARENARIUS BLUE DUNE,GRS,+,59,59,-,-,-,22,,22,$13.50 ,60,-,,
170000,028052,GR-ERIANTHUS RAVENNAE,GRS,+,11,5,-,6,6,10,,10,$13.50 ,15,-,,
170000,028055,GR-ERIANTHUS RAVENNAE,GRS,+,32,32,-,-,-,-,,-,$17.50 ,45,-,,
160000,036671,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,+,12,-,-,12,12,13,4/1/2014,33,$5.75 ,-,-,,
170000,036671,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,+,264,127,-,137,137,403,4/1/2014,"5,433",$5.75 ,100,-,,
170000,036672,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,+,145,89,-,56,-,-,4/1/2014,-,$13.50 ,73,-,,
160000,035911,GR-HAKONECHLOA MACRA ALL GOLD,GRS,+,11,11,-,-,-,-,4/1/2014,-,$10.25 ,20,-,,
170000,035911,GR-HAKONECHLOA MACRA ALL GOLD,GRS,+,9,9,-,-,-,-,3/15/2014,-,$10.25 ,10,-,,
160000,038681,GR-HAKONECHLOA MACRA AUREOLA,GRS,+,549,130,-,419,419,"2,515",4/1/2014,"3,439",$8.00 ,153,-,,
170000,038681,GR-HAKONECHLOA MACRA AUREOLA,GRS,+,135,45,-,90,-,-,4/1/2014,-,$8.00 ,144,-,,
160000,039971,GR-HELICTOTRICHON SEMPERVIRENS,GRS,+,9,-,-,9,-,-,4/1/2014,691,$6.25 ,10,-,,
170000,039971,GR-HELICTOTRICHON SEMPERVIRENS,GRS,+,195,-,-,195,-,-,6/1/2014,591,$6.25 ,-,-,,
160000,039972,GR-HELICTOTRICHON SEMPERVIRENS,GRS,+,75,-,-,75,-,-,4/1/2014,237,$13.50 ,20,-,,
170000,098891S,GR-LOMANDRA LON BREEZE PP15420,GRS,+,8,-,-,8,-,-,4/1/2014,-,$7.25 ,10,-,,
550000,061811,GR-MIS SIN ADAGIO,GRS,+,81,-,-,81,-,-,4/1/2014,-,$6.25 ,-,-,,
550000,061815,GR-MIS SIN ADAGIO,GRS,+,35,10,-,25,-,-,4/1/2014,-,$17.50 ,14,-,,
170000,061741,GR-MIS SIN CABARET,GRS,+,54,-,-,54,54,-,,-,$6.25 ,-,-,,
170000,061745,GR-MIS SIN CABARET,GRS,+,113,103,-,10,10,-,,-,$17.50 ,110,-,,
160000,005451,GR-MIS SIN DIXIELAND,GRS,+,10,-,-,10,10,28,,28,$6.25 ,15,-,,
170000,005451,GR-MIS SIN DIXIELAND,GRS,+,34,15,-,19,19,-,,-,$6.25 ,10,-,,
170000,005455,GR-MIS SIN DIXIELAND,GRS,+,24,15,-,9,9,-,,-,$17.50 ,-,-,,
160000,044582,GR-MIS SIN GOLD BAR PP15193,GRS,+,26,-,-,26,26,5,,5,$14.00 ,-,-,,
170000,061561,GR-MIS SIN GRACILLIMUS,GRS,+,106,95,-,11,11,254,,254,$6.25 ,73,-,,
550000,061561,GR-MIS SIN GRACILLIMUS,GRS,+,10,10,-,-,-,-,4/1/2014,280,$6.25 ,10,-,,
170000,061562,GR-MIS SIN GRACILLIMUS,GRS,+,174,160,-,14,14,-,,-,$13.50 ,190,-,,
160000,061565,GR-MIS SIN GRACILLIMUS,GRS,+,55,50,-,5,5,25,4/1/2014,25,$17.50 ,-,-,,
170000,061565,GR-MIS SIN GRACILLIMUS,GRS,+,500,281,-,219,219,-,,-,$17.50 ,238,-,,
160000,061661,GR-MIS SIN MORNING LIGHT,GRS,+,10,-,-,10,10,-,,-,$6.25 ,-,-,,
170000,061661,GR-MIS SIN MORNING LIGHT,GRS,+,94,85,-,9,9,-,,-,$6.25 ,60,-,,
170000,061662,GR-MIS SIN MORNING LIGHT,GRS,+,28,25,-,3,3,-,,-,$13.50 ,10,-,,
160000,061665,GR-MIS SIN MORNING LIGHT,GRS,+,63,63,-,-,-,-,,-,$17.50 ,47,-,,
170000,061665,GR-MIS SIN MORNING LIGHT,GRS,+,142,120,-,22,22,-,,-,$17.50 ,149,-,,
170000,061551,GR-MIS SIN STRICTUS,GRS,+,17,17,-,-,-,-,,-,$6.25 ,-,-,,
170000,061552,GR-MIS SIN STRICTUS,GRS,+,41,41,-,-,-,-,,-,$13.50 ,-,-,,
160000,061555,GR-MIS SIN STRICTUS,GRS,+,13,5,-,8,8,-,4/1/2014,-,$17.50 ,-,-,,
170000,061555,GR-MIS SIN STRICTUS,GRS,+,27,16,-,11,11,-,,-,$17.50 ,59,-,,
170000,061571,GR-MIS SIN VARIEGATUS,GRS,+,31,10,-,21,-,-,5/1/2014,"1,151",$6.25 ,21,-,,
550000,061571,GR-MIS SIN VARIEGATUS,GRS,+,35,-,-,35,-,-,4/1/2014,-,$6.25 ,10,-,,
170000,061572,GR-MIS SIN VARIEGATUS,GRS,+,95,95,-,-,-,-,,-,$13.50 ,146,-,,
550000,061572,GR-MIS SIN VARIEGATUS,GRS,+,8,8,-,-,-,-,4/1/2014,1,$13.50 ,10,-,,
170000,061641,GR-MIS SIN YAKUSHIMA,GRS,+,84,75,-,9,9,20,4/1/2014,20,$6.25 ,-,-,,
550000,061641,GR-MIS SIN YAKUSHIMA,GRS,+,25,-,-,25,-,-,4/1/2014,142,$6.25 ,-,-,,
170000,061642,GR-MIS SIN YAKUSHIMA,GRS,+,181,85,-,96,96,-,,-,$13.50 ,105,-,,
170000,061645,GR-MIS SIN YAKUSHIMA,GRS,+,166,111,-,55,55,-,,-,$17.50 ,124,-,,
550000,061645,GR-MIS SIN YAKUSHIMA,GRS,+,133,15,-,118,-,-,4/1/2014,416,$17.50 ,61,-,,
170000,024672,GR-MUHLEN CAP REGAL MIST R,GRS,+,14,-,-,14,14,-,,-,$13.50 ,-,-,,
170000,024675,GR-MUHLEN CAP REGAL MIST R,GRS,+,15,15,-,-,-,-,,-,$17.50 ,60,-,,
170000,092065,GR-MUHLEN LIND AUTUMN GLOW TM,GRS,+,8,5,-,3,3,-,,-,$17.50 ,10,-,,
550000,063535,GR-PAN VIR CLOUD NINE,GRS,+,32,-,-,32,32,86,4/1/2014,111,$17.50 ,9,-,,
170000,061795,GR-PAN VIR HEAVY METAL,GRS,+,72,72,-,-,-,-,,-,$17.50 ,120,-,,
550000,061795,GR-PAN VIR HEAVY METAL,GRS,+,18,18,-,-,-,6,5/1/2014,6,$17.50 ,5,-,,
160000,063881,GR-PAN VIR SHENANDOAH,GRS,+,16,-,-,16,16,-,4/1/2014,-,$6.25 ,-,-,,
160000,063882,GR-PAN VIR SHENANDOAH,GRS,+,6,6,-,-,-,-,,-,$13.50 ,-,-,,
170000,063882,GR-PAN VIR SHENANDOAH,GRS,+,55,55,-,-,-,-,,-,$13.50 ,55,-,,
160000,063885,GR-PAN VIR SHENANDOAH,GRS,+,16,16,-,-,-,-,,-,$17.50 ,-,-,,
550000,063885,GR-PAN VIR SHENANDOAH,GRS,+,10,10,-,-,-,18,4/1/2014,18,$17.50 ,10,-,,
170000,064261,GR-PENN ALO HAMELN,GRS,+,69,35,-,34,34,"2,379",5/1/2014,"2,379",$6.25 ,15,-,,
550000,064261,GR-PENN ALO HAMELN,GRS,+,135,-,-,135,135,144,4/1/2014,144,$6.25 ,12,-,,
160000,064262,GR-PENN ALO HAMELN,GRS,+,4,4,-,-,-,-,5/1/2014,-,$13.50 ,5,-,,
170000,064262,GR-PENN ALO HAMELN,GRS,+,233,195,-,38,38,-,,-,$13.50 ,230,-,,
550000,064262,GR-PENN ALO HAMELN,GRS,+,19,-,-,19,-,-,4/1/2014,-,$13.50 ,10,-,,
170000,063591,GR-PENN ALO LITTLE BUNNY,GRS,+,112,40,-,72,72,-,4/1/2014,-,$6.25 ,15,-,,
550000,063591,GR-PENN ALO LITTLE BUNNY,GRS,+,226,-,-,226,-,-,4/1/2014,-,$6.25 ,10,-,,
170000,063611,GR-PENN ALO MOUDRY,GRS,+,25,10,-,15,15,2,,2,$6.25 ,25,-,,
170000,063612,GR-PENN ALO MOUDRY,GRS,+,22,10,-,12,-,-,4/1/2014,-,$13.50 ,20,-,,
170000,022201,GR-PENN SET FIREWORKS PP18504,GRS,+,200,-,-,200,200,787,4/1/2014,812,$7.00 ,-,-,,
550000,022201,GR-PENN SET FIREWORKS PP18504,GRS,+,241,162,-,79,-,-,4/1/2014,-,$7.00 ,179,-,,
550000,022205,GR-PENN SET FIREWORKS PP18504,GRS,+,130,75,-,55,-,-,4/1/2014,-,$18.75 ,85,-,,
170000,064271,GR-PENN SET RUBRUM,GRS,+,400,400,-,-,-,"22,583",4/1/2014,"22,583",$6.00 ,820,-,,
550000,064271,GR-PENN SET RUBRUM,GRS,+,28,28,-,-,-,437,4/1/2014,"2,216",$6.00 ,42,-,,
170000,064275,GR-PENN SET RUBRUM,GRS,+,394,242,-,152,152,"1,662",,"1,662",$17.50 ,248,-,,
550000,064275,GR-PENN SET RUBRUM,GRS,+,46,35,-,11,11,330,4/1/2014,846,$17.50 ,35,-,,
550000,06427UT,GR-PENN SET RUBRUM,GRS,+,112,74,-,38,-,-,4/1/2014,"4,904",$3.25 ,96,-,,
550000,022261,GR-PENN SET SKY ROCKET PP21497,GRS,+,173,135,-,38,-,-,4/1/2014,1,$7.00 ,164,-,,
170000,005791,GR-SCHIZACHYRIUM SCO THE BLUES,GRS,+,86,10,-,76,76,198,,198,$6.25 ,-,-,,
160000,073391,GR-TYPHA MINIMA,GRS,+,50,-,-,50,50,295,,295,$6.25 ,-,-,,
160000,039245,HAMAMELIS X INT DIANE,DCS,+,5,-,-,5,-,-,,-,$33.00 ,-,-,,
160000,039235,HAMAMELIS X INT JELENA,DCS,+,5,-,-,5,-,-,,-,$33.00 ,-,-,,
160000,067281,HELLE WJEWELS R BLACK DIAMOND,PRN,+,10,10,-,-,-,-,4/1/2014,-,$7.50 ,-,-,,
170000,072951,HELLEBORUS X CINNAMN SNOW PPAF,PRN,+,12,-,-,12,-,-,3/15/2014,-,$9.00 ,-,-,,
160000,075431,HELLEBORUS X DOUBLE FANTASY,PRN,+,50,10,-,40,40,-,,-,$9.00 ,-,-,,
170000,072991,HELLEBORUS X PINK FROST PPAF,PRN,+,19,-,-,19,-,-,3/15/2014,-,$9.00 ,-,-,,
170000,039831,HEM GOLDEN ZEBRA R PP14221,PRN,+,5,5,-,-,-,-,,-,$7.50 ,-,-,,
550000,040511,HEM HAPPY RETURNS,PRN,+,79,-,-,79,79,598,4/1/2014,598,$4.75 ,-,-,,
160000,040512,HEM HAPPY RETURNS,PRN,+,10,-,-,10,10,677,,677,$12.50 ,10,-,,
160000,040072,HEM JOAN SENIOR,PRN,+,5,-,-,5,5,277,,277,$12.50 ,5,-,,
160000,040091,HEM LITTLE BUSINESS,PRN,+,10,-,-,10,10,"1,664",,"1,664",$4.75 ,10,-,,
550000,04009UT,HEM LITTLE BUSINESS,PRN,+,16,-,-,16,16,-,4/1/2014,-,$2.95 ,16,-,,
160000,040121,HEM LITTLE GRAPETTE,PRN,+,10,-,-,10,10,-,,-,$4.75 ,10,-,,
550000,040111,HEM STELLA DE ORO,PRN,+,257,-,-,257,257,-,4/1/2014,-,$4.75 ,220,-,,
160000,040112,HEM STELLA DE ORO,PRN,+,10,-,-,10,10,916,,916,$12.50 ,10,-,,
160000,006631,HEM STRAWBERRY CANDY,PRN,+,16,-,-,16,16,75,,75,$4.75 ,20,-,,
160000,040291,HEM SUMMER WINE,PRN,+,10,-,-,10,10,433,,433,$4.75 ,10,-,,
170000,034891,HESPERALOE PARV YELLOW,EVS,+,11,-,-,11,11,-,,-,$7.50 ,-,-,,
550000,040401,HESPERALOE PARVIFLORA,EVS,+,10,-,-,10,10,-,,-,$7.50 ,10,-,,
550000,039611,HEUCHERA BLACK BEAUTY PP13288,PRN,+,10,10,-,-,-,-,4/1/2014,-,$6.75 ,10,-,,
550000,023101,HEUCHERA FROSTED VIOLET P15085,PRN,+,30,10,-,20,20,410,2/15/2014,569,$4.75 ,22,-,,
550000,022231,HEUCHERA GINGER ALE PP18173,PRN,+,16,-,-,16,16,-,4/1/2014,-,$7.50 ,10,-,,
550000,029531,HEUCHERA LIME RICKEY PP16210,PRN,+,19,10,-,9,-,-,4/15/2014,-,$7.50 ,10,-,,
550000,028871,HEUCHERA MARMALADE PP15945,PRN,+,14,-,-,14,14,-,4/1/2014,-,$7.50 ,-,-,,
550000,045721,HEUCHERA MIDNIGHT ROSE PP18551,PRN,+,6,6,-,-,-,-,4/1/2014,180,$7.50 ,10,-,,
550000,040721,HEUCHERA PLUM PUDDING,PRN,+,45,10,-,35,35,-,4/1/2014,-,$4.75 ,-,-,,
160000,036691,HEUCHERA ROSE MAJESTY PP17414,PRN,+,23,20,-,3,3,-,4/1/2014,-,$4.75 ,30,-,,
170000,049711,HEUCHERA SOUTHERN COMFORT PPAF,PRN,+,5,-,-,5,-,-,3/15/2014,-,$7.50 ,-,-,,
550000,049711,HEUCHERA SOUTHERN COMFORT PPAF,PRN,+,23,10,-,13,-,-,4/1/2014,-,$7.50 ,10,-,,
170000,092092,HIB MOS SNOWFLAME PPAF,PRN,+,11,-,-,11,11,-,,-,$14.50 ,-,-,,
170000,040801,HIB R AMOUR,EVS,+,25,25,-,-,-,549,,549,$6.75 ,15,-,,
170000,040805,HIB R AMOUR,EVS,+,21,5,-,16,16,153,,153,$20.50 ,10,-,,
550000,040805,HIB R AMOUR,EVS,+,50,15,-,35,-,-,4/1/2014,73,$20.50 ,-,-,,
