Loc,New Plant,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2014 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CT,    ,041881,#1,HOSTA PATRIOT,Hosta x 'Patriot'                                           ,Patriot Plantain Lily                                       ,Hosta,PRN,04,, 4.95 ,,,     , 10 , 211 ," 2,507 ",04/15/14  ,     ,          ,     ,          
CT,    ,041882,#2,HOSTA PATRIOT,Hosta x 'Patriot'                                           ,Patriot Plantain Lily                                       ,Hosta,PRN,04,, 6.95 ,,,     , 5 ,     , 899 ,04/15/14  ,     ,          ,     ,          
CT,2010,062011,#1,HOSTA PAUL'S GLORY,Hosta 'Paul's Glory'                                        ,Paul's Glory Hosta                                          ,Hosta,PRN,03,, 5.50 ,,,     , 10 ,     , 441 ,04/15/14  ,     ,          ,     ,          
CT,    ,403571S,SuperOne TM,HOSTA PRAIRIE SKY PP17309,                                                            ,                                                            ,Hosta,PRN,03,, 7.95 ,,,     , 10 ,     , 426 ,04/15/14  ,     ,          ,     ,          
CT,    ,403621,#1,HOSTA PRAYING HANDS,                                                            ,                                                            ,Hosta,PRN,03,, 5.50 ,,,     , 10 ,     , 431 ,04/15/14  ,     ,          ,     ,          
CT,    ,093111,#1,HOSTA RAINFOREST SUNRISE,                                                            ,                                                            ,Hosta,PRN,03,, 4.95 ,,,     , 10 ,     , 437 ,04/15/14  ,     ,          ,     ,          
CT,    ,093112,#2,HOSTA RAINFOREST SUNRISE,                                                            ,                                                            ,Hosta,PRN,03,, 6.95 ,,,     , 5 ,     , 504 ,04/15/14  ,     ,          ,     ,          
CT,    ,007011,#1,HOSTA REGAL SPLENDOR,Hosta x 'Regal Splendor'                                    ,Regal Splendor Plantain Lily                                ,Hosta,PRN,04,, 4.95 ,,,     , 10 , 329 , 693 ,04/15/14  ,     ,          ,     ,          
CT,    ,403631,#1,HOSTA SEDUCER PPAF,                                                            ,                                                            ,Hosta,PRN,03,, 5.25 ,,,     , 10 , 784 ,     ,          ,     ,          ,     ,          
CT,    ,041831,#1,HOSTA SIEB ELEGANS,Hosta sieboldiana 'Elegans'                                 ,Elegans Plantain Lily                                       ,Hosta,PRN,03,, 4.95 ,,,     , 10 , 308 , 811 ,04/15/14  ,     ,          ,     ,          
CT,    ,042231,#1,HOSTA SIEB FRANCES WILLIAMS,Hosta sieboldiana 'Frances Williams'                        ,Frances Williams Plantain Lily                              ,Hosta,PRN,03,, 4.95 ,,,     , 10 , 191 , 641 ,04/15/14  ,     ,          ,     ,          
CT,    ,042232,#2,HOSTA SIEB FRANCES WILLIAMS,Hosta sieboldiana 'Frances Williams'                        ,Frances Williams Plantain Lily                              ,Hosta,PRN,03,, 6.95 ,,,     , 5 ,     , 175 ,03/15/14  , 779 ,04/15/14  ,     ,          
CT,    ,403641,#1,HOSTA SO SWEET,                                                            ,                                                            ,Hosta,PRN,03,, 4.95 ,,,     , 10 ,     , 169 ,04/15/14  ,     ,          ,     ,          
CT,2010,044671,#1,HOSTA STAINED GLASS PPAF,Hosta x 'Stained Glass' P.P.A.F.                            ,Stained Glass Plantain Lily                                 ,Hosta,PRN,03,OLD, 5.50 ,,,     , 10 ,     ," 1,271 ",04/15/14  ,     ,          ,     ,          
CT,2010,044672,#2,HOSTA STAINED GLASS PPAF,Hosta x 'Stained Glass' P.P.A.F.                            ,Stained Glass Plantain Lily                                 ,Hosta,PRN,03,OLD, 6.95 ,,,     , 5 ,     , 647 ,04/15/14  ,     ,          ,     ,          
CT,    ,40365UT,LittleOne,HOSTA STILETTO,                                                            ,                                                            ,Hosta,PRN,03,, 2.50 ,,,     , 16 ,     , 71 ,04/15/14  ,     ,          ,     ,          
CT,    ,029791,#1,HOSTA STRIPTEASE,Hosta x 'Striptease'                                        ,STRIPTEASE PLANTAIN LILY                                    ,Hosta,PRN,04,, 4.95 ,,,     , 10 ,     , 144 ,04/15/14  ,     ,          ,     ,          
CT,    ,083971,#1,HOSTA SUM & SUBSTANCE,Hosta x 'Sum & Substance'                                   ,Sum & Substance Hosta                                       ,Hosta,PRN,04,, 4.95 ,,,     , 10 ,     , 343 ,04/15/14  ,     ,          ,     ,          
CT,    ,083972,#2,HOSTA SUM & SUBSTANCE,Hosta x 'Sum & Substance'                                   ,Sum & Substance Hosta                                       ,Hosta,PRN,04,, 6.95 ,,,     , 5 ,     , 449 ,04/15/14  ,     ,          ,     ,          
CT,    ,403581S,SuperOne TM,HOSTA VULCAN,                                                            ,                                                            ,Hosta,PRN,03,, 7.95 ,,,     , 10 ,     , 996 ,04/15/14  ,     ,          ,     ,          
CT,2013,082011,#1,HOSTA X LIBERTY,                                                            ,                                                            ,Hosta,PRN,03,Y, 4.95 ,,,     , 10 ,     , 322 ,04/15/14  ,     ,          ,     ,          
CT,    ,080441,#1,IBERIS ABSTLY AMETHIST TM PAF,                                                            ,                                                            ,Mid spring border flowering,PRN,04,, 5.50 ,,,     , 10 ,     , 350 ,04/15/14  , 855 ,05/01/14  ," 1,361 ",06/01/14  
CT,    ,090981,#1,IBERIS SEMP PURITY,Iberis sempervirens 'Purity'                                ,Purity Candytuft                                            ,Mid spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 448 ,04/15/14  ,     ,          ,     ,          
CT,    ,042201,#1,IBERIS SEMP SNOWFLAKE,Iberis sempervirens 'Snowflake'                             ,Snowflake Candytuft                                         ,Mid spring border flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 937 ,04/15/14  ,     ,          ,     ,          
CT,    ,404192,#2,IRIS GERM HARVEST OF MEMORIES,                                                            ,                                                            ,Early spring border flowering,PRN,03,, 6.95 ,,,     , 5 ,     , 498 ,04/15/14  ,     ,          ,     ,          
CT,2010,062072,#2,IRIS GERMANICA AUTUMN CIRCUS,Iris germanica 'Autumn Circus'                              ,Autumn Circus German Bearded Iris                           ,Early spring border flowering,PRN,03,, 6.95 ,,,     , 5 ,     , 501 ,04/15/14  ,     ,          ,     ,          
CT,    ,045971,#1,IRIS SIB BUTTER & SUGAR,Iris sibirica 'Butter & Sugar'                              ,BUTTER & SUGAR SIBERIAN IRIS                                ,Early spring border flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 240 ,04/15/14  , 480 ,05/01/14  , 601 ,05/15/14  
CT,    ,404321S,SuperOne TM,KNIPH MANGO SHOUTOUT TM PPAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,05,, 6.95 ,,,     , 10 ,     , 173 ,04/15/14  ,     ,          ,     ,          
CT,    ,080241,#1,KNIPH PAPAYA POPSICLE TM PPAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 495 ,04/15/14  ,     ,          ,     ,          
CT,2012,080261,#1,KNIPH PINEAPPL POPSICLE TM PAF,Kniphofia 'Pineapple Popsicle' P.P.A.F.                     ,Pineapple Popsicle Dwarf Poker                              ,Mid/late interm. flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 502 ,04/15/14  ,     ,          ,     ,          
CT,    ,077191,#1,LAVAN ANG SILVER EDGE PP13091,"Lavandula angustifolia 'Walvera' P.P.#13,091                ",Silver Edge Variegated Lavender                             ,Early spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 510 ,05/01/14  ,     ,          ,     ,          
CT,    ,07719UT,LittleOne,LAVAN ANG SILVER EDGE PP13091,"Lavandula angustifolia 'Walvera' P.P.#13,091                ",Silver Edge Variegated Lavender                             ,Early spring border flowering,PRN,05,, 2.50 ,,,     , 16 ,     , 82 ,04/15/14  ,     ,          ,     ,          
CT,    ,009161,#1,LAVANDULA ANG HIDCOTE,Lavandula angustifolia 'Hidcote Blue'                       ,Hidcote Blue English Lavender                               ,Mid spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     ," 1,930 ",04/15/14  ,     ,          ,     ,          
CT,    ,057311,#1,LAVANDULA ANG MUNSTEAD,Lavandula angustifolia 'Munstead'                           ,Munstead Lavender                                           ,Mid spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     ," 1,929 ",04/15/14  ,     ,          ,     ,          
CT,    ,404441,#1,LAVANDULA ANG SILVER MIST,                                                            ,                                                            ,Early spring border flowering,PRN,05,PW, 5.25 ,,,     , 10 ,     , 361 ,05/01/14  ,     ,          ,     ,          
CT,    ,404421S,SuperOne TM,LAVANDULA BEAUTIFUL EXCESS,                                                            ,                                                            ,Early spring border flowering,PRN,05,, 6.95 ,,,     , 10 , 2 , 948 ,04/15/14  ,     ,          ,     ,          
CT,    ,040971,#1,LAVANDULA X INT GROSSO,Lavandula x intermedia 'Grosso'                             ,Fat Bud French Lavender                                     ,Mid spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 120 ,04/15/14  ,     ,          ,     ,          
CT,    ,028131,#1,LAVANDULA X INT PROVENCE,Lavandula x intermedia 'Provence'                           ,Provence French Lavender                                    ,Mid spring interm. flowering,PRN,05,, 4.95 ,,,     , 10 ,     ," 1,911 ",04/15/14  ,     ,          ,     ,          
CT,    ,058621,#1,LEUC SUPERBUM BANANACREAM PPAF,                                                            ,                                                            ,Mid spring interm. flowering,PRN,05,, 5.50 ,,,     , 10 ,     , 169 ,04/15/14  ,     ,          ,     ,          
CT,    ,092362,#2,LIGULARIA S LTL ROCKET PP14621,                                                            ,                                                            ,Shade foliage/flower,PRN,04,, 6.95 ,,,     , 5 ,     , 9 ,05/15/14  ,     ,          ,     ,          
CT,    ,404691,#1,LUPINUS POPSICLE SERIES,                                                            ,                                                            ,Mid spring border flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 659 ,04/15/14  ,     ,          ,     ,          
CT,    ,047001,#1,MENTHA PIPERITA,Mentha x piperita                                           ,Peppermint                                                  ,Edible berries/fruit,PRN,05,, 2.95 ,,,     , 10 , 6 , 348 ,04/15/14  ,     ,          ,     ,          
CT,    ,400101,#1,MENTHA PIPERITA ORANGE MINT,                                                            ,                                                            ,Edible berries/fruit,PRN,03,, 2.95 ,,,     , 10 , 5 ,     ,          ,     ,          ,     ,          
CT,2010,066901,#1,MENTHA SPICATA,Mentha spicata                                              ,Spearmint                                                   ,Edible berries/fruit,PRN,05,, 2.95 ,,,     , 10 , 6 , 366 ,04/15/14  ,     ,          ,     ,          
CT,    ,400121,#1,MENTHA SUAVEOLENS VARIEGATA,Mentha suaveolens 'Variegata'                               ,Pineapple Mint                                              ,Edible berries/fruit,PRN,04,, 2.95 ,,,     , 10 , 6 , 343 ,04/15/14  ,     ,          ,     ,          
CT,2010,064371,#1,MENTHA X PIPERITA CHOC MINT,Mentha x piperita 'Chocolate Mint'                          ,Chocolate Mint                                              ,Edible berries/fruit,PRN,04,, 2.95 ,,,     , 10 ,     , 360 ,04/15/14  ,     ,          ,     ,          
CT,    ,061821,#1,MONARDA JACOB CLINE,Monarda didyma 'Jacob Cline'                                ,Jacob Cline Bee Balm                                        ,Mid/late interm. flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 235 ,05/01/14  ,     ,          ,     ,          
CT,    ,061822,#2,MONARDA JACOB CLINE,Monarda didyma 'Jacob Cline'                                ,Jacob Cline Bee Balm                                        ,Mid/late interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 77 ,04/15/14  ,     ,          ,     ,          
CT,    ,404821,#1,MONARDA PARDON MY PINK,                                                            ,                                                            ,Mid/late interm. flowering,PRN,04,, 5.50 ,,,     , 10 ,     , 631 ,04/15/14  ,     ,          ,     ,          
CT,    ,058331,#1,MONARDA PARDON MY PURPLE PPAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,04,, 5.50 ,,,     , 10 ,     , 760 ,04/15/14  ,     ,          ,     ,          
CT,2011,073551,#1,MONARDA PETITE DELIGHT PP10784,Monarda didyma 'Petite Delight' P.P.# 10784                 ,Petite Delight Bee Balm                                     ,Mid/late interm. flowering,PRN,02,, 4.95 ,,,     , 10 ,     , 128 ,05/01/14  ,     ,          ,     ,          
CT,2011,073552,#2,MONARDA PETITE DELIGHT PP10784,Monarda didyma 'Petite Delight' P.P.# 10784                 ,Petite Delight Bee Balm                                     ,Mid/late interm. flowering,PRN,02,, 6.95 ,,,     , 5 ,     , 76 ,04/15/14  ,     ,          ,     ,          
CT,    ,061973,#3,MUSA BASJOO,Musa basjoo                                                 ,Hardy Fiber Banana                                          ,Edible berries/fruit,PRN,05,, 14.50 ,,,     , 5 ,     , 149 ,06/15/14  ,     ,          ,     ,          
CT,    ,400131,#1,NEPETA CATARIA,                                                            ,                                                            ,Edible berries/fruit,PRN,03,, 2.95 ,,,     , 10 ,     , 211 ,04/15/14  ,     ,          ,     ,          
CT,    ,404851,#1,NEPETA JUNIOR WALKER PPAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 635 ,04/15/14  ,     ,          ,     ,          
CT,    ,062281,#1,NEPETA X FAASS WALKER'S LOW,Nepeta x faassenii 'Walker's Low'                           ,Walker's Low Catmint                                        ,Mid/late interm. flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 640 ,04/15/14  ,     ,          ,     ,          
CT,2010,068721,#1,OENOTHERA KUN GLOWING MAGENTA,Oenothera kunthiana 'Glowing Magenta'                       ,Glowing Magenta Evening Primrose                            ,Mid spring border flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 543 ,04/15/14  ,     ,          ,     ,          
CT,    ,400171,#1,ORIGANUM VULGARE,Origanum vulgare                                            ,Italian Oregano                                             ,Edible berries/fruit,PRN,06,, 2.95 ,,,     , 10 ,     , 394 ,04/15/14  ,     ,          ,     ,          
CT,2010,064241,#1,ORIGANUM VULGARE HOT & SPICY,Origanum vulgare 'Hot & Spicy'                              ,Hot & Spicy Oregano                                         ,Edible berries/fruit,PRN,06,, 2.95 ,,,     , 10 ,     , 352 ,04/15/14  ,     ,          ,     ,          
CT,    ,063401,#1,PACHYSANDRA TERMINALIS,Pachysandra terminalis                                      ,JAPANESE SPURGE                                             ,Ground cover,PRN,04,, 6.50 ,,,     , 10 , 778 ," 1,080 ",04/15/14  ,     ,          ,     ,          
CT,    ,06340FLT,18 Count FLAT,PACHYSANDRA TERMINALIS,                                                            ,                                                            ,Ground cover,PRN,04,, 21.00 ,,,     ,     , 47 ,     ,          ,     ,          ,     ,          
CT,    ,039092,#2,PAEONIA ITOH CORA LOUISE (WHT),Paeonia (Itoh) 'Cora Louise'                                ,Cora Louise Itoh Peony                                      ,Paeonia,PRN,04,, 39.50 ,,,     , 5 ,     , 58 ,05/01/14  ,     ,          ,     ,          
CT,    ,084752,#2,PAEONIA ITOH GARDEN TREASURE,                                                            ,                                                            ,Paeonia,PRN,04,, 39.50 ,,,     , 5 ,     , 1 ,05/01/14  ,     ,          ,     ,          
CT,    ,081072,#2,PAEONIA OFF RUBRA PLENA,                                                            ,                                                            ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 219 ,04/15/14  ,     ,          ,     ,          
CT,    ,024242,#2,PAEONIA X BLAZE (RED),Paeonia x 'Blaze'                                           ,Blaze Peony                                                 ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 178 ,05/01/14  ,     ,          ,     ,          
CT,    ,019522,#2,PAEONIA X BOWL OF BEAUTY (PK),Paeonia x 'Bowl of Beauty'                                  ,Bowl Of Beauty Herbaceous Peony                             ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 203 ,05/01/14  ,     ,          ,     ,          
CT,    ,019525,#5,PAEONIA X BOWL OF BEAUTY (PK),Paeonia x 'Bowl of Beauty'                                  ,Bowl Of Beauty Herbaceous Peony                             ,Paeonia,PRN,04,, 21.00 ,,,     , 5 ,     , 66 ,05/01/14  ,     ,          ,     ,          
CT,    ,404932,#2,PAEONIA X DUCHESSE DE NEMOUR,                                                            ,                                                            ,Paeonia,PRN,03,, 9.85 ,,,     , 5 ,     , 113 ,05/01/14  ,     ,          ,     ,          
CT,    ,404935,#5,PAEONIA X DUCHESSE DE NEMOUR,                                                            ,                                                            ,Paeonia,PRN,03,, 21.00 ,,,     , 5 ,     , 49 ,05/01/14  ,     ,          ,     ,          
CT,    ,063662,#2,PAEONIA X FELIX CROUSSE (RED),Paeonia x 'Felix Crousse' (P. x 'Victor Hugo')              ,FELIX CROUSSE DOUBLE PEONY                                  ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 5 ,05/01/14  ,     ,          ,     ,          
CT,    ,063665,#5,PAEONIA X FELIX CROUSSE (RED),                                                            ,                                                            ,Paeonia,PRN,04,, 21.00 ,,,     , 5 ,     , 8 ,05/01/14  ,     ,          ,     ,          
CT,    ,063572,#2,PAEONIA X KARL ROSENFIELD(RED),Paeonia x 'Karl Rosenfield'                                 ,Karl Rosenfield Double Peony                                ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 81 ,05/01/14  ,     ,          ,     ,          
CT,    ,404942,#2,PAEONIA X LOTUS QUEEN,                                                            ,                                                            ,Paeonia,PRN,03,, 9.85 ,,,     , 5 ,     , 77 ,05/01/14  ,     ,          ,     ,          
CT,    ,039662,#2,PAEONIA X PRIMEVERE (WHITE),Paeonia x 'Primevere'                                       ,Primevere Peony                                             ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 45 ,05/01/14  ,     ,          ,     ,          
CT,    ,046072,#2,PAEONIA X RASPBERRY SUNDAE(PK),Paeonia x 'Raspberry Sundae'                                ,Raspberry Sundae Peony                                      ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 5 ,05/01/14  ,     ,          ,     ,          
CT,    ,063635,#5,PAEONIA X SARAH BERNHARDT (PK),Paeonia x 'Sarah Bernhardt'                                 ,Sarah Bernhardt Double Peony                                ,Paeonia,PRN,04,, 21.00 ,,,     , 5 ,     , 51 ,05/01/14  ,     ,          ,     ,          
CT,    ,095682,#2,PAEONIA X SCARLETT OHARA (PNK),Paeonia x 'Scarlett O'Hara'                                 ,Scarlett O'Hara Peony                                       ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 149 ,05/01/14  ,     ,          ,     ,          
CT,    ,046122,#2,PAEONIA X SEA SHELL (PINK),Paeonia x 'Sea Shell'                                       ,Sea Shell Peony                                             ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 20 ,05/01/14  ,     ,          ,     ,          
CT,    ,063762,#2,PAEONIA X SHIRLEY TEMPLE (WT),Paeonia x 'Shirley Temple'                                  ,Shirley Temple Double Peony                                 ,Paeonia,PRN,04,, 9.85 ,,,     , 5 ,     , 50 ,05/01/14  ,     ,          ,     ,          
CT,    ,400211,#1,PELARGONIUM MOSKITO SCHOCKER R,Pelargonium crispum                                         ,Moskito Schocker®  Scented Geranium,Sun/shade foliage-groundcover,PRN,09,, 4.95 ,,,     , 10 ,     , 602 ,04/15/14  ,     ,          ,     ,          
CT,    ,405101S,SuperOne TM,PENSTEMON CHERRY RED HOTTIE,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 6.95 ,,,     , 10 ,     , 449 ,04/15/14  ,     ,          ,     ,          
CT,    ,405111S,SuperOne TM,PENSTEMON PINK PRIMA DONNA,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 6.95 ,,,     , 10 ,     , 444 ,04/15/14  ,     ,          ,     ,          
CT,    ,405141,#1,PEROVSKIA ATR PEEK-A-BLUE PPAF,                                                            ,                                                            ,Mid/late tall flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 493 ,04/15/14  ,     ,          ,     ,          
CT,    ,010591,#1,PEROVSKIA LITTLE SPIRE P11643,Perovskia atriplicifolia 'Little Spire' P.P.# 11643         ,Little Spire Russian Sage                                   ,Mid/late tall flowering,PRN,04,OLD, 4.95 ,,,     , 10 ,     , 930 ,04/15/14  ,     ,          ,     ,          
CT,    ,010592,#2,PEROVSKIA LITTLE SPIRE P11643,Perovskia atriplicifolia 'Little Spire' P.P.# 11643         ,Little Spire Russian Sage                                   ,Mid/late tall flowering,PRN,04,OLD, 8.25 ,,,     , 5 ,     , 45 ,04/15/14  ,     ,          ,     ,          
CT,    ,400231,#1,PETROSELINUM CR NEOPOLITANUM,Petroselinum crispum neopolitanum                           ,Italian Parsley                                             ,Sun/shade foliage-groundcover,PRN,09,, 2.95 ,,,     , 10 , 6 ,     ,          ,     ,          ,     ,          
CT,    ,405201S,SuperOne TM,PHLOX PAN BUBBLEGUM PINK,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 7.95 ,,,     , 10 , 145 ,     ,          ,     ,          ,     ,          
CT,    ,405211,#1,PHLOX PAN CANDY FLOSS,                                                            ,                                                            ,Mid spring interm. flowering,PRN,04,, 4.50 ,,,     , 10 ,     , 133 ,04/15/14  ,     ,          ,     ,          
CT,    ,405221S,SuperOne TM,PHLOX PAN CORAL CREME DROP,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 7.95 ,,,     , 10 , 113 ," 1,244 ",04/15/14  ,     ,          ,     ,          
CT,    ,010631,#1,PHLOX PAN DAVID,Phlox paniculata 'David'                                    ,David Garden Phlox                                          ,Mid spring interm. flowering,PRN,04,, 4.95 ,,,     , 10 , 37 , 819 ,04/15/14  ,     ,          ,     ,          
CT,    ,405231S,SuperOne TM,PHLOX PAN GRAPE LOLLIPOP,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 7.95 ,,,     , 10 , 19 ,     ,          ,     ,          ,     ,          
CT,    ,405181,#1,PHLOX PAPARAZZI TM LINDSEY PAF,                                                            ,                                                            ,Mid spring interm. flowering,PRN,06,, 4.95 ,,,     , 10 , 304 , 520 ,04/15/14  ,     ,          ,     ,          
CT,    ,405191,#1,PHLOX PAPARAZZI TM MILEY PPAF,                                                            ,                                                            ,Mid spring interm. flowering,PRN,06,, 4.95 ,,,     , 10 , 567 ,     ,          ,     ,          ,     ,          
CT,    ,048291S,SuperOne TM,PHLOX SUB COTTON CANDY P13420,Phlox subulata 'Cotton Candy' P.P.# 13420                   ,Cotton Candy Creeping Phlox                                 ,Mid spring border flowering,PRN,03,, 7.95 ,,,     , 10 ,     , 354 ,04/15/14  ,     ,          ,     ,          
CT,    ,064451,#1,PHLOX SUB EMERALD BLUE,Phlox subulata 'Emerald Blue'                               ,Emerald Blue Creeping Phlox                                 ,Mid spring border flowering,PRN,03,, 4.95 ,,,     , 10 , 26 ," 1,032 ",04/15/14  ,     ,          ,     ,          
CT,    ,091041,#1,PHLOX SUB EMERALD PINK,Phlox subulata 'Emerald Pink'                               ,Emerald Pink Creeping Phlox                                 ,Mid spring border flowering,PRN,03,, 4.95 ,,,     , 10 ,     ," 1,008 ",04/15/14  ,     ,          ,     ,          
CT,2010,062561,#1,PHLOX SUBULATA FORT HILLS,Phlox subulata 'Fort Hills'                                 ,Fort Hills Creeping Phlox                                   ,Mid spring border flowering,PRN,03,, 4.95 ,,,     , 10 , 133 ," 1,325 ",04/15/14  ,     ,          ,     ,          
CT,2010,062571,#1,PHLOX SUBULATA SCARLET FLAME,Phlox subulata 'Scarlet Flame'                              ,Scarlet Flame Creeping Phlox                                ,Mid spring border flowering,PRN,03,, 4.95 ,,,     , 10 , 91 ,     ,          ,     ,          ,     ,          
CT,    ,065401,#1,PLATYCODON GR SENTIMENTAL BLUE,Platycodon grandiflorus 'Sentimental Blue'                  ,Sentimental Blue Balloon Flower                             ,Mid/late border flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 554 ,04/15/14  ,     ,          ,     ,          
CT,    ,036561,#1,POLE STAIRWAY TO HEAVEN P15187,Polemonium reptans 'Stairway to Heaven' P.P.# 15187         ,Stairway To Heaven Jacob's Ladder                           ,Early spring interm. flowering,PRN,03,, 4.95 ,,,     , 10 , 6 , 600 ,04/15/14  ,     ,          ,     ,          
CT,    ,405411,#1,POLYGONATUM MULTIFLORUM,                                                            ,                                                            ,Sun/shade foliage-groundcover,PRN,04,, 4.95 ,,,     , 10 ,     , 602 ,04/15/14  ,     ,          ,     ,          
CT,2010,071111,#1,RUDBECKIA ERLY BRD GLD PP20286,"Rudbeckia fulgida 'Early Bird Gold' P.P. #20,286            ",Early Bird Gold Gloriosa Daisy                              ,Mid spring interm. flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 967 ,04/15/14  ,     ,          ,     ,          
CT,2010,071112,#2,RUDBECKIA ERLY BRD GLD PP20286,"Rudbeckia fulgida 'Early Bird Gold' P.P. #20,286            ",Early Bird Gold Gloriosa Daisy                              ,Mid spring interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 769 ,05/01/14  ,     ,          ,     ,          
CT,    ,071011,#1,RUDBECKIA FULGIDA GOLDSTURM,Rudbeckia fulgida var. sullivantii 'Goldsturm'              ,Goldsturm Black Eyed Susan                                  ,Mid spring interm. flowering,PRN,03,, 4.95 ,,,     , 10 ,     ," 2,181 ",04/15/14  ,     ,          ,     ,          
CT,    ,071012,#2,RUDBECKIA FULGIDA GOLDSTURM,Rudbeckia fulgida var. sullivantii 'Goldsturm'              ,Goldsturm Black Eyed Susan                                  ,Mid spring interm. flowering,PRN,03,, 6.95 ,,,     , 5 ,     , 65 ,05/01/14  ,     ,          ,     ,          
CT,    ,40651UT,LittleOne,RUDBECKIA FULGIDA TOTO MIX,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 2.50 ,,,     , 16 ,     , 369 ,04/15/14  ,     ,          ,     ,          
CT,    ,011692,#2,RUDBECKIA HIR INDIAN SUMMER,Rudbeckia hirta 'Indian Summer'                             ,Indian Summer Black-Eyed Susan                              ,Mid spring interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 73 ,05/01/14  ,     ,          ,     ,          
CT,    ,406472,#2,RUDBECKIA HIRTA GOLDILOCKS,                                                            ,                                                            ,Mid spring interm. flowering,PRN,03,, 6.45 ,,,     , 5 ,     , 12 ,05/01/14  ,     ,          ,     ,          
CT,    ,406492,#2,RUDBECKIA HIRTA RUSTIC COLORS,                                                            ,                                                            ,Mid spring interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 44 ,05/01/14  ,     ,          ,     ,          
CT,    ,406501,#1,RUDBECKIA VIETTE'S LITTLE SUZY,                                                            ,                                                            ,Mid spring interm. flowering,PRN,04,, 4.95 ,,,     , 10 ,     , 646 ,04/15/14  ,     ,          ,     ,          
CT,    ,400261,#1,SALVIA ELGNS PINEAPPLE,Salvia elegans                                              ,Pineapple Sage                                              ,Edible berries/fruit,PRN,08,, 2.95 ,,,     , 10 ,     , 861 ,04/15/14  ,     ,          ,     ,          
CT,2011,075951,#1,SALVIA OFF TRICOLOR,Salvia officinalis 'Tricolor'                               ,Tricolor Sage                                               ,Edible berries/fruit,PRN,05,, 2.95 ,,,     , 10 ,     , 543 ,04/15/14  ,     ,          ,     ,          
CT,    ,400281,#1,SALVIA OFFICINALIS AUREA,Salvia officinalis 'Aurea'                                  ,Golden Sage                                                 ,Edible berries/fruit,PRN,06,, 2.95 ,,,     , 10 ,     , 426 ,04/15/14  ,     ,          ,     ,          
CT,    ,400291,#1,SALVIA OFFICINALIS BERGGARTEN,Salvia officinalis 'Berggarten'                             ,Berggarten Sage                                             ,Edible berries/fruit,PRN,06,, 2.95 ,,,     , 10 ,     , 414 ,04/15/14  ,     ,          ,     ,          
CT,    ,070262,#2,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,Mid/late interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 591 ,05/15/14  ,     ,          ,     ,          
CT,    ,030322,#2,SALVIA X SYL SNOW HILL,Salvia x sylvestris 'Snow Hill'                             ,Snow Hill Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 212 ,04/15/14  ,     ,          ,     ,          
