Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,090451,#1,COPROSMA TEQUILA SUNRISE PPAF,Coprosma 'Tequila Sunrise' P.P. #18392                      ,Tequila Sunrise Mirror Plant                                ,Evergreen small shrub/hedge,EVS,09,Y, 8.50 ,-,"6""H - 6""S", 17 , 10 ,     , 17 ,04/01/15  ,     ,          ,     ,          
CA,031731,#1,CORD FESTIVAL TM BRGNDY P14224,"Cordyline x 'JURred' P.P. #14,224                           ",Festival™  Burgundy Cordyline,Grass-like plant,EVS,08,ATI, 8.50 ,-,"10""H", 73 , 10 ,     , 73 ,04/01/15  ,     ,          ,     ,          
CA,031732,#2,CORD FESTIVAL TM BRGNDY P14224,"Cordyline x 'JURred' P.P. #14,224                           ",Festival™  Burgundy Cordyline,Grass-like plant,EVS,08,ATI, 16.50 ,-,"12""H", 51 , 5 ,     , 51 ,05/01/15  ,     ,          ,     ,          
CA,027851,#1,CORDYLINE AUS TORBAY DAZZLER,Cordyline australis 'Torbay Dazzler'                        ,Torbay Dazzler Dracaena Palm                                ,Grass-like plant,EVS,09,, 9.50 ,-,"10""H", 42 , 10 ,     , 697 ,04/01/15  ,     ,          ,     ,          
CA,027855,#5,CORDYLINE AUS TORBAY DAZZLER,Cordyline australis 'Torbay Dazzler'                        ,Torbay Dazzler Dracaena Palm                                ,Grass-like plant,EVS,09,, 28.50 ,-,"30""H", 34 , 5 ,     , 34 ,04/01/15  ,     ,          ,     ,          
CA,094081S,SuperOne TM,CORDYLINE B ELECTRIC PINK PPAF,Cordyline 'Electric Pink' P.P.# 19213                       ,Electric Pink Dracaena Palm                                 ,Grass-like plant,EVS,08,Y, 11.50 ,-,"14""H", 12 , 10 ,     , 12 ,04/01/15  ,     ,          ,     ,          
CA,031721,#1,CORDYLINE BAUERI,Cordyline 'Baueri'                                          ,Bauer's Dracaena Palm                                       ,Grass-like plant,EVS,09,, 8.00 ,-,"14""H",     , 10 ,     ," 5,028 ",04/01/15  ,     ,          ,     ,          
CA,031725,#5,CORDYLINE BAUERI,Cordyline 'Baueri'                                          ,Bauer's Dracaena Palm                                       ,Grass-like plant,EVS,09,, 28.50 ,-,"30""H", 86 , 5 ,     , 87 ,04/01/15  ,     ,          ,     ,          
CA,038821,#1,CORDYLINE BURGUNDY SPIRE PPAF,Cordyline australis 'Jel01' P.P.A.F.                        ,Burgundy Spire™  Dracaena Palm,Grass-like plant,EVS,09,ATI, 8.50 ,-,"12""H", 76 , 10 ,     , 76 ,04/01/15  ,     ,          ,     ,          
CA,038825,#5,CORDYLINE BURGUNDY SPIRE PPAF,Cordyline australis 'Jel01' P.P.A.F.                        ,Burgundy Spire™  Dracaena Palm,Grass-like plant,EVS,09,ATI, 28.50 ,,"15""H", 28 , 5 ,     , 28 ,04/01/15  ,     ,          ,     ,          
CA,031701,#1,CORDYLINE INDIVISA,Cordyline indivisa                                          ,Blue Dracaena Palm                                          ,Grass-like plant,EVS,09,, 6.50 ,-,"18""H",     , 10 ," 4,000 "," 6,654 ",04/01/15  ,     ,          ,     ,          
CA,031705,#5,CORDYLINE INDIVISA,Cordyline indivisa                                          ,Blue Dracaena Palm                                          ,Grass-like plant,EVS,09,, 24.50 ,-,"30""H", 24 , 5 ,     , 24 ,04/01/15  ,     ,          ,     ,          
CA,017421,#1,CORDYLINE RED STAR,Cordyline 'Red Star'                                        ,Red Star Dracaena Palm                                      ,Grass-like plant,EVS,09,, 8.50 ,-,"15""H", 170 , 10 ,     , 170 ,04/01/15  ,     ,          ,     ,          
CA,079261,#1,CRASSULA PEL CALICO KITTEN,Crassula pellucida 'Variegata'                              ,Calico Kitten Crassula                                      ,Succulent/cactus/yucca,CAC,09,, 7.25 ,,,     , 10 ,     , 157 ,12/31/14  ,     ,          ,     ,          
CA,083041,#1,CUPHEA HYS ITSY BITSY R LILAC,Cuphea hyssopifolia 'Monshi'                                ,Itsy Bitsy®  Lilac False Heather,Evergreen sumr flower'g shrub,PRN,09,SRO, 4.90 ,BUDS & BLOOMS,"6''H -8""S", 34 , 10 , 632 , 808 ,03/01/15  ," 1,299 ",04/01/15  ,     ,          
CA,030121,#1,CUPHEA HYS ITSY BITSY R ROSE,Cuphea hyssopifolia 'MonTroy'                               ,Itsy Bitsy®  Rose False Heather,Evergreen sumr flower'g shrub,PRN,09,STR, 4.90 ,,CAN FULL, 17 , 10 ,     , 17 ,04/01/15  ,     ,          ,     ,          
CA,083001,#1,CUPHEA HYS ITSY BITSY R WHITE,Cuphea hyssopifolia 'Monga'                                 ,Itsy Bitsy®  White False Heather,Evergreen sumr flower'g shrub,PRN,09,, 4.90 ,-,"5""H - 6""S",     , 10 ,     , 40 ,03/01/15  , 40 ,04/01/15  ,     ,          
CA,033711,#1,CUPHEA HYS RIVERDENE GOLD PPAF,Cuphea x hyssopifolia 'Riverdene Gold' P.P.A.F.             ,Riverdene Gold False Heather                                ,Evergreen sumr flower'g shrub,PRN,09,OLD, 4.90 ,BUDS & BLOOMS,"6""H - 8""S",     , 10 , 296 ," 1,625 ",03/01/15  ," 2,036 ",04/01/15  ,     ,          
CA,093891,#1,CUPHEA LLAVEA RUMBA PP17213,"Cuphea llavea 'Flamenco Rumba' P.P. #17,213                 ",Flamenco Rumba Cuphea                                       ,Evergreen sumr flower'g shrub,PRN,08,PHI, 5.25 ,BUDS & BLOOMS,"6""H - 8''S",     , 10 , 237 , 237 ,05/01/15  ,     ,          ,     ,          
CA,084121,#1,CUPHEA MICROPETALA,                                                            ,                                                            ,Evergreen sumr flower'g shrub,PRN,08,, 4.90 ,,,     , 10 ,     , 1 ,03/01/15  ,     ,          ,     ,          
CA,061601,#1,DIETES IRIDIOIDES (MORAEA),Dietes iridioides                                           ,African Iris                                                ,Mid spring interm. flowering,PRN,08,, 5.25 ,-,"10""H",     , 10 ,     , 69 ,03/01/15  ,     ,          ,     ,          
CA,046741,#1,DIETES X KATRINA R PP 21460,"Dietes x 'Nola Alba' P.P. #21,460                           ",KATRINA®  African Iris,Mid spring interm. flowering,PRN,08,PGC, 6.75 ,,"10""H", 17 , 10 ,     , 45 ,04/01/15  ,     ,          ,     ,          
CA,046745,#5,DIETES X KATRINA R PP 21460,"Dietes x 'Nola Alba' P.P. #21,460                           ",KATRINA®  African Iris,Mid spring interm. flowering,PRN,08,PGC, 21.50 ,-,"24""H",     , 5 , 398 , 620 ,04/01/15  ,     ,          ,     ,          
CA,012451,#1 STAKED,DISTICTIS BUCCINATORIA,Distictis buccinatoria                                      ,Scarlet Trumpet Vine                                        ,Temperate vine,VIN,09,, 7.25 ,-,"24""H",     , 10 ,     , 137 ,03/01/15  ,     ,          ,     ,          
CA,012475,#5 STAKED,DISTICTIS RIVERS,Distictis 'Rivers'                                          ,Royal Trumpet Vine                                          ,Temperate vine,VIN,10,, 22.50 ,,"48""H",     , 5 ,     , 456 ,03/01/15  , 910 ,04/01/15  ,     ,          
CA,069211,#1,ECHEVERIA AGAVOIDES LIPSTICK,Echeveria agavoides 'Lipstick'                              ,Lipstick Echeveria                                          ,Succulent/cactus/yucca,CAC,09,, 7.25 ,-,CAN FULL, 19 , 10 ,     , 19 ,12/31/14  ,     ,          ,     ,          
CA,079151,#1,ECHEVERIA DERENBERGII,Echeveria derenbergii                                       ,Painted Lady                                                ,Succulent/cactus/yucca,CAC,09,, 7.25 ,,, 22 , 10 ,     , 22 ,12/31/14  ,     ,          ,     ,          
CA,069231,#1,ECHEVERIA NODULOSA,Echeveria nodulosa                                          ,Painted Echeveria                                           ,Succulent/cactus/yucca,CAC,09,, 7.25 ,BUDS,CAN FULL,     , 10 , 229 ," 1,002 ",12/31/14  ,     ,          ,     ,          
CA,077821,#1,ECHEVERIA PERLE VON NURNBERG,Echeveria 'Perle von Nurnberg'                              ,Perle von Nurnberg Echeveria                                ,Succulent/cactus/yucca,CAC,09,, 7.25 ,,, 16 , 10 ,     , 16 ,12/31/14  ,     ,          ,     ,          
CA,064111,#1,ECHEVERIA RUFFLES,Echeveria 'Ruffles'                                         ,Ruffles Echeveria                                           ,Succulent/cactus/yucca,CAC,09,, 7.25 ,-,CAN FULL,     , 10 , 25 , 25 ,04/01/15  ,     ,          ,     ,          
CA,073791,#1,ECHEVERIA SETOSA,Echeveria setosa                                            ,Firecracker Echeveria                                       ,Succulent/cactus/yucca,CAC,09,, 7.25 ,-,CAN FULL, 10 , 10 ,     , 10 ,12/31/14  ,     ,          ,     ,          
CA,030562,#2,ECHINOPSIS OXYGONA,Echinopsis oxygona                                          ,Easter Lily Cactus                                          ,Succulent/cactus/yucca,CAC,08,, 14.75 ,-,"8""S",     , 5 ,     , 29 ,04/01/15  ,     ,          ,     ,          
CA,016625,#5,ELAEO LITTLE EMPEROR TM P17611,"Elaeocarpus decipiens 'MonProud' P.P.# 17,611               ",Little Emperor™  Japanese Blueberry-Shogun®  Ser,Evergreen large shrub/hedge,EVS,08,OLD, 28.50 ,-,"27""H", 34 , 5 ,     , 34 ,04/01/15  ,     ,          ,     ,          
CA,031965,#5,ELAEOCARPUS DECIPIENS,Elaeocarpus decipiens                                       ,Japanese Blueberry Tree - Shogun®  Series,Evergreen shade tree,TRE,08,, 30.00 ,-,"44""H", 831 , 5 , 20 , 831 ,06/01/15  ,     ,          ,     ,          
CA,031967,#7,ELAEOCARPUS DECIPIENS,Elaeocarpus decipiens                                       ,Japanese Blueberry Tree - Shogun®  Series,Evergreen shade tree,TRE,08,, 59.00 ,-,"60""H", 73 , 2 ,     , 73 ,11/25/14  ,     ,          ,     ,          
CA,031969,#15,ELAEOCARPUS DECIPIENS,Elaeocarpus decipiens                                       ,Japanese Blueberry Tree - Shogun®  Series,Evergreen shade tree,TRE,08,, 86.00 ,-,"72""H", 279 , 1 , 88 , 279 ,11/25/14  ,     ,          ,     ,          
CA,031969TR,#15 TREE,ELAEOCARPUS DECIPIENS,Elaeocarpus decipiens                                       ,Japanese Blueberry Tree - Shogun®  Series,Evergreen shade tree,TRE,08,, 101.00 ,-,"76""H - 25""S", 114 , 1 , 114 ,     ,          ,     ,          ,     ,          
CA,062005,#5,ENSETE MAURELII,Ensete ventricosum 'Maurelii'                               ,Red Leaved Banana                                           ,Tropical perennial,PRN,10,, 33.00 ,-,"36""H",     , 5 , 23 , 23 ,03/01/15  ,     ,          ,     ,          
CA,062009,#15,ENSETE MAURELII,Ensete ventricosum 'Maurelii'                               ,Red Leaved Banana                                           ,Tropical perennial,PRN,10,, 107.00 ,-,"72""H", 2 , 1 , 2 , 2 ,04/01/15  ,     ,          ,     ,          
CA,057841,#1,ERIOGONUM GRANDE RUBESCENS,Eriogonum grande var. rubescens                             ,San Miguel Island Red Buckwheat                             ,Evergreen sumr flower'g shrub,PRN,08,, 6.35 ,,, 24 , 10 ,     , 24 ,04/01/15  ,     ,          ,     ,          
CA,032561BH,#1 BUSH,EUCALYPTUS CINEREA,Eucalyptus cinerea                                          ,Silver Dollar Tree                                          ,Ornamental tree,TRE,08,, 7.50 ,-,"8""H-8""S", 17 , 10 ,     , 17 ,04/01/15  ,     ,          ,     ,          
CA,032565BH,#5 BUSH,EUCALYPTUS CINEREA,Eucalyptus cinerea                                          ,Silver Dollar Tree                                          ,Ornamental tree,TRE,08,, 25.50 ,-,"14""H-18""S",     , 5 , 15 , 15 ,04/01/15  ,     ,          ,     ,          
CA,032565TR,#5 TREE,EUCALYPTUS CINEREA,Eucalyptus cinerea                                          ,Silver Dollar Tree                                          ,Ornamental tree,TRE,08,, 25.00 ,-,"66""H", 7 , 2 , 7 , 7 ,04/01/15  ,     ,          ,     ,          
CA,033301,#1,EUGENIA MYR GLOBULUS,Eugenia myrtifolia 'Globulus'                               ,Dwarf Brush Cherry                                          ,Evergreen small shrub/hedge,EVS,09,, 6.00 ,-,"12""H - 10""S",     , 10 , 38 , 38 ,11/15/14  ,     ,          ,     ,          
CA,033305,#5,EUGENIA MYR GLOBULUS,Eugenia myrtifolia 'Globulus'                               ,Dwarf Brush Cherry                                          ,Evergreen small shrub/hedge,EVS,09,, 22.00 ,-,"18""H - 15""S",     , 5 , 175 , 175 ,11/15/14  ,     ,          ,     ,          
CA,033305CN,#5 CONE,EUGENIA MYR GLOBULUS,Eugenia myrtifolia 'Globulus'                               ,Dwarf Brush Cherry                                          ,Evergreen small shrub/hedge,EVS,09,, 41.50 ,-,"36""H",     ,     , 6 , 6 ,04/01/15  ,     ,          ,     ,          
CA,033305P2,#5 2BALL POODLE,EUGENIA MYR GLOBULUS,Eugenia myrtifolia 'Globulus'                               ,Dwarf Brush Cherry                                          ,Evergreen small shrub/hedge,EVS,09,, 59.00 ,-,"34""H - 12""S",     , 2 ,     , 3 ,04/01/15  ,     ,          ,     ,          
CA,033252,#2,EUGENIA MYR TEENIE GENIE R,Eugenia myrtifolia 'Nanum'                                  ,Teenie Genie®  Miniature Brush Cherry,Evergreen small shrub/hedge,EVS,09,, 15.00 ,-,"6""H - 10""S",     , 5 , 379 ,     ,          ,     ,          ,     ,          
CA,089412,#2,EURYOPS CHRY SONNENSCHEIN,Euryops chrysanthemoides 'Sonnenschein'                     ,Sonnenschein Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 13.50 ,-,"10""H-12""S",     , 5 ,     , 13 ,03/01/15  ,     ,          ,     ,          
CA,035561,#1,EURYOPS PECT MUNCHKIN,Euryops pectinatus 'Munchkin'                               ,Dwarf Euryops                                               ,Evergreen early flower'g shrub,EVS,08,, 6.00 ,-,"8""H - 8""S",     , 10 ,     , 176 ,03/01/15  ,     ,          ,     ,          
CA,035565,#5,EURYOPS PECT MUNCHKIN,Euryops pectinatus 'Munchkin'                               ,Dwarf Euryops                                               ,Evergreen early flower'g shrub,EVS,08,, 19.75 ,,"15""H - 15""S", 21 , 5 ,     , 21 ,03/01/15  ,     ,          ,     ,          
CA,035571,#1,EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 6.00 ,BUDS & BLOOMS,"8""H -8""S",     , 10 ," 1,563 "," 1,649 ",03/01/15  ,     ,          ,     ,          
CA,035572,#2,EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 13.50 ,-,"12""H - 12""S", 33 , 5 ,     , 72 ,03/01/15  ,     ,          ,     ,          
CA,035572PT,#2 PATIO TREE,EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 25.00 ,-,"12""S", 8 , 5 ,     , 475 ,03/01/15  , 475 ,04/01/15  ,     ,          
CA,035575,#5,EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 19.75 ,,"15""H - 15""S", 35 , 5 ,     , 92 ,03/01/15  ,     ,          ,     ,          
CA,035575PT,#5 PATIO TREE,EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 37.00 ,,"18""S", 16 , 2 ,     , 16 ,04/01/15  ,     ,          ,     ,          
CA,03557KPT,"10"" TC Pot PATIO TREE",EURYOPS PECT VIRIDIS,Euryops pectinatus 'Viridis'                                ,Green-Leaved Euryops                                        ,Evergreen early flower'g shrub,EVS,08,, 22.50 ,,"12""S",     ,     ,     , 138 ,03/01/15  , 213 ,04/01/15  ,     ,          
CA,035645,#5,FATSIA JAPONICA,Fatsia japonica                                             ,Japanese Aralia                                             ,Evergreen shade shrub,EVS,08,, 23.50 ,-,18''H - 16''S, 8 , 5 ,     , 862 ,03/01/15  , 862 ,04/01/15  ,     ,          
CA,035905,#5,FERN-ALSOPHILA AUSTRALIS,Alsophila australis                                         ,Australian Tree Fern                                        ,Fern,FRN,10,, 23.50 ,-,"36""H",     , 5 ,     , 101 ,03/01/15  , 689 ,04/01/15  ,     ,          
CA,035907,#7,FERN-ALSOPHILA AUSTRALIS,Alsophila australis                                         ,Australian Tree Fern                                        ,Fern,FRN,10,, 59.00 ,-,"46""H",     , 2 ,     , 27 ,03/01/15  , 58 ,04/01/15  ,     ,          
CA,033011,#1,FERN-ASPLENIUM AUSTRAL GEM TM,Asplenium x 'Austral Gem'                                   ,Austral Gem™  Bird's Nest Fern,Fern,FRN,09,, 6.75 ,-,"8""S", 17 , 10 , 17 ,     ,          ,     ,          ,     ,          
CA,033015,#5,FERN-ASPLENIUM AUSTRAL GEM TM,Asplenium x 'Austral Gem'                                   ,Austral Gem™  Bird's Nest Fern,Fern,FRN,09,, 23.50 ,,,     , 5 ,     , 426 ,04/01/15  ,     ,          ,     ,          
CA,036001,#1,FERN-ASPLENIUM BULBIFERUM,Asplenium bulbiferum                                        ,Mother Fern                                                 ,Fern,FRN,09,, 6.75 ,-,"12""S", 55 , 10 ,     , 461 ,03/01/15  ,     ,          ,     ,          
CA,097641,#1,FERN-MICROLEPIA STRIGOSA,Microlepia strigosa                                         ,Lace Fern                                                   ,Fern,FRN,10,, 6.75 ,-,"15""H",     , 10 ,     , 57 ,03/01/15  ,     ,          ,     ,          
CA,097642,#2,FERN-MICROLEPIA STRIGOSA,Microlepia strigosa                                         ,Lace Fern                                                   ,Fern,FRN,10,, 15.50 ,-,"19""H",     , 5 ,     , 42 ,03/01/15  ,     ,          ,     ,          
CA,097711,#1,FERN-MICROSORUM SCOLOPENDRIA,                                                            ,                                                            ,Fern,FRN,09,, 6.75 ,,,     , 10 ,     , 4 ,03/01/15  ,     ,          ,     ,          
CA,097611,#1,FERN-NEPHROLEPIS CD CALIFORNIA,Nephrolepis cordifolia 'California'                         ,California Upright Sword Fern                               ,Fern,FRN,10,, 6.75 ,-,"6""H", 11 , 10 , 11 ,     ,          ,     ,          ,     ,          
CA,097621,#1,FERN-NEPHROLEPIS CD DUFFI,Nephrolepis cordifolia 'Duffii'                             ,Lemon Button Fern                                           ,Fern,FRN,10,, 6.75 ,-,CAN FULL,     , 10 , 35 ,     ,          ,     ,          ,     ,          
CA,097631,#1,FERN-RUMOHRA ADIANT IBERIA,Rumohra adiantiformis 'Iberia'                              ,Iberia Leatherleaf Fern                                     ,Fern,FRN,09,, 6.75 ,-,"4""H-6""S",     , 10 , 31 ,     ,          ,     ,          ,     ,          
CA,035981,#1,FERN-RUMOHRA ADIANTIFORMIS,Rumohra adiantiformis                                       ,Leatherleaf Fern                                            ,Fern,FRN,09,, 6.75 ,-,"10""S",     , 10 , 484 ,     ,          ,     ,          ,     ,          
CA,036725,#5,FICUS CAR BLACK JACK,Ficus carica 'Black Jack'                                   ,Black Jack Fig                                              ,Edible berries/fruit,TRE,07,, 29.00 ,YOUNG FRUIT,"32""H",     , 5 ,     , 2 ,04/01/15  ,     ,          ,     ,          
CA,036785,#5,FICUS CAR BROWN TURKEY,Ficus carica 'Brown Turkey'                                 ,Brown Turkey Fig                                            ,Edible berries/fruit,TRE,07,, 29.00 ,YOUNG FRUIT,"36""H", 10 , 5 , 157 , 413 ,11/25/14  ," 1,650 ",04/01/15  ,     ,          
CA,036785ES,#5 ESPALIER,FICUS CAR BROWN TURKEY,Ficus carica 'Brown Turkey'                                 ,Brown Turkey Fig                                            ,Edible berries/fruit,TRE,07,, 49.50 ,,FULL ON FRAME, 3 , 2 ,     , 3 ,05/01/15  ,     ,          ,     ,          
CA,036795,#5,FICUS CAR KADOTA,Ficus carica 'Kadota'                                       ,Kadota Fig                                                  ,Edible berries/fruit,TRE,07,, 29.00 ,LIGHT FRUIT,"34""H",     , 5 , 5 , 5 ,04/01/15  ,     ,          ,     ,          
CA,036815,#5,FICUS CAR MISSION,Ficus carica 'Mission'                                      ,Mission Fig                                                 ,Edible berries/fruit,TRE,07,, 29.00 ,YOUNG FRUIT,"36""H",     , 5 , 130 , 146 ,11/25/14  , 213 ,04/01/15  ,     ,          
CA,077605,#5,FICUS CORKY'S HONEY DELIGHT TM,Ficus carica Corky's Honey Delight™ ,Corky's Honey Delight™  Fig,Edible berries/fruit,TRE,07,WAN, 30.00 ,YOUNG FRUIT,"38""H", 5 , 5 , 5 , 5 ,11/25/14  ,     ,          ,     ,          
CA,036851ST,#1 STAKED,FICUS PUMILA,Ficus pumila                                                ,Creeping Fig                                                ,Temperate vine,VIN,09,, 7.25 ,-,18''H,     , 10 ," 2,132 "," 3,282 ",05/01/15  ,     ,          ,     ,          
CA,036855ST,#5 STAKED,FICUS PUMILA,Ficus pumila                                                ,Creeping Fig                                                ,Temperate vine,VIN,09,, 21.50 ,-,36''H,     , 5 ,     , 871 ,02/01/15  , 871 ,05/01/15  ,     ,          
CA,037701,#1,GARDENIA AUGUST BEAUTY,Gardenia jasminoides 'August Beauty'                        ,August Beauty Gardenia                                      ,Evergreen fragrant shrub,EVS,08,, 6.50 ,-,"8""H - 6""S",     , 10 ,     ," 6,155 ",04/01/15  ," 6,155 ",04/15/15  ,     ,          
CA,037705,#5,GARDENIA AUGUST BEAUTY,Gardenia jasminoides 'August Beauty'                        ,August Beauty Gardenia                                      ,Evergreen fragrant shrub,EVS,08,, 22.50 ,LIGHT BUDS,"15""H - 15""S", 5 , 5 , 99 , 99 ,04/01/15  ,     ,          ,     ,          
CA,034155,#5,GARDENIA AUGUST BEAUTY-GRAFT,Gardenia jasminoides 'August Beauty' (Grafted G. thunbergia),August Beauty Gardenia (Grafted)                            ,Evergreen fragrant shrub,EVS,08,, 28.50 ,LIGHT BUDS,"15""H - 15""S", 39 , 5 , 249 , 249 ,04/01/15  ,     ,          ,     ,          
CA,034155PT,#5 PATIO TREE,GARDENIA AUGUST BEAUTY-GRAFT,Gardenia jasminoides 'August Beauty' (Grafted G. thunbergia),August Beauty Gardenia (Grafted)                            ,Evergreen fragrant shrub,EVS,08,, 45.50 ,LIGHT BUDS,"15""S", 4 , 2 , 4 ,     ,          ,     ,          ,     ,          
CA,037671,#1,GARDENIA FIRST LOVE R,Gardenia jasminoides 'Aimee'                                ,First Love®  Gardenia,Evergreen fragrant shrub,EVS,08,, 6.50 ,-,"10""H - 8""S", 25 , 10 ,     ," 5,822 ",04/01/15  ,     ,          ,     ,          
CA,037675PT,#5 PATIO TREE,GARDENIA FIRST LOVE R,Gardenia jasminoides 'Aimee'                                ,First Love®  Gardenia,Evergreen fragrant shrub,EVS,08,, 40.00 ,-,"15""S", 2 , 2 ,     , 2 ,05/01/15  ,     ,          ,     ,          
CA,037575,#5,GARDENIA FIRST LOVE R-GRAFT,Gardenia jasminoides 'Aimee' (Grafted onto G. thunbergia)   ,First Love®  Gardenia (Grafted),Evergreen fragrant shrub,EVS,08,, 28.50 ,-,"18""H - 15""S", 17 , 5 , 18 , 18 ,04/01/15  ,     ,          ,     ,          
CA,037575PT,#5 PATIO TREE,GARDENIA FIRST LOVE R-GRAFT,Gardenia jasminoides 'Aimee' (Grafted onto G. thunbergia)   ,First Love®  Gardenia (Grafted),Evergreen fragrant shrub,EVS,08,, 45.50 ,LIGHT BUDS,"15""S", 5 , 2 , 5 ,     ,          ,     ,          ,     ,          
CA,037595,#5,GARDENIA MYSTERY-GRAFT,Gardenia jasminoides 'Mystery' (Grafted onto G. thunbergia) ,Mystery Gardenia (Grafted)                                  ,Evergreen fragrant shrub,EVS,08,, 28.50 ,-,"15""H - 15""S", 59 , 5 , 17 , 59 ,04/01/15  ,     ,          ,     ,          
CA,037595PT,#5 PATIO TREE,GARDENIA MYSTERY-GRAFT,Gardenia jasminoides 'Mystery' (Grafted onto G. thunbergia) ,Mystery Gardenia (Grafted)                                  ,Evergreen fragrant shrub,EVS,08,, 45.50 ,-,"18""S", 2 , 2 , 2 ,     ,          ,     ,          ,     ,          
CA,037801,#1,GARDENIA VEITCHII,Gardenia jasminoides 'Veitchii'                             ,Everblooming Gardenia                                       ,Evergreen fragrant shrub,EVS,08,, 6.50 ,-,"8""H - 8""S", 17 , 10 ,     ," 3,121 ",04/15/15  ,     ,          ,     ,          
CA,037815,#5,GARDENIA VEITCHII-GRAFT,Gardenia jasminoides 'Veitchii' (Grafted onto G. thunbergia),Everblooming Gardenia (Grafted)                             ,Evergreen fragrant shrub,EVS,08,, 28.50 ,-,"12""H - 15""S", 17 , 5 , 64 , 64 ,04/01/15  ,     ,          ,     ,          
CA,037815PT,#5 PATIO TREE,GARDENIA VEITCHII-GRAFT,Gardenia jasminoides 'Veitchii' (Grafted onto G. thunbergia),Everblooming Gardenia (Grafted)                             ,Evergreen fragrant shrub,EVS,08,, 45.50 ,-,"15""S", 5 , 2 ,     , 5 ,04/01/15  ,     ,          ,     ,          
CA,038641,#1,GR-CHONDROPETALUM TECTORUM,Chondropetalum tectorum                                     ,Cape Rush                                                   ,Sedge,GRS,08,, 6.50 ,-,"8""H", 21 , 10 ,     , 21 ,04/01/15  ,     ,          ,     ,          
CA,098892,#2,GR-LOMANDRA LON BREEZE PP15420,Lomandra longifolia 'LM300' P.P.# 15420                     ,Breeze™  Dwarf Mat Rush,Sedge,GRS,08,DPC, 14.50 ,,"12""H",     , 5 ,     , 48 ,04/01/15  ,     ,          ,     ,          
CA,064271,#1,GR-PENN SET RUBRUM,Pennisetum setaceum 'Rubrum'                                ,Purple Fountain Grass                                       ,Large grass,GRS,08,, 6.25 ,-,"15""H",     , 10 ,     ," 5,841 ",03/01/15  ," 5,841 ",04/01/15  ,     ,          
CA,049931,#1,GR-RHODOCOMA CAPENSIS,Rhodocoma capensis                                          ,Giant Cape Restio                                           ,Grass-like plant,GRS,08,HIN, 7.75 ,,, 10 , 10 ,     , 10 ,06/01/15  ,     ,          ,     ,          
CA,079171,#1,GRAPTOPETALUM BELLUM,Graptopetalum bellum                                        ,Chihuahua Flower                                            ,Succulent/cactus/yucca,CAC,09,, 7.25 ,,, 17 , 10 ,     , 17 ,12/31/14  ,     ,          ,     ,          
CA,038951,#1,GREVILLEA NOELL,Grevillea x 'Noell'                                         ,Noell Grevillea                                             ,Evergreen early flower'g shrub,EVS,08,, 7.00 ,-,"6""H - 8""S",     , 10 ,     , 152 ,11/15/14  ,     ,          ,     ,          
CA,038955,#5,GREVILLEA NOELL,Grevillea x 'Noell'                                         ,Noell Grevillea                                             ,Evergreen early flower'g shrub,EVS,08,, 22.00 ,-,"8""H - 15""S", 11 , 5 ,     , 11 ,04/01/15  ,     ,          ,     ,          
CA,040001,#1,HELIOTROPIUM ARB IOWA,Heliotropium arborescens 'Iowa'                             ,Iowa Heliotrope                                             ,Mid spring interm. flowering,PRN,09,, 5.75 ,,"6""H - 6""S",     , 10 ,     , 39 ,04/01/15  ,     ,          ,     ,          
CA,040801,#1,HIB R AMOUR,Hibiscus rosa-sinensis 'Amour'                              ,Amour Hibiscus                                              ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,BUDS,"10""H-8""S",     , 10 , 227 , 227 ,04/01/15  ,     ,          ,     ,          
CA,040805,#5,HIB R AMOUR,Hibiscus rosa-sinensis 'Amour'                              ,Amour Hibiscus                                              ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"21""H - 16""S",     , 5 , 15 , 15 ,04/01/15  ,     ,          ,     ,          
CA,040871,#1,HIB R BRIDAL VEIL R,Hibiscus rosa-sinensis 'Monora'                             ,Bridal Veil®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,BUDS,"10""H-8""S", 21 , 10 , 41 , 41 ,04/01/15  ,     ,          ,     ,          
