Loc,New Plant,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2014 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CT,    ,020093,#3,CLETHRA ALN SIXTEEN CANDLES,Clethra alnifolia 'Sixteen Candles'                         ,Sixteen Candles Summersweet                                 ,Deciduous sumr flower'g shrub,DCS,04,, 14.95 ,,,     , 5 ," 1,016 "," 1,753 ",06/15/14  ,     ,          ,     ,          
CT,    ,401945,#5,CORNUS ALBA BUD'S YELLOW,                                                            ,                                                            ,Deciduous shrub/hedge,DCS,03,, 21.00 ,,,     , 5 ,     , 73 ,06/01/14  ,     ,          ,     ,          
CT,    ,027863,#3,CORNUS ALBA IVORYHALO TM,Cornus alba 'Bailhalo'                                      ,Ivory Halo®  Dogwood,Deciduous shrub/hedge,DCS,03,BNI, 14.95 ,,,     , 5 , 16 ,     ,          ,     ,          ,     ,          
CT,    ,027865,#5,CORNUS ALBA IVORYHALO TM,Cornus alba 'Bailhalo'                                      ,Ivory Halo®  Dogwood,Deciduous shrub/hedge,DCS,03,BNI, 21.00 ,,,     , 5 , 20 ,     ,          ,     ,          ,     ,          
CT,    ,044725,#5,CORNUS ALBA RED GNOME TM,Cornus alba 'Regnzam'                                       ,RED GNOME(TM) DOGWOOD                                       ,Deciduous shrub/hedge,DCS,02,LHI, 21.00 ,,,     , 5 , 9 ,     ,          ,     ,          ,     ,          
CT,    ,401983,#3,CORNUS ALBA VARIEGATED,                                                            ,                                                            ,Deciduous shrub/hedge,DCS,03,, 14.95 ,,,     , 5 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,028207PT,#7 PATIO TREE,CORYLUS AV CONTORTA,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,05,, 49.50 ,,,     , 2 , 3 ,     ,          ,     ,          ,     ,          
CT,    ,028503,#3,COT APICULATUS,Cotoneaster apiculatus                                      ,Cranberry Cotoneaster                                       ,Deciduous fall/winter interest,DCS,04,, 13.50 ,,,     , 5 , 60 , 60 ,06/15/14  ,     ,          ,     ,          
CT,    ,028552,#2,COT APICULATUS TOM THUMB,Cotoneaster apiculatus 'Tom Thumb'                          ,Tom Thumb Cranberry Cotoneaster                             ,Deciduous fall/winter interest,DCS,04,, 11.95 ,,,     , 5 , 19 ,     ,          ,     ,          ,     ,          
CT,    ,028553,#3,COT APICULATUS TOM THUMB,Cotoneaster apiculatus 'Tom Thumb'                          ,Tom Thumb Cranberry Cotoneaster                             ,Deciduous fall/winter interest,DCS,04,, 13.50 ,,,     , 5 , 10 ,     ,          ,     ,          ,     ,          
CT,    ,016615,#5,COTINUS C GOLDEN SPIRIT P13082,Cotinus coggygria 'Ancot' P.P. 13082                        ,Golden Spirit Smoke Tree                                    ,Deciduous shrub/hedge,DCS,04,PHI, 21.50 ,,,     , 5 ,     , 56 ,06/15/14  ,     ,          ,     ,          
CT,    ,028145,#5,COTINUS COG ROYAL PURPLE,Cotinus coggygria 'Royal Purple'                            ,Royal Purple Smoke Tree                                     ,Deciduous shrub/hedge,DCS,04,, 21.50 ,,,     , 5 , 551 , 551 ,06/15/14  ,     ,          ,     ,          
CT,    ,031202,#2,CYTISUS BURKWOODII,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,06,, 11.50 ,,,     , 5 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,031362,#2,CYTISUS LENA,Cytisus x 'Lena' (Dallimorei hybrid)                        ,Lena Scotch Broom                                           ,Deciduous early flower'g Shrub,DCS,06,, 11.50 ,,,     , 5 , 6 ,     ,          ,     ,          ,     ,          
CT,    ,031363,#3,CYTISUS LENA,Cytisus x 'Lena' (Dallimorei hybrid)                        ,Lena Scotch Broom                                           ,Deciduous early flower'g Shrub,DCS,06,, 13.50 ,,,     , 5 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,402122,#2,CYTISUS PUR ANDORRA,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,05,, 11.50 ,,,     , 5 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,031573,#3,DEUTZIA GRACILIS NIKKO,Deutzia gracilis 'Nikko'                                    ,Dwarf Nikko Deutzia                                         ,Deciduous mid flowering shrub,DCS,05,, 14.95 ,,,     , 5 ,     , 556 ,06/15/14  ,     ,          ,     ,          
CT,    ,068273,#3,DIERVILLA SES COOL SPLASH,                                                            ,                                                            ,Deciduous sumr flower'g shrub,DCS,04,, 15.85 ,,,     , 5 ," 3,180 "," 5,469 ",05/15/14  ,     ,          ,     ,          
CT,    ,033603,#3,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 14.50 ,,,     , 5 , 17 , 319 ,05/15/14  ,     ,          ,     ,          
CT,    ,033605,#5,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 19.50 ,,,     , 5 , 3 ,     ,          ,     ,          ,     ,          
CT,    ,402533S,Super 3,EXOCHORDA SNW DY R BLZZRD PPAF,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,04,, 15.85 ,,,     ,     , 49 , 201 ,06/15/14  ,     ,          ,     ,          
CT,    ,402603S,Super 3,FORSYTHIA SHWOF R SUGR BBY PAF,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,04,PW, 15.95 ,,,     ,     , 16 ,     ,          ,     ,          ,     ,          
CT,    ,402593,#3,FORSYTHIA X MEADOWLARK,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,03,, 10.95 ,,,     , 5 , 15 ,     ,          ,     ,          ,     ,          
CT,2012,074823S,Super 3,FORSYTHIA X SHOW OFF TM P19321,"Forsythia x intermedia 'Mindor' P.P. #19,321, C.B.R.A.F.    ",Show Off™  Forsythia,Deciduous early flower'g Shrub,DCS,04,PW, 15.95 ,,,     ,     , 14 ,     ,          ,     ,          ,     ,          
CT,    ,031413,#3,FOTHERGILLA MAJ BLU SHADOW PAF,                                                            ,                                                            ,Deciduous fall/winter interest,DCS,04,, 14.50 ,,,     , 5 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,037183,#3,FOTHERGILLA MAJ MOUNT AIRY,Fothergilla major 'Mount Airy'                              ,Mount Airy Fothergilla                                      ,Deciduous fall/winter interest,DCS,04,, 14.95 ,,,     , 5 ,     , 221 ,06/15/14  ,     ,          ,     ,          
CT,    ,402923,#3,GENISTA LYDIA BANGLE TM,                                                            ,                                                            ,Deciduous early flower'g Shrub,DCS,04,, 15.85 ,,,     , 5 , 116 , 320 ,05/15/14  ,     ,          ,     ,          
CT,    ,039385,#5,HAMAMELIS VERNALIS,Hamamelis vernalis                                          ,VERNAL WITCH HAZEL                                          ,Deciduous early flower'g Shrub,DCS,05,, 22.50 ,,,     , 5 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,039285,#5,HAMAMELIS X INT ARNOLD PROMISE,Hamamelis x intermedia 'Arnold Promise'                     ,Arnold Promise Witch Hazel                                  ,Deciduous early flower'g Shrub,DCS,05,, 22.50 ,,,     , 5 , 151 , 151 ,06/15/14  ,     ,          ,     ,          
CT,    ,039235,#5,HAMAMELIS X INT JELENA,Hamamelis x intermedia 'Jelena'                             ,Jelena Witch Hazel                                          ,Deciduous early flower'g Shrub,DCS,05,, 22.50 ,,,     , 5 , 161 , 257 ,06/15/14  ,     ,          ,     ,          
CT,    ,016953S,Super 3,HIB SYR BLUE SATIN TM PP12680,                                                            ,                                                            ,Deciduous sumr flower'g shrub,DCS,05,PW, 15.85 ,,,     ,     , 53 ,     ,          ,     ,          ,     ,          
CT,2011,016203S,Super 3,HIB SYR BLUSH SATIN R PP12660,"Hibiscus syriacus 'Mathilde' P.P. #12,660                   ",Blush Satin®  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 16.25 ,,,     ,     , 389 ,     ,          ,     ,          ,     ,          
CT,    ,041667PT,#7 PATIO TREE,HIB SYR BLUSHING BRIDE,Hibiscus syriacus 'Blushing Bride'                          ,Blushing Bride Rose Of Sharon                               ,Deciduous sumr flower'g shrub,DCS,05,, 49.50 ,,,     , 2 , 50 ,     ,          ,     ,          ,     ,          
CT,    ,403453,#3,HIB SYR FIJI,                                                            ,                                                            ,Deciduous sumr flower'g shrub,DCS,05,, 16.25 ,,,     , 5 ," 1,385 ",     ,          ,     ,          ,     ,          
CT,2011,074493S,Super 3,HIB SYR LIL' KIM TM PP19547,"Hibiscus syriacus 'Antong Two' P.P. #19,547, C.B.R.A.F.     ",Lil' Kim™  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 16.25 ,,,     ,     , 649 ,     ,          ,     ,          ,     ,          
CT,    ,006817PT,#7 PATIO TREE,HIB SYR LUCY,                                                            ,                                                            ,Deciduous sumr flower'g shrub,DCS,05,, 49.50 ,,,     , 2 , 219 ,     ,          ,     ,          ,     ,          
CT,2013,080873S,Super 3,HIB SYR PINK CHIFFON TM PPAF,Hibiscus syriacus 'JWNfour' P.P.A.F.                        ,Pink Chiffon™  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 16.25 ,,,     ,     ," 1,116 "," 1,203 ",06/15/14  ,     ,          ,     ,          
CT,    ,002357PT,#7 PATIO TREE,HIB SYR RED HEART,                                                            ,                                                            ,Deciduous sumr flower'g shrub,DCS,05,, 49.50 ,,,     , 2 , 69 ,     ,          ,     ,          ,     ,          
CT,2011,074833S,Super 3,HIB SYR SUGAR TIP R PP20579,"Hibiscus syriacus 'America Irene Scott' P.P. #20,579        ",Sugar Tip®  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 16.25 ,,,     ,     , 292 ,     ,          ,     ,          ,     ,          
CT,2011,016983S,Super 3,HIB SYR VIOLET SATIN R PP12196,"Hibiscus syriacus 'Floru' P.P. #12,196                      ",Violet Satin®  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 16.25 ,,,     ,     , 257 ,     ,          ,     ,          ,     ,          
CT,2011,016987PT,#7 PATIO TREE,HIB SYR VIOLET SATIN R PP12196,"Hibiscus syriacus 'Floru' P.P. #12,196                      ",Violet Satin®  Rose of Sharon,Deciduous sumr flower'g shrub,DCS,05,PW, 49.50 ,,,     , 2 , 19 ,     ,          ,     ,          ,     ,          
CT,2011,074533S,Super 3,HYD A INVINCE SPIRIT R PP20765,"Hydrangea arborescens 'NCHA1' P.P. #20,765, C.B.R.A.F.      ",Invincibelle®  Spirit Hydrangea,Hydrangea,DCS,03,PW, 17.50 ,,,     ,     ," 2,234 ",     ,          ,     ,          ,     ,          
CT,2011,074535,#5,HYD A INVINCE SPIRIT R PP20765,"Hydrangea arborescens 'NCHA1' P.P. #20,765, C.B.R.A.F.      ",Invincibelle®  Spirit Hydrangea,Hydrangea,DCS,03,PW, 24.00 ,,,     , 5 , 499 ,     ,          ,     ,          ,     ,          
CT,    ,041713,#3,HYD ARB ANNABELLE,Hydrangea arborescens 'Annabelle'                           ,Annabelle Hydrangea                                         ,Hydrangea,DCS,04,, 14.95 ,,,     , 5 ,     , 32 ,06/15/14  ,     ,          ,     ,          
CT,    ,041715,#5,HYD ARB ANNABELLE,Hydrangea arborescens 'Annabelle'                           ,Annabelle Hydrangea                                         ,Hydrangea,DCS,04,, 22.50 ,,,     , 5 ,     , 466 ,05/01/14  , 845 ,06/15/14  ,     ,          
CT,2011,074523S,Super 3,HYD ARB INCREDIBALL R PP20571,"Hydrangea arborescens 'Abetwo' P.P. #20,571                 ",Incrediball®  Smooth Hydrangea,Hydrangea,DCS,03,PW, 17.50 ,,,     ,     , 62 , 62 ,06/15/14  ,     ,          ,     ,          
CT,2011,074525,#5,HYD ARB INCREDIBALL R PP20571,"Hydrangea arborescens 'Abetwo' P.P. #20,571                 ",Incrediball®  Smooth Hydrangea,Hydrangea,DCS,03,PW, 24.00 ,,,     , 5 , 507 ," 1,006 ",06/01/14  ,     ,          ,     ,          
CT,    ,403795,#5,HYD ARB STERILIS,                                                            ,                                                            ,Hydrangea,DCS,04,, 10.00 ,,,     , 5 , 184 ,     ,          ,     ,          ,     ,          
CT,    ,403863,#3,HYD DBL DLT TM EXPRESN P18393,                                                            ,                                                            ,Hydrangea,DCS,05,, 19.50 ,,,     , 5 ,     , 116 ,04/01/14  ,     ,          ,     ,          
CT,    ,403673,#3,HYD DBL DLT TM STR GAZR P20998,                                                            ,                                                            ,Hydrangea,DCS,05,, 19.50 ,,,     , 5 ,     , 432 ,04/01/14  ,     ,          ,     ,          
CT,    ,403802,#2,HYD END SUM R BLMSTRCK TM PPAF,                                                            ,                                                            ,Hydrangea,DCS,04,, 14.50 ,,,     , 5 ,     , 55 ,04/01/14  ,     ,          ,     ,          
CT,    ,035023,#3,HYD END SUM R BLSH BRID P17169,Hydrangea macrophylla 'Blushing Bride' P.P.# 17169          ,Endless Summer®  Blushing Bride Hydrangea,Hydrangea,DCS,05,, 19.50 ,,,     , 5 ," 1,090 "," 1,090 ",04/01/14  ,     ,          ,     ,          
CT,    ,403883,#3,HYD END SUM R TWST-N-SHT R PAF,                                                            ,                                                            ,Hydrangea,DCS,04,, 19.50 ,,,     , 5 ,     ," 3,048 ",04/01/14  ,     ,          ,     ,          
CT,    ,403885,#5,HYD END SUM R TWST-N-SHT R PAF,                                                            ,                                                            ,Hydrangea,DCS,04,, 26.50 ,,,     , 5 ,     , 2 ,05/01/14  ,     ,          ,     ,          
CT,    ,403743,#3,HYD EVRLSTG TM REVLTN P22260,                                                            ,                                                            ,Hydrangea,DCS,05,, 19.50 ,,,     , 5 ,     , 310 ,04/01/14  ,     ,          ,     ,          
CT,    ,403703,#3,HYD FRVR & EVR R BLU HV P18823,                                                            ,                                                            ,Hydrangea,DCS,05,, 21.50 ,,,     , 5 ,     , 117 ,04/01/14  ,     ,          ,     ,          
CT,    ,403713,#3,HYD FRVR & EVR R TOGTHR P18508,                                                            ,                                                            ,Hydrangea,DCS,05,, 21.50 ,,,     , 5 ,     , 24 ,04/01/14  ,     ,          ,     ,          
CT,    ,403733,#3,HYD FRVR & EVR R WHT OUT PPAF,                                                            ,                                                            ,Hydrangea,DCS,04,, 21.50 ,,,     , 5 ,     , 4 ,04/01/14  ,     ,          ,     ,          
