Branch ,Item ,Size,Plant Availability,,,,,,For: 4/29/16,,,,,,,,,,,,
,,,Rep#:  600201   ,,,,,, 6:51:12  ,,,,,,,,,,,,
,,,House Accounts-East                     ,,,,,,,,,,,,,,,,,,
OPRPJ026R ,,,                      ,,,,,,,PS1;Plants that are prime condition.,,,,,,,,,,,
,,Landscape Ready:*Excluded,,,,,,,,PS2:Plants in prime condition for at least 2 more weeks.,,,,,,,,,,,
,,                  ,,,,,,,,"PS3:Plants are past blooming, but still saleable.",,,,,,,,,,,
,,,,,,,,,,*:Denotes perennials that bloom once per year.,,,,,,,,,,,
Loc,Item,Size,Description,Botanical Name,Common Name,Product,Zone,Condition,Current Specs,Plant Status,Qty Open,Qty Alloc Rem Thru 06/30/16,Net Avail Qty,Min Order Qty,List Price,UPC#,Sale Price,AVL Flag,,,
CA,064211,#1,PEROVSKIA ATRIPLICIFOLIA,Perovskia atriplicifolia                                    ,Russian Sage                                                ,PRN,04,-,"8""H - 6""S",PS1," 1,479 ",     ," 1,479 ", 10 , 5.25 ,014949642115,          , ,,,
CA,064212,#2,PEROVSKIA ATRIPLICIFOLIA,Perovskia atriplicifolia                                    ,Russian Sage                                                ,PRN,04,-,"10""H - 10""S",PS1, 294 ,     , 294 , 5 , 13.50 ,014949642122,          , ,,,
CA,084782,#2,PEROVSKIA LACEY BLUE PP20845,"Perovskia atriplicifolia 'Lisslitt' P.P.# 20,845            ",Lacey Blue Russian Sage                                     ,PRN,04,-,"10""H-10""S",PS1, 679 ,     , 679 , 5 , 17.00 ,014949377581,          ,I,,,
CA,064425,#5,PHILADELPHUS VIR NATCHEZ,Philadelphus x virginalis 'Natchez'                         ,Natchez Mock Orange                                         ,DCS,04,-,"20""H - 12""S",, 58 ,     , 58 , 5 , 22.25 ,014949644256,          , ,,,
CA,064855,#5,PHOTINIA X FRASERI,Photinia x fraseri                                          ,Fraser's Photinia                                           ,EVS,07,-,"18""H - 15""S",, 65 ,     , 65 , 5 , 23.00 ,014949648551,          , ,,,
CA,064855TR,#5 TREE,PHOTINIA X FRASERI,Photinia x fraseri                                          ,Fraser's Photinia                                           ,EVS,07,-,"65""H",, 152 ,     , 152 , 2 , 36.50 ,014949648650,          ,I,,,
CA,064857ES,#7 ESPALIER,PHOTINIA X FRASERI,Photinia x fraseri                                          ,Fraser's Photinia                                           ,EVS,07,-,"48""H - 36""S",, 38 ,     , 38 , 2 , 87.75 ,014949648872,          , ,,,
CA,016581,#1,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,EVS,08,-,"6""H - 6'S",, 641 ,     , 641 , 10 , 7.50 ,014949005231,          , ,,,
CA,016582,#2,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,EVS,08,-,"8""H - 9""S",," 1,165 ",     ," 1,165 ", 5 , 16.75 ,014949059029,          , ,,,
CA,016842,#2,PITT TEN MARJORIE CHANNON,Pittosporum tenuifolium 'Marjorie Channon'                  ,Marjorie Channon Kohuhu                                     ,EVS,08,-,"8""H - 9""S",, 113 ,     , 113 , 5 , 17.75 ,014949059050,          ,I,,,
CA,016802,#2,PITT TEN OLIVER TWIST,Pittosporum tenuifolium 'Oliver Twist'                      ,Oliver Twist Kohuhu                                         ,EVS,08,-,"12""H - 10""S",, 80 ,     , 80 , 5 , 17.75 ,014949237465,          ,I,,,
CA,091022,#2,PITT TEN WRINKLED BLUE,Pittosporum tenuifolium 'Wrinkled Blue'                     ,Wrinkled Blue Kohuhu                                        ,EVS,08,-,"12""H - 10""S",, 194 ,     , 194 , 5 , 17.75 ,014949237441,          ,I,,,
CA,065921,#1,PITT TOB TURNERS PITT TM,Pittosporum tobira 'Turner's Variegated Dwarf'              ,Turner's Pitt™  Mock Orange,EVS,08,-,"6""H - 8""S",, 36 ,     , 36 , 10 , 7.50 ,014949659410,          , ,,,
CA,065951,#1,PITT TOB VARIEGATUM,Pittosporum tobira 'Variegatum'                             ,Variegated Japanese Mock Orange                             ,EVS,08,-,"8""H - 8""S",, 965 ,     , 965 , 10 , 6.75 ,014949659519,          , ,,,
CA,065955,#5,PITT TOB VARIEGATUM,Pittosporum tobira 'Variegatum'                             ,Variegated Japanese Mock Orange                             ,EVS,08,-,"24""H - 18""S",, 114 ,     , 114 , 5 , 22.00 ,014949659557,          , ,,,
CA,066001,#1,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,EVS,08,-,"6""H - 8""S",, 222 ,     , 222 , 10 , 6.75 ,014949660010,          , ,,,
CA,066002,#2,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,EVS,08,-,"10""S",, 88 ,     , 88 , 5 , 14.00 ,014949660027,          , ,,,
CA,066005,#5,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,EVS,08,-,"18""S",, 58 ,     , 58 , 5 , 22.00 ,014949660058,          , ,,,
CA,066371,#1,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,EVS,09,BUDS,"8""H-8""S",, 172 ,     , 172 , 10 , 7.50 ,014949663714,          , ,,,
CA,066372ST,#2 STAKED,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,EVS,09,BUDS & BLOOMS,"32""H",, 101 ,     , 101 , 5 , 22.00 ,014949663738,          ,I,,,
CA,066375,#5,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,EVS,09,BUDS,"16""H-16""S",, 94 ,     , 94 , 5 , 23.00 ,014949663752,          , ,,,
CA,066375PT,#5 PATIO TREE,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,EVS,09,BUDS,"15""S",, 78 ,     , 78 , 2 , 41.00 ,014949663455,          , ,,,
CA,066375ST,#5 STAKED,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,EVS,09,-,"36""H",, 89 ,     , 89 , 5 , 30.25 ,014949663851,          , ,,,
CA,066361,#1,PLUMBAGO WHITE CAPE R PP13953,Plumbago auriculata 'Monite' P.P.# 13953                    ,White Cape®  Plumbago,EVS,09,BUDS,"8""H - 8''S",, 215 ,     , 215 , 10 , 7.50 ,014949663639,          , ,,,
CA,066365,#5,PLUMBAGO WHITE CAPE R PP13953,Plumbago auriculata 'Monite' P.P.# 13953                    ,White Cape®  Plumbago,EVS,09,BUDS,"16""H-16""S",, 170 ,     , 170 , 5 , 23.00 ,014949663653,          ,I,,,
CA,086555,#5,PODOCARPUS ICEE BLUE R(BL CHIP,Podocarpus elongatus 'Monmal'                               ,Icee Blue®  Yellow-Wood,TRE,09,-,LTD RELEASE,, 45 ,     , 45 , 5 , 30.50 ,014949865552,          ,I,,,
CA,066455ST,#5 STAKED,PODOCARPUS MACROPHYLLUS,Podocarpus macrophyllus                                     ,Yew Podocarpus                                              ,TRE,07,-,"48""H",, 19 ,     , 19 , 5 , 25.25 ,014949664650,          , ,,,
CA,030132,#2,POLYGALA PETITE BUTTERFLIES,Polygala fruticosa 'Petite Butterflies'                     ,Petite Butterflies Sweet Pea Shrub                          ,EVS,09,BUDS,CAN FULL,, 147 ,     , 147 , 5 , 14.00 ,014949125717,          , ,,,
CA,066601,#1 STAKED,POLYGONUM AUBERTII,Polygonum aubertii                                          ,Silver Lace Vine                                            ,VIN,05,LIGHT BUDS,"24""H",, 167 ,     , 167 , 10 , 8.00 ,014949222072,          ,I,,,
CA,066605,#5 STAKED,POLYGONUM AUBERTII,Polygonum aubertii                                          ,Silver Lace Vine                                            ,VIN,05,-,"48""H",, 79 ,     , 79 , 5 , 24.50 ,014949666050,          , ,,,
CA,067009,#15,PRUNUS CAR BRIGHT N TIGHT TM,Prunus caroliniana 'Monus'                                  ,Bright 'N Tight™  Carolina Laurel,EVS,07,-,"60""H",, 124 ,     , 124 , 1 , 84.75 ,014949670095,          ,I,,,
CA,06700M,#10 Squat,PRUNUS CAR BRIGHT N TIGHT TM,Prunus caroliniana 'Monus'                                  ,Bright 'N Tight™  Carolina Laurel,EVS,07,-,"50""H - 15""S",, 84 ,     , 84 , 2 , 63.75 ,014949356999,          ,I,,,
CA,06142MT,#10 Tall TREE,PRUNUS X FLAVORTOP NECTARINE,Prunus persica var. nucipersica 'Flavortop'                 ,Flavortop Nectarine                                         ,TRE,06,YOUNG FRUIT,"72""H -24""S",, 1 ,     , 1 , 2 , 47.75 ,014949314418,          , ,,,
CA,05996MT,#10 Tall TREE,PRUNUS X SANTA ROSA PLUM,Prunus salicina 'Santa Rosa'                                ,Santa Rosa Plum                                             ,TRE,05,YOUNG FRUIT,"60""H - 24""S",, 17 ,     , 17 , 2 , 51.00 ,014949314234,          , ,,,
CA,068012,#2,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578                         ",Angel Red®  Pomegranate,DCS,07,LIGHT BUDS,"12""H - 10""S",, 1 ,     , 1 , 5 , 18.75 ,014949351093,          , ,,,
CA,068015,#5,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578                         ",Angel Red®  Pomegranate,DCS,07,LIGHT BUDS,"21""H - 15""S",, 70 ,     , 70 , 5 , 28.50 ,014949908099,          ,I,,,
CA,067475,#5,PUNICA GRAN NOCHI SHIBARI,Punica granatum 'Nochi Shibari'                             ,Nochi Shibari Pomegranate                                   ,DCS,07,-,"21""H - 15""S",, 108 ,     , 108 , 5 , 23.00 ,014949674758,          , ,,,
CA,067451,#1,PUNICA GRAN WONDERFUL,Punica granatum 'Wonderful'                                 ,Fruiting Pomegranate                                        ,DCS,07,-,"8""H - 6""S",, 15 ,     , 15 , 10 , 8.50 ,014949674512,          , ,,,
CA,067455,#5,PUNICA GRAN WONDERFUL,Punica granatum 'Wonderful'                                 ,Fruiting Pomegranate                                        ,DCS,07,-,"21""H - 15""S",, 166 ,     , 166 , 5 , 26.50 ,014949674550,          ,I,,,
CA,067401,#1,PUNICA GRANATUM NANA,Punica granatum 'Nana'                                      ,Dwarf Pomegranate                                           ,DCS,07,BUDS,"8""H - 8""S",, 97 ,     , 97 , 10 , 8.50 ,014949674017,          , ,,,
CA,067402,#2,PUNICA GRANATUM NANA,Punica granatum 'Nana'                                      ,Dwarf Pomegranate                                           ,DCS,07,BUDS,"10""H - 10""S",, 209 ,     , 209 , 5 , 16.75 ,014949674024,          , ,,,
CA,067701,#1,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,EVS,05,FULL BERRIES,"10""H - 10""S",, 56 ,     , 56 , 10 , 6.75 ,014949677018,          ,I,,,
CA,067701ST,#1 STAKED,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,EVS,05,LIGHT BERRIES,"24""H",, 97 ,     , 97 , 10 , 7.75 ,014949677216,          ,I,,,
CA,067705,#5,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,EVS,05,LIGHT BERRIES,"10""H - 12""S",, 6 ,     , 6 , 5 , 23.00 ,014949677056,          , ,,,
CA,067705ST,#5 STAKED,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,EVS,05,FULL BERRIES,"48""H",, 61 ,     , 61 , 5 , 28.25 ,014949677254,          , ,,,
CA,069001ST,#1 STAKED,PYRACANTHA KOID VICTORY,Pyracantha koidzumii 'Victory'                              ,Victory Pyracantha                                          ,EVS,07,LIGHT BERRIES,"24""H - 6""S",, 39 ,     , 39 , 10 , 7.75 ,014949690215,          , ,,,
CA,069005ES,#5 ESPALIER,PYRACANTHA KOID VICTORY,Pyracantha koidzumii 'Victory'                              ,Victory Pyracantha                                          ,EVS,07,FULL BERRIES,"36""H - 42""S",, 1 ,     , 1 , 2 , 53.25 ,014949690154,          , ,,,
CA,069005ST,#5 STAKED,PYRACANTHA KOID VICTORY,Pyracantha koidzumii 'Victory'                              ,Victory Pyracantha                                          ,EVS,07,FULL BERRIES,"48""H",, 46 ,     , 46 , 5 , 28.25 ,014949690253,          , ,,,
CA,068501,#1,PYRACANTHA X MOHAVE,Pyracantha x 'Mohave'                                       ,Mohave Pyracantha                                           ,EVS,06,-,"8""H - 8""S",, 538 ,     , 538 , 10 , 6.75 ,014949685013,          ,I,,,
CA,069155,#5,PYRUS CALL BRADFORD,Pyrus calleryana 'Bradford'                                 ,Bradford Flowering Pear                                     ,TRE,05,-,"60""H",, 69 ,     , 69 , 5 , 34.75 ,014949691557,          , ,,,
CA,069711,#1,RATIBIDA COLUMNIFERA,Ratibida columnifera                                        ,Mexican Hat                                                 ,PRN,04,-,CAN FULL,PS1, 87 ,     , 87 , 10 , 5.25 ,014949697115,          , ,,,
CA,020061,#1,RHAPH GEORGIA PETITE P9983,"Rhaphiolepis x delacourii 'Georgia Petite' P.P.# 9,983      ",Georgia Petite Indian Hawthorn                              ,EVS,07,-,"8""H - 8""S",, 27 ,     , 27 , 10 , 6.75 ,014949059319,          , ,,,
CA,020065,#5,RHAPH GEORGIA PETITE P9983,"Rhaphiolepis x delacourii 'Georgia Petite' P.P.# 9,983      ",Georgia Petite Indian Hawthorn                              ,EVS,07,-,"16""S",, 67 ,     , 67 , 5 , 23.00 ,014949238523,          , ,,,
CA,046751,#1,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,EVS,07,-,"8""H - 6""S",, 65 ,     , 65 , 10 , 6.25 ,014949250662,          , ,,,
CA,046752,#2,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,EVS,07,-,"12""S",, 478 ,     , 478 , 5 , 14.00 ,014949269930,          , ,,,
CA,046755,#5,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,EVS,07,-,"16""s",, 118 ,     , 118 , 5 , 23.00 ,014949248874,          , ,,,
CA,069922,#2,RHAPH UMBELLATA MINOR,Rhaphiolepis umbellata 'Minor'                              ,Dwarf Yedda Hawthorn                                        ,EVS,07,-,"12""H - 12""S",, 72 ,     , 72 , 5 , 14.00 ,014949699225,          , ,,,
CA,058141,#1,RIBES HERTELLUM PIXWELL,Ribes hirtellum 'Pixwell'                                   ,Pixwell Gooseberry                                          ,DCS,03,-,"10""H",, 92 ,     , 92 , 10 , 10.00 ,014949311431,          , ,,,
CA,411805,#5,ROSA BRGNDY ICEBERG TM P16198,"Rosa x 'PROse' P.P.# 16,198 (Floribunda)                    ",Burgundy Iceberg™  Shrub Rose,ROS,05,BUDS & BLOOMS,"12""H - 12""S",, 553 ,     , 553 , 5 , 18.50 ,014949426883,          ,I,,,
CA,412495,#5,ROSA BRNT PK ICEBERG TM P12645,"Rosa x 'PRObril' P.P.#12,645 (Floribunda)                   ",Brilliant Pink Iceberg™  Shrub Rose,ROS,05,BUDS & BLOOMS,"12""H - 14""S",, 767 ,     , 767 , 5 , 18.50 ,014949426845,          ,I,,,
CA,024582,#2,ROSA CARAMBA TM PP13396,Rosa x 'Tanabamar' P.P.# 13396                              ,Caramba®  Shrub Rose,ROS,05,FULL BLOOM,"6""H - 10""S",, 104 ,     , 104 , 5 , 16.00 ,014949049075,          , ,,,
CA,080285ST,#5 STAKED,ROSA CINCO DE MAYO PPAF,Rosa floribunda 'WEKcobeju' P.P.A.F.                        ,Cinco de Mayo™  Shrub Rose,ROS,06,BUDS & BLOOMS,"22""H",, 398 ,     , 398 , 5 , 28.50 ,014949436691,          , ,,,
CA,036292,#2,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,ROS,04,BUDS,"10""H - 12""S",," 1,316 ",     ," 1,316 ", 5 , 15.00 ,014949211762,          , ,,,
CA,069292,#2,ROSA FLWR CAR R APLBLSM P10239,Rosa x 'Noamel' P.P.# 10239                                 ,Flower Carpet®  Appleblossom Groundcover Rose,ROS,04,BUDS & BLOOMS,"8""H - 10""S",, 341 ,     , 341 , 5 , 15.00 ,014949692929,          ,I,,,
CA,078182,#2,ROSA FLWR CAR R CORAL PP14441,Rosa x 'Noala' P.P.# 14441                                  ,Flower Carpet®  Coral Groundcover Rose,ROS,05,BUDS & BLOOMS,"8""H - 10""S",," 1,689 ",     ," 1,689 ", 5 , 15.00 ,014949781814,          ,I,,,
CA,069782,#2,ROSA FLWR CAR R PINK,Rosa x 'Noatraum'                                           ,Flower Carpet®  Pink Groundcover Rose,ROS,04,BUDS & BLOOMS,"8""H - 10""S",, 231 ,     , 231 , 5 , 15.00 ,014949697825,          , ,,,
CA,079572,#2,ROSA FLWR CAR R PNK SPLSH PPAF,Rosa x 'Noasplash' P.P.A.F.                                 ,Flower Carpet®  Pink Splash Groundcover Rose,ROS,05,BUDS & BLOOMS,"08""H - 10""S",," 6,498 ",     ," 6,498 ", 5 , 15.00 ,014949357361,     10.50,I,,,
CA,036382,#2,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,ROS,04,BUDS & BLOOMS,"8""H - 10""S",," 1,416 ",     ," 1,416 ", 5 , 15.00 ,014949212547,          ,I,,,
CA,071602,#2,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,ROS,04,-,8''H - 10''S,," 1,864 ",     ," 1,864 ", 5 , 15.00 ,014949716021,          ,I,,,
CA,071605PT,#5 PATIO TREE,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,ROS,04,BUDS & BLOOMS,"15""S",, 46 ,     , 46 , 2 , 40.00 ,014949716151,          , ,,,
CA,036312,#2,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,ROS,04,BUDS & BLOOMS,"8""H - 10""S",," 4,569 ",     ," 4,569 ", 5 , 15.00 ,014949211779,          ,I,,,
CA,036315PT,#5 PATIO TREE,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,ROS,04,LIGHT BUD & BLOOM,"15""S",, 55 ,     , 55 , 2 , 40.00 ,014949313220,          , ,,,
CA,070212,#2,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,ROS,05,BUDS & BLOOMS,"8""H - 12""S",," 13,686 ",     ," 13,686 ", 5 , 15.00 ,014949702123,          ,I,,,
CA,070215PT,#5 PATIO TREE,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,ROS,05,BUDS & BLOOMS,15''S,, 147 ,     , 147 , 2 , 40.00 ,014949702451,          ,I,,,
CA,018242,#2,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,ROS,04,BUDS & BLOOMS,"10""H - 10""S",, 337 ,     , 337 , 5 , 15.00 ,014949011010,          , ,,,
CA,018245PT,#5 PATIO TREE,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,ROS,04,LIGHT BUD & BLOOM,"15""S",, 61 ,     , 61 , 2 , 40.00 ,014949062814,          , ,,,
CA,042822S,SuperTwo,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,ROS,05,BUDS & BLOOMS,"10""H - 10""S",, 37 ,     , 37 , 5 , 13.75 ,014949370209,          , ,,,
CA,030905PT,#5 PATIO TREE,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,ROS,05,-,"12""S",, 76 ,     , 76 , 2 , 40.00 ,014949192337,          ,I,,,
CA,011622S,SuperTwo,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,ROS,05,BUDS & BLOOMS,"10""H - 12""S",," 1,456 ",     ," 1,456 ", 5 , 13.75 ,014949370216,          ,I,,,
CA,011625,#5,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,ROS,05,-,"15""H - 15""S",, 106 ,     , 106 , 5 , 18.50 ,014949116258,          ,I,,,
CA,011625PT,#5 PATIO TREE,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,ROS,05,-,"15""S",, 311 ,     , 311 , 2 , 40.00 ,014949060834,          ,I,,,
CA,022155,#5,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,ROS,04,-,"14""H - 16""S",, 14 ,     , 14 , 5 , 18.50 ,014949059494,          ,I,,,
CA,022155PT,#5 PATIO TREE,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,ROS,04,-,12''S,, 158 ,     , 158 , 2 , 40.00 ,014949059500,          ,I,,,
CA,081302,#2,ROSA SWT SPOT TM CALYPSO PPAF,Rosa L. hybrid var. 'IntRos01' P.P.A.F.                     ,Sweet Spot™  Calypso Rose,ROS,05,-,"08""H - 10""S",, 778 ,     , 778 , 5 , 16.00 ,014949369807,     11.20,I,,,
CA,081502,#2,ROSA SWT SPOT TM PEACH PPAF,Rosa L. hybrid var. 'IntRos02' P.P.A.F.                     ,Sweet Spot™  Peach Rose,ROS,05,-,10''H - 10''S,," 4,555 ",     ," 4,555 ", 5 , 16.00 ,014949369838,     11.20,I,,,
CA,081492,#2,ROSA SWT SPOT TM RUBY PPAF,Rosa L. hybrid var. 'IntRos04' P.P.A.F.                     ,Sweet Spot™  Ruby Rose,ROS,05,LIGHT BUD & BLOOM,"8""H - 10""S",," 5,601 ",     ," 5,601 ", 5 , 16.00 ,014949369821,     11.20,I,,,
CA,081392,#2,ROSA SWT SPOT TM YELLOW PPAF,Rosa L. hybrid var. 'IntRos03' P.P.A.F.                     ,Sweet Spot™  Yellow Rose,ROS,05,-,10''H - 8''S,, 695 ,     , 695 , 5 , 16.00 ,014949369814,     11.20,I,,,
CA,411785,#5,ROSA WHITE ICEBERG TM,Rosa spp. 'Iceberg'                                         ,White Iceberg™  Shrub Rose,ROS,05,BUDS & BLOOMS,"12""H - 14""S",, 577 ,     , 577 , 5 , 18.50 ,014949426876,          ,I,,,
CA,070151,#1,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Climbing Rose                              ,ROS,06,-,"24""H",, 5 ,     , 5 , 10 , 7.50 ,014949701515,          , ,,,
CA,070155,#5,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Climbing Rose                              ,ROS,06,-,3/4 STAKE,, 395 ,     , 395 , 5 , 24.00 ,014949701553,          ,I,,,
CA,070201,#1,ROSA-CL-BANKSIAE LUTEA,Rosa banksiae 'Lutea'                                       ,Yellow Lady Banks Climbing Rose                             ,ROS,06,-,3/4 STAKE,," 1,025 ",     ," 1,025 ", 10 , 7.50 ,014949702017,          , ,,,
CA,070205,#5,ROSA-CL-BANKSIAE LUTEA,Rosa banksiae 'Lutea'                                       ,Yellow Lady Banks Climbing Rose                             ,ROS,06,-,"36""H",, 107 ,     , 107 , 5 , 24.00 ,014949702055,          , ,,,
CA,090795ST,#5 STAKED,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,ROS,04,-,"48""H",, 199 ,     , 199 , 5 , 24.00 ,014949907955,          , ,,,
CA,051095ST,#5 STAKED,ROSA-CL-GARDEN SUN TM PPAF,Rosa x 'Meivaleir' P.P.A.F.                                 ,Garden Sun™  Climbing Rose,ROS,05,-,36'' H,, 364 ,     , 364 , 5 , 28.50 ,014949269978,          ,I,,,
CA,070325,#5,ROSMARINUS HUNTINGTON CARPET,Rosmarinus officinalis 'Huntington Carpet'                  ,Huntington Carpet Rosemary                                  ,EVS,08,-,"12""H - 12""S",, 83 ,     , 83 , 5 , 22.50 ,014949703250,          , ,,,
CA,02130UT,LittleOne,ROSMARINUS OFF BBQ,Rosmarinus officinalis 'Barbeque'                           ,Barbeque Rosemary                                           ,EVS,08,-,CAN FULL,, 111 ,     , 111 , 16 , 4.75 ,014949071113,          , ,,,
CA,070285CN,#5 CONE,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,EVS,08,-,"24""H",, 15 ,     , 15 , 5 , 43.25 ,014949423066,          , ,,,
CA,07028EPT,"7"" Terra Cotta PATIO TREE",ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,EVS,08,-,"6""S",, 186 ,     , 186 , 10 , 17.00 ,014949063583,          ,I,,,
CA,07028UT,LittleOne,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,EVS,08,-,CAN FULL,, 769 ,     , 769 , 16 , 4.75 ,014949066362,          , ,,,
CA,070331,#1 STAKED,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,DCS,05,YOUNG FRUIT,3/4 STAKE,, 302 ,     , 302 , 10 , 10.00 ,014949703311,          , ,,,
CA,070335,#5 STAKED,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,DCS,05,YOUNG FRUIT,"48""H",, 76 ,     , 76 , 5 , 29.75 ,014949703359,          , ,,,
CA,070341,#1 STAKED,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,DCS,04,YOUNG FRUIT,"24""H",, 99 ,     , 99 , 10 , 10.00 ,014949703410,          , ,,,
CA,406432,#2,RUBUS IDAEUS JEWEL BLK RASPBRY,Rubus idaeus 'Jewel Black'                                  ,Jewel Black Raspberry                                       ,DCS,03,YOUNG FRUIT,3/4 STAKE,, 793 ,     , 793 , 5 , 16.75 ,014949398210,          , ,,,
CA,067841,#1 STAKED,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,DCS,03,-,3/4 STAKE,, 147 ,     , 147 , 10 , 10.00 ,014949327128,          , ,,,
CA,067871,#1 STAKED,RUBUS PRIME-JIM R BKBRY P16989,"Rubus 'APF-12' P.P. #16,989                                 ",Prime-Jim®  Blackberry,DCS,04,YOUNG FRUIT,"24""H",, 199 ,     , 199 , 10 , 10.00 ,014949330371,          ,I,,,
