Loc,Item,Description,Botanical Name,Common Name,,,,,,,,,,,,,,,,,
CT,070262,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,,,,,,,,,,,,,,,,,
CT,030321,SALVIA X SYL SNOW HILL,Salvia x sylvestris 'Snow Hill'                             ,Snow Hill Meadow Sage                                       ,,,,,,,,,,,,,,,,,
CT,406543,SAMBUCUS RAC SUTHERLAND GOLD,Sambucus racemosa 'Sutherland Gold'                         ,Sutherland Gold Elderberry                                  ,,,,,,,,,,,,,,,,,
CT,076641,SAXIFRAGA FORT BERRY BRIGHT TM,Saxifraga fortunei 'Magenta'                                ,Berry Bright™  Saxifrage,,,,,,,,,,,,,,,,,
CT,06501UT,SEDUM ACRE,Sedum acre                                                  ,Goldmoss Sedum                                              ,,,,,,,,,,,,,,,,,
CT,06500UT,SEDUM ALB C BABY TEARS,Sedum album chloroticum 'Baby Tears'                        ,Baby Tears Stonecrop                                        ,,,,,,,,,,,,,,,,,
CT,03028UT,SEDUM DRAGON'S BLOOD,Sedum spurium 'Dragon's Blood'                              ,Dragon's Blood Stonecrop                                    ,,,,,,,,,,,,,,,,,
CT,092351,SEDUM ELSIE GOLD PP20368,"Sedum spectabile 'Elsie's Gold' P.P.#20,368                 ",Elsie's Gold Stonecrop                                      ,,,,,,,,,,,,,,,,,
CT,06505UT,SEDUM GLOBOSUM OLD MAN'S BONES,Sedum globosum 'Old Man's Bones'                            ,Old Man's Bones Stonecrop                                   ,,,,,,,,,,,,,,,,,
CT,01182UT,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,,,,,,,,,,,,,,,,,
CT,049971,SEDUM MR. GOODBUD PPAF,"Sedum 'Mr. Goodbud' P.P.# 17,671                            ",Mr. Goodbud Stonecrop                                       ,,,,,,,,,,,,,,,,,
CT,044871,SEDUM RUP ANGELINA PPAF,Sedum rupestre 'Angelina'                                   ,Angelina Stonecrop                                          ,,,,,,,,,,,,,,,,,
CT,04487UT,SEDUM RUP ANGELINA PPAF,Sedum rupestre 'Angelina'                                   ,Angelina Stonecrop                                          ,,,,,,,,,,,,,,,,,
CT,03428UT,SEDUM SPATH CAPE BLANCO,Sedum spathulifolium 'Cape Blanco'                          ,Cape Blanco Stonecrop                                       ,,,,,,,,,,,,,,,,,
CT,03517UT,SEDUM SPURIUM VOODOO,Sedum spurium 'Voodoo'                                      ,Voodoo Stonecrop                                            ,,,,,,,,,,,,,,,,,
CT,08748UT,SEDUM SSPKLR R CHERRY TART PAF,Sedum 'Cherry Tart' P.P.A.F.                                ,Sunsparkler®  Cherry Tart Stonecrop,,,,,,,,,,,,,,,,,
CT,41272UT,SEDUM SSPKLR R FIRE CRACKR PAF,Sedum 'Firecracker' P.P.A.F.                                ,SunSparkler®  Firecracker Sedum,,,,,,,,,,,,,,,,,
CT,007331,SEDUM SSPRKLR R DZLBRY PP22457,"Sedum 'Razzleberry' P.P.# 22,457                            ",Sunsparkler®  Dazzleberry Sedum,,,,,,,,,,,,,,,,,
CT,00733UT,SEDUM SSPRKLR R DZLBRY PP22457,"Sedum 'Razzleberry' P.P.# 22,457                            ",Sunsparkler®  Dazzleberry Sedum,,,,,,,,,,,,,,,,,
CT,00730UT,SEDUM SSPRKLR R LIME ZNGR PPAF,Sedum 'Lime Zinger' P.P.A.F.                                ,Sunsparkler®  Lime Zinger Sedum,,,,,,,,,,,,,,,,,
CT,406601,SEDUM SUNSPARLKER R BL PRL PAF,Sedum x 'Blue Pearl' P.P.A.F.                               ,SunSparkler®  Blue Pearl Sedum,,,,,,,,,,,,,,,,,
CT,070911,SEDUM VERA JAMESON,Sedum x 'Vera Jameson'                                      ,Vera Jameson Stonecrop                                      ,,,,,,,,,,,,,,,,,
CT,057161,SEDUM X AUTUMN CHARM PP14421,"Sedum telephium 'Lajos' P.P.# 14,421                        ",Autumn Charm™  Stonecrop,,,,,,,,,,,,,,,,,
CT,025041,SEDUM X AUTUMN FIRE,Sedum x 'Autumn Fire'                                       ,Autumn Fire Stonecrop                                       ,,,,,,,,,,,,,,,,,
CT,070741,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,,,,,,,,,,,,,,,,,
CT,070742,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,,,,,,,,,,,,,,,,,
CT,06561UT,SEMPERVIVUM KREBS DES ROSE,Sempervivum 'Krebs'                                         ,Krebs Desert Rose Hens and Chicks                           ,,,,,,,,,,,,,,,,,
CT,071031,SOLIDAGO CROWN OF RAYS,Solidago 'Crown of Rays'                                    ,Crown Of Rays Goldenrod                                     ,,,,,,,,,,,,,,,,,
CT,075012S,SPIRAEA DBLPLAY R ARTIST PPAF,Spiraea japonica 'Galen' P.P.A.F.                           ,Double Play®  Artist Spirea,,,,,,,,,,,,,,,,,
CT,075013S,SPIRAEA DBLPLAY R ARTIST PPAF,Spiraea japonica 'Galen' P.P.A.F.                           ,Double Play®  Artist Spirea,,,,,,,,,,,,,,,,,
CT,075032S,SPIRAEA DBLPLAY R BIGBANG PPAF,Spiraea japonica 'Tracy' P.P.A.F.                           ,Double Play®  Big Bang Spirea,,,,,,,,,,,,,,,,,
CT,075033S,SPIRAEA DBLPLAY R BIGBANG PPAF,Spiraea japonica 'Tracy' P.P.A.F.                           ,Double Play®  Big Bang Spirea,,,,,,,,,,,,,,,,,
CT,011983,SPIRAEA JAP GOLDMOUND,Spiraea japonica 'Goldmound'                                ,Goldmound Spirea                                            ,,,,,,,,,,,,,,,,,
CT,071252,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,,,,,,,,,,,,,,,,,
CT,071253,SPIRAEA JAP LITTLE PRINCESS,Spiraea japonica 'Little Princess'                          ,Little Princess Spirea                                      ,,,,,,,,,,,,,,,,,
CT,071573,SPIRAEA JAP MAGIC CARPET P9363,Spiraea japonica 'Walbuma'                                  ,Magic Carpet Spirea                                         ,,,,,,,,,,,,,,,,,
CT,012091,STACHYS BIG EARS,Stachys byzantina 'Big Ears'                                ,Big Ears Lamb's Ear                                         ,,,,,,,,,,,,,,,,,
CT,012111,STACHYS SILVER CARPET,Stachys byzantina 'Silver Carpet'                           ,Silver Carpet Lamb's Ear                                    ,,,,,,,,,,,,,,,,,
CT,406701,STEPHANANDRA INC CRISPA,Stephanandra incisa 'Crispa'                                ,Cutleaf Stephanandra                                        ,,,,,,,,,,,,,,,,,
CT,406721,STOKESIA LAEVIS BLUE DANUBE,Stokesia laevis 'Blue Danube'                               ,Blue Danube Aster                                           ,,,,,,,,,,,,,,,,,
CT,065641,STOKESIA LAEVIS COLORWHEEL,Stokesia laevis 'Color Wheel'                               ,Color Wheel Stokes' Aster                                   ,,,,,,,,,,,,,,,,,
CT,071737,STYRAX JAPONICUS,Styrax japonicus                                            ,Japanese Snowbell Tree                                      ,,,,,,,,,,,,,,,,,
CT,086433S,SYRINGA BLOOMERNG R DK PPL PAF,"Syringa x 'SMSJBP7' P.P.A.F., Can P.B.R.A.F.                ",Bloomerang®  Dark Purple Lilac,,,,,,,,,,,,,,,,,
CT,074683S,SYRINGA BLOOMERNG R PUR P20575,"Syringa x 'Penda' P.P. #20,575, Can. P.P. 4071              ",Bloomerang®  Purple Lilac,,,,,,,,,,,,,,,,,
CT,071865,SYRINGA MEYERI PALIBIN,Syringa meyeri 'Palibin'                                    ,Dwarf Korean Lilac                                          ,,,,,,,,,,,,,,,,,
CT,072023,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,,,,,,,,,,,,,,,,,
CT,072025,SYRINGA PATULA MISS KIM,Syringa pubescens subsp. patula 'Miss Kim'                  ,Miss Kim Korean Lilac                                       ,,,,,,,,,,,,,,,,,
CT,086423S,SYRINGA SCNT & SNSIBILTY TM PK,Syringa x ''SMSXPM'' P.P.A.F.                               ,Scent and Sensibility™  Pink Lilac,,,,,,,,,,,,,,,,,
CT,406815,SYRINGA SGR PLM FAIRY R P15588,"Syringa vulgaris 'Bailsugar' PP#15,588                      ",Sugar Plum Fairy®  Lilac,,,,,,,,,,,,,,,,,
CT,406923,SYRINGA V TINY DANCER TM,Syringa vulgaris 'Elsdancer'                                ,Tiny Dancer™  Lilac,,,,,,,,,,,,,,,,,
CT,406895,SYRINGA VULGARIS,Syringa vulgaris                                            ,Common Purple Lilac                                         ,,,,,,,,,,,,,,,,,
CT,406793,SYRINGA X JOSEE,Syringa x 'Josee'                                           ,Josee Lilac                                                 ,,,,,,,,,,,,,,,,,
CT,073013,THUJA OC EMERALD,Thuja occidentalis 'Smaragd'                                ,Emerald Green Arborvitae                                    ,,,,,,,,,,,,,,,,,
CT,047442,THUJA OC FIRE CHIEF TM P19009,"Thuja occidentalis 'Congabe' P.P. #19,009                   ",Fire Chief™  Globe Arborvitae,,,,,,,,,,,,,,,,,
CT,022175,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,,,,,,,,,,,,,,,,,
CT,075053S,THUJA OC NORTH POLE R PPAF,"Thuja occidentalis 'Art Boe' P.P. #22,174                   ",North Pole™  Arborvitae,,,,,,,,,,,,,,,,,
CT,412851,TIARELLA JEEPERS CRPRS PP13437,"Tiarella 'Jeepers Creepers' P.P.# 13,437                    ",Jeepers Creepers Tiarella                                   ,,,,,,,,,,,,,,,,,
CT,047561,TIARELLA X SUGAR&SPICE PP16738,Tiarella x 'Sugar & Spice' P.P.# 16738                      ,Sugar & Spice Foam Flower                                   ,,,,,,,,,,,,,,,,,
CT,072611,TRADESCANTIA BLU&GLD(SWT KATE),Tradescantia x 'Blue & Gold'                                ,Blue & Gold Spiderwort                                      ,,,,,,,,,,,,,,,,,
CT,073692,VACCINIUM X NORTHCOUNTRY,Vaccinium x 'Northcountry' (Half-high)                      ,North Country Early Season Blueberry                        ,,,,,,,,,,,,,,,,,
CT,409261,VERONICA MDY BLUES LT BLU PPAF,Veronica spicata 'Novaverlig' P.P.A.F.                      ,Moody Blues Light Blue Speedwell                            ,,,,,,,,,,,,,,,,,
CT,409271,VERONICA MDY BLUES MAUVE PPAF,Veronica spicata 'Novavermau' P.P.A.F.                      ,Moody Blues Mauve Speedwell                                 ,,,,,,,,,,,,,,,,,
CT,409251,VERONICA MDY BLUES PINK PPAF,Veronica spicata 'Novaverpin' P.P.A.F.                      ,Moody Blues Pink Speedwell                                  ,,,,,,,,,,,,,,,,,
CT,012965,VIB DEN CHICAGO LUSTRE R,Viburnum dentatum 'Synnestvedt'                             ,Chicago Lustre®  Arrowwood Viburnum,,,,,,,,,,,,,,,,,
CT,013015,VIB NUDUM WINTERTHUR,Viburnum nudum 'Winterthur'                                 ,Winterthur Smooth Viburnum                                  ,,,,,,,,,,,,,,,,,
CT,074065,VIB PLI T MARIESI,Viburnum plicatum tomentosum 'Mariesii'                     ,Doublefile Viburnum                                         ,,,,,,,,,,,,,,,,,
CT,075753,VIB X PRAGENSE,Viburnum x pragense                                         ,Prague Viburnum                                             ,,,,,,,,,,,,,,,,,
CT,075755,VIB X PRAGENSE,Viburnum x pragense                                         ,Prague Viburnum                                             ,,,,,,,,,,,,,,,,,
CT,407155,VIBURNUM BUR CHENAULTI,Viburnum burkwoodii 'Chenaultii'                            ,Chenault Viburnum                                           ,,,,,,,,,,,,,,,,,
CT,407183,VIBURNUM LENTAGO,Viburnum lentago                                            ,Nannyberry Viburnum                                         ,,,,,,,,,,,,,,,,,
CT,407205,VIBURNUM PLI T POPCORN,Viburnum plicatum f. plicatum 'Popcorn'                     ,Popcorn Viburnum                                            ,,,,,,,,,,,,,,,,,
CT,407195,VIBURNUM PRUNIFOLIUM,Viburnum prunifolium                                        ,Blackhaw Viburnum                                           ,,,,,,,,,,,,,,,,,
CT,407213,VIBURNUM TRILOBUM,Viburnum trilobum                                           ,American Cranberry Viburnum                                 ,,,,,,,,,,,,,,,,,
CT,076222,VITIS LAB EASTERN CONCORD,Vitis labrusca 'Eastern Concord'                            ,Eastern Concord Grape                                       ,,,,,,,,,,,,,,,,,
CT,076252,VITIS LAB NIAGARA,Vitis labrusca 'Niagara'                                    ,Niagara Grape                                               ,,,,,,,,,,,,,,,,,
CT,407302,VITIS LAB TRAMINETTE,Vitis 'Traminette' P.P.A.F.                                 ,Traminette White Wine Grape                                 ,,,,,,,,,,,,,,,,,
CT,407242,VITIS VIN CHAMBOURCIN PPAF,Vitis 'Chambourcin' P.P.A.F.                                ,Chambourcin Blue-Purple Wine Grape                          ,,,,,,,,,,,,,,,,,
CT,409762,WEIGELA CRMSN KISSES TM P23654,"Weigela 'Slingco 1' P.P. #23,654                            ",Crimson Kisses™  Weigela,,,,,,,,,,,,,,,,,
CT,409972,WEIGELA F COCO KRUNCH TM PPAF,Weigela florida 'WFMOBLA' P.P.A.F.                          ,Coco Krunch™  Weigela,,,,,,,,,,,,,,,,,
CT,407473,WEIGELA FL MINOR BLACK,Weigela florida 'Veirwig3' P.P.A.F.                         ,Minor Black Weigela                                         ,,,,,,,,,,,,,,,,,
CT,077513S,WEIGELA FL SPILLED WINE TM PAF,Weigela florida 'Bokraspiwi' P.P.A.F.                       ,Spilled Wine™  Weigela,,,,,,,,,,,,,,,,,
CT,080943S,WEIGELA SONIC BLOOM TM PNK PAF,Weigela florida 'Bokrasopin' P.P.A.F.                       ,Sonic Bloom™  Pink Reblooming Weigela,,,,,,,,,,,,,,,,,
CT,407362S,WEIGELA SONIC BLOOM TM PRL PAF,Weigela florida 'Pearl' P.P.A.F.                            ,Sonic Bloom™  Pearl Weigela,,,,,,,,,,,,,,,,,
CT,080933S,WEIGELA SONIC BLOOM TM RED PAF,Weigela florida 'Verweil4' P.P.A.F.                         ,Sonic Bloom™  Red Reblooming Weigela,,,,,,,,,,,,,,,,,
CT,084793,WEIGELA WINGS OF FIRE PP21920,"Weigela florida 'Wings of Fire' PP #21,920                  ",Wings of Fire Weigela                                       ,,,,,,,,,,,,,,,,,
CT,076813,WISTERIA FRU AMETHYST FALLS,Wisteria frutescens 'Amethyst Falls'                        ,Amethyst Falls American Wisteria                            ,,,,,,,,,,,,,,,,,
CT,076845,WISTERIA MAC AUNT DEE,Wisteria macrostachya 'Aunt Dee'                            ,Aunt Dee Kentucky Wisteria                                  ,,,,,,,,,,,,,,,,,
