Loc,New Plant,Item,Size,Plant Name,Common Name,CAT,Zone,Royalty Code,YOUR 2014 ORDER QTY,QTY AVAIL NOW,"2ND 
QTY AVAIL","2ND
 QTY 
READY DATE","3RD 
QTY 
AVAIL","3RD 
QTY 
READY DATE",2014 List Price,Condition,Current Specs
CA,2012,081521S,SuperOne TM STAKED,PARTH Q RED WALL TM PPAF,Red Wall™  Virginia Creeper,VIN,03,PW,, 10 ,     ,          ,     ,          , 9.75 ,DORMANT,"24""H 3 STEMS"
CA,2012,081522S,SuperTwo STAKED,PARTH Q RED WALL TM PPAF,Red Wall™  Virginia Creeper,VIN,03,PW,, 175 ,     ,          ,     ,          , 16.00 ,DORMANT,"27""H 3 STEMS"
CA,    ,002475,#5 STAKED,PARTH Q STAR SHOWERS R P10128,Star Showers®  Virginia Creeper,VIN,04,Y,,     , 76 ,04/15/14  ,     ,          , 28.00 ,-,"48""H"
CA,    ,002451,#1 STAKED,PARTH QUINQUEFOLIA,Virginia Creeper                                            ,VIN,04,,," 1,651 ",     ,          ,     ,          , 8.50 ,DORMANT,"24""H"
CA,    ,002501,#1 STAKED,PARTH TRI VEITCHII,Boston Ivy                                                  ,VIN,04,,," 2,049 ",     ,          ,     ,          , 8.50 ,BREAKING DORMANCY,"24""H *"
CA,    ,002505,#5 STAKED,PARTH TRI VEITCHII,Boston Ivy                                                  ,VIN,04,,, 30 ,     ,          ,     ,          , 27.00 ,BREAKING DORMANCY,"48""H"
CA,2012,079451,#1,PENST HOT PNK RDNG HOOD P23089,Hot Pink Riding Hood Beardtongue                            ,PRN,05,,,     , 290 ,04/15/14  ,     ,          , 6.25 ,-,"9""H -8""S"
CA,2010,094741,#1,PENST RED RIDING HOOD PP18950,Red Riding Hood Beardtongue                                 ,PRN,05,,, 725 ,,,,          , 6.25 ,BUDS & BLOOMS,CAN FULL
CA,2012,029471,#1,PENSTEMON X MEX RED ROCKS R,Red Rocks®  Penstemon,PRN,04,PLC,,     , 479 ,04/01/14  ,     ,          , 6.25 ,,CAN FULL
CA,2012,067781,#1,PENSTEMON X PIKES PEAK PURPL R,Pikes Peak Purple®  Penstemon,PRN,04,PLC,,     , 422 ,04/15/14  ,     ,          , 6.25 ,,CAN FULL
CA,    ,064211,#1,PEROVSKIA ATRIPLICIFOLIA,Russian Sage                                                ,PRN,04,,, 315 ,     ,          ,     ,          , 4.75 ,BUDS,"8""H - 6""S"
CA,    ,064212,#2,PEROVSKIA ATRIPLICIFOLIA,Russian Sage                                                ,PRN,04,,,     , 69 ,04/01/14  ,     ,          , 12.00 ,,"12""H - 10""S"
CA,2013,084781,#1,PEROVSKIA LACEY BLUE PP20845,Lacey Blue Russian Sage                                     ,PRN,04,BHC,,     , 390 ,04/01/14  ,     ,          , 6.00 ,,
CA,2013,084782,#2,PEROVSKIA LACEY BLUE PP20845,Lacey Blue Russian Sage                                     ,PRN,04,BHC,,     , 419 ,04/01/14  ,     ,          , 15.50 ,,
CA,    ,010592,#2,PEROVSKIA LITTLE SPIRE P11643,Little Spire Russian Sage                                   ,PRN,04,OLD,,     , 80 ,04/01/14  ,     ,          , 15.50 ,,
CA,    ,064411,#1,PHILADELPHUS VIR DWF SNOWFLAKE,Dwarf Snowflake Mock Orange                                 ,DCS,04,,,     , 20 ,04/01/14  ,     ,          , 6.00 ,-,"9""H - 6""S"
CA,    ,064412,#2,PHILADELPHUS VIR DWF SNOWFLAKE,Dwarf Snowflake Mock Orange                                 ,DCS,04,,, 20 ,     ,          ,     ,          , 13.75 ,DORMANT,"12""H - 9""S"
CA,    ,064415,#5,PHILADELPHUS VIR DWF SNOWFLAKE,Dwarf Snowflake Mock Orange                                 ,DCS,04,,,     , 15 ,04/01/14  ,     ,          , 19.75 ,-,"15""H - 12""S"
CA,2014,089981S,SuperOne TM,PHYSOCARPUS TINY WINE TM PPAF,Tiny Wine™  Ninebark,DCS,03,PW,,     , 15 ,05/15/14  ,     ,          , 9.75 ,,
CA,    ,065361,#1,POLEMONIUM BRISE D'ANJOU P9781,Variegated Jacob's Ladder                                   ,PRN,04,,,     , 720 ,04/15/14  ,     ,          , 6.00 ,-,CAN FULL
CA,    ,066601,#1 STAKED,POLYGONUM AUBERTII,Silver Lace Vine                                            ,VIN,05,,, 121 ,     ,          ,     ,          , 7.50 ,-,"24""H"
CA,2011,06797MT,#10 Tall TREE,PRUNUS PER NECTAR PEACH,Nectar White Peach                                          ,TRE,05,,, 3 ,     ,          ,     ,          , 40.00 ,BUDS,"50""H"
CA,2011,06167MT,#10 Tall TREE,PRUNUS X BEAUTY PLUM,Beauty Japanese Plum                                        ,TRE,04,,, 50 ,     ,          ,     ,          , 45.00 ,BUDS & BLOOMS,"60""H"
CA,    ,06733MT,#10 Tall TREE,PRUNUS X BING CHERRY,Bing Sweet Cherry                                           ,TRE,05,OLD,, 13 ,     ,          ,     ,          , 40.00 ,BREAKING DORMANCY,"60""H"
CA,2011,06168MT,#10 Tall TREE,PRUNUS X BURGUNDY PLUM,Burgundy Japanese Plum                                      ,TRE,05,,, 68 ,     ,          ,     ,          , 45.00 ,FULL BLOOM,"64""H - 20""S"
CA,    ,06743MT,#10 Tall TREE,PRUNUS X CHINESE APRICOT,Chinese Apricot                                             ,TRE,05,OLD,, 5 ,     ,          ,     ,          , 40.00 ,LIGHT BUD & BLOOM,"60""H - 24""S"
CA,    ,066872,#2,PRUNUS X CISTENA,Dwarf Red-Leaf Sand Cherry                                  ,DCS,02,,,     , 528 ,04/01/14  ,,, 13.75 ,-,"15""H - 9""S *"
CA,    ,066875,#5,PRUNUS X CISTENA,Dwarf Red-Leaf Sand Cherry                                  ,DCS,02,,,     , 33 ,05/25/14  ,     ,          , 19.50 ,-,"15""H - 13""S"
CA,    ,06741MT,#10 Tall TREE,PRUNUS X HARCOT APRICOT,Harcot Apricot                                              ,TRE,05,OLD,, 2 ,     ,          ,     ,          , 40.00 ,LIGHT BUD & BLOOM,"60""H"
CA,2010,05996MT,#10 Tall TREE,PRUNUS X SANTA ROSA PLUM,Santa Rosa Plum                                             ,TRE,05,,, 23 ,     ,          ,     ,          , 45.00 ,FULL BLOOM,"66""H - 22""S"
CA,    ,067701,#1,PYRACANTHA ANG YUKON BELLE R,Yukon Belle®  Pyracantha,EVS,05,,, 393 ,,, 856 ,04/01/14  , 6.25 ,WINTER COLOR,"10""H - 10""S"
CA,    ,067705,#5,PYRACANTHA ANG YUKON BELLE R,Yukon Belle®  Pyracantha,EVS,05,,, 5 ,     ,          ,     ,          , 20.50 ,WINTER COLOR,"14""H - 17""S"
CA,    ,067705ES,#5 ESPALIER,PYRACANTHA ANG YUKON BELLE R,Yukon Belle®  Pyracantha,EVS,05,,,     , 4 ,04/01/14  ,     ,          , 48.00 ,,"36""H - 42""S"
CA,    ,067705ST,#5 STAKED,PYRACANTHA ANG YUKON BELLE R,Yukon Belle®  Pyracantha,EVS,05,,, 15 ,     ,          ,     ,          , 25.00 ,WINTER COLOR,"48""H"
CA,    ,069155,#5,PYRUS CALL BRADFORD,Bradford Flowering Pear                                     ,TRE,05,,, 20 ,     ,          ,     ,          , 31.00 ,-,"60""H"
CA,    ,069165,#5,PYRUS CALL CAPITAL,Capital Flowering Pear                                      ,TRE,04,,, 204 ,     ,          ,     ,          , 31.00 ,BREAKING DORMANCY,"60""H"
CA,    ,06149MT,#10 Tall TREE,PYRUS X BARTLETT PEAR,Bartlett Pear                                               ,TRE,05,,, 58 ,     ,          ,     ,          , 50.00 ,BREAKING DORMANCY,"64""H - 22""S"
CA,2011,06146MT,#10 Tall TREE,PYRUS X BEURRE D'ANJOU PEAR,Beurre D'Anjou Pear                                         ,TRE,05,,, 198 ,     ,          ,     ,          , 50.00 ,BREAKING DORMANCY,"66""H - 24""S"
CA,2010,06152MT,#10 Tall TREE,PYRUS X COMICE PEAR,Comice Pear                                                 ,TRE,05,,, 36 ,     ,          ,     ,          , 50.00 ,BREAKING DORMANCY,"66""H - 24""S"
CA,    ,069711,#1,RATIBIDA COLUMNIFERA,Mexican Hat                                                 ,PRN,04,,,     , 5 ,04/01/14  ,     ,          , 4.75 ,-,CAN FULL
CA,2010,058142,#2,RIBES HERTELLUM PIXWELL,Pixwell Gooseberry                                          ,DCS,03,,,     , 140 ,04/01/14  ,     ,          , 16.00 ,,"14""H"
CA,    ,069332PT,#2 PATIO TREE,ROSA AUTUMN SUNBLAZE R P9652,Autumn Sunblaze®  Miniature Rose,ROS,05,CPC,, 3 ,,,,, 24.00 ,BUDS,12''S
CA,    ,024582,#2,ROSA CARAMBA TM PP13396,Caramba®  Shrub Rose,ROS,05,NWH,, 261 ,     ,          ,     ,          , 14.75 ,-,"10""H - 12""S"
CA,    ,036292,#2,ROSA FLWR CAR R AMBER PPAF,Flower Carpet®  Amber Groundcover Rose,ROS,04,ATI,," 4,558 ",,,,, 14.75 ,-,"10""H - 15""S"
CA,    ,036292L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R AMBER PPAF,Flower Carpet®  Amber Groundcover Rose,ROS,04,ATI,," 1,098 ",     ,          ,     ,          , 13.75 ,-,"10""H - 15""S"
CA,    ,036295PT,#5 PATIO TREE,ROSA FLWR CAR R AMBER PPAF,Flower Carpet®  Amber Groundcover Rose,ROS,04,ATI,, 807 ,,,,, 36.00 ,-,15''S
CA,    ,069292,#2,ROSA FLWR CAR R APLBLSM P10239,Flower Carpet®  Appleblossom Groundcover Rose,ROS,04,ATI,,     , 191 ,04/01/14  ,,, 14.75 ,-,"8""H - 10""S"
CA,    ,069292L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R APLBLSM P10239,Flower Carpet®  Appleblossom Groundcover Rose,ROS,04,ATI,,     , 132 ,04/01/14  , 574 ,05/01/14  , 13.75 ,-,"8""H - 10""S"
CA,    ,069782,#2,ROSA FLWR CAR R PINK,Flower Carpet®  Pink Groundcover Rose,ROS,04,ATI,, 534 ,,,,, 14.75 ,-,"8""H - 10""S"
CA,    ,069782L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R PINK,Flower Carpet®  Pink Groundcover Rose,ROS,04,ATI,, 158 ,,,,, 13.75 ,-,"8""H - 10""S"
CA,    ,069785PT,#5 PATIO TREE,ROSA FLWR CAR R PINK,Flower Carpet®  Pink Groundcover Rose,ROS,04,ATI,, 482 , 962 ,04/01/14  ,     ,          , 36.00 ,-,15''S
CA,2013,079572,#2,ROSA FLWR CAR R PNK SPLSH PPAF,Flower Carpet®  Pink Splash Groundcover Rose,ROS,05,ATI,," 1,168 ",     ,          ,     ,          , 14.75 ,-,"6""H - 10""S"
CA,    ,036382,#2,ROSA FLWR CAR R PNK SUP P16276,Flower Carpet®  Pink Supreme Ground Cover Rose,ROS,04,ATI,, 400 ," 1,123 ",05/01/14  ,     ,          , 14.75 ,-,"8""H - 10""S"
CA,    ,036382L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R PNK SUP P16276,Flower Carpet®  Pink Supreme Ground Cover Rose,ROS,04,ATI,, 813 ,,,,          , 13.75 ,-,"8""H - 10""S"
CA,    ,036385PT,#5 PATIO TREE,ROSA FLWR CAR R PNK SUP P16276,Flower Carpet®  Pink Supreme Ground Cover Rose,ROS,04,ATI,, 413 ,,,,          , 36.00 ,-,13''S
CA,    ,071605PT,#5 PATIO TREE,ROSA FLWR CAR R RED P11308,Flower Carpet®  Red Groundcover Rose,ROS,04,ATI,, 550 , 569 ,04/01/14  ,     ,          , 36.00 ,LIGHT BUDS,"13""S"
CA,    ,036315PT,#5 PATIO TREE,ROSA FLWR CAR R SCARLET P17373,Flower Carpet®  Scarlet Groundcover Rose,ROS,05,ATI,, 793 , 963 ,04/01/14  ,     ,          , 36.00 ,-,"13""S"
CA,    ,070212,#2,ROSA FLWR CAR R WHITE P9573,Flower Carpet®  White Groundcover Rose,ROS,05,ATI,," 7,875 ",,,     ,          , 14.75 ,LIGHT BUDS,"10""H - 12""S"
CA,    ,070212L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R WHITE P9573,Flower Carpet®  White Groundcover Rose,ROS,05,ATI,," 1,739 "," 3,841 ",04/01/14  ,     ,          , 13.75 ,LIGHT BUDS,"10""H - 12""S"
CA,    ,070215PT,#5 PATIO TREE,ROSA FLWR CAR R WHITE P9573,Flower Carpet®  White Groundcover Rose,ROS,05,ATI,, 54 ,,,,          , 36.00 ,BUDS,15''S
CA,    ,018242,#2,ROSA FLWR CAR R YELLOW PP13869,Flower Carpet®  Yellow Rose,ROS,04,ATI,," 2,356 ",,,,          , 14.75 ,-,"8""H - 10""S"
CA,    ,018242L,#2 LANDSCAPE ONLY,ROSA FLWR CAR R YELLOW PP13869,Flower Carpet®  Yellow Rose,ROS,04,ATI,, 791 ,     ,          ,     ,          , 13.75 ,-,"8""H - 10""S"
CA,    ,018245PT,#5 PATIO TREE,ROSA FLWR CAR R YELLOW PP13869,Flower Carpet®  Yellow Rose,ROS,04,ATI,, 266 ,,,,          , 36.00 ,-,"15""S"
CA,    ,069382PT,#2 PATIO TREE,ROSA GOLDEN SUNBLAZE R P8493,Golden Sunblaze®  Miniature Rose,ROS,05,CPC,,     , 6 ,04/01/14  ,     ,          , 24.00 ,,"12""H"
CA,2012,077481S,SuperOne TM,ROSA HOME RUN R PINK PPAF,Home Run®  Pink Rose,ROS,04,PW,," 2,232 ",     ,          ,     ,          , 9.75 ,LIGHT BUD & BLOOM,8''H - 9''S
CA,2012,077482S,SuperTwo,ROSA HOME RUN R PINK PPAF,Home Run®  Pink Rose,ROS,04,PW,, 747 ,     ,          ,     ,          , 15.50 ,BUDS & BLOOMS,"6""H - 10""S"
CA,2012,077491S,SuperOne TM,ROSA HOME RUN R RED PP18552,Home Run®  Red Rose,ROS,04,PW,," 2,706 ",     ,          ,     ,          , 9.75 ,LIGHT BUD & BLOOM,8''H - 8''S
CA,2012,077492S,SuperTwo,ROSA HOME RUN R RED PP18552,Home Run®  Red Rose,ROS,04,PW,, 254 ,     ,          ,     ,          , 15.50 ,LIGHT BUD & BLOOM,"10""H - 10""S"
CA,    ,042822S,SuperTwo,ROSA KNCK OUT R DBL PNK P18507,Pink Double Knock Out®  Rose,ROS,04,CPC,, 99 ,     ,          ,     ,          , 13.00 ,LIGHT BUDS,"9""H - 12""S"
CA,    ,042825,#5,ROSA KNCK OUT R DBL PNK P18507,Pink Double Knock Out®  Rose,ROS,04,CPC,, 45 ,     ,          ,     ,          , 18.50 ,LIGHT BUDS,"12""H - 12""S"
CA,    ,042825PT,#5 PATIO TREE,ROSA KNCK OUT R DBL PNK P18507,Pink Double Knock Out®  Rose,ROS,04,CPC,, 7 , 589 ,04/01/14  ,     ,          , 36.00 ,-,"15""S"
CA,    ,030902S,SuperTwo,ROSA KNCK OUT R DBL RD P16202,Double Knock Out®  Rose,ROS,04,CPC,," 3,137 ",,,,          , 13.00 ,LIGHT BUDS,"10""H - 10""S"
CA,    ,030905PT,#5 PATIO TREE,ROSA KNCK OUT R DBL RD P16202,Double Knock Out®  Rose,ROS,04,CPC,, 11 ,,,,          , 36.00 ,LIGHT BUDS,"15""S"
CA,    ,011622S,SuperTwo,ROSA KNCK OUT R P11836 (RED),Knock Out®  Shrub Rose,ROS,04,CPC,," 1,944 ",     ,          ,     ,          , 13.00 ,LIGHT BUDS,10''H - 12''S
CA,    ,011625,#5,ROSA KNCK OUT R P11836 (RED),Knock Out®  Shrub Rose,ROS,04,CPC,, 14 ,     ,          ,     ,          , 18.50 ,BUDS,"12""H - 12""S"
CA,    ,011625PT,#5 PATIO TREE,ROSA KNCK OUT R P11836 (RED),Knock Out®  Shrub Rose,ROS,04,CPC,, 220 ,,,,          , 36.00 ,BUDS,"15""S"
CA,    ,022152S,SuperTwo,ROSA KNCK OUT R P15070 (PINK),Pink Knock Out®  Rose,ROS,04,CPC,," 1,219 ",     ,          ,     ,          , 13.00 ,LIGHT BUDS,10''H - 12''S
CA,    ,022155,#5,ROSA KNCK OUT R P15070 (PINK),Pink Knock Out®  Rose,ROS,04,CPC,, 80 ,     ,          ,     ,          , 18.50 ,LIGHT BUDS,14''H - 15''S
CA,    ,022155PT,#5 PATIO TREE,ROSA KNCK OUT R P15070 (PINK),Pink Knock Out®  Rose,ROS,04,CPC,, 4 ,,,,          , 36.00 ,LIGHT BUDS,15''S
CA,2011,074961S,SuperOne TM,ROSA OSO EASY R CHERRYPIE PPAF,Oso Easy®  Cherry Pie Rose,ROS,04,PW,," 1,785 ",     ,          ,     ,          , 9.75 ,-,6''H - 12''S
CA,2011,074962S,SuperTwo,ROSA OSO EASY R CHERRYPIE PPAF,Oso Easy®  Cherry Pie Rose,ROS,04,PW,," 1,983 ",     ,          ,     ,          , 15.50 ,-,8''H - 14''S
CA,2013,080721S,SuperOne TM,ROSA OSO EASY R MNGO SALSA PAF,Oso Easy®  Mango Salsa Rose,ROS,04,PW,, 52 ,     ,          ,     ,          , 9.75 ,LIGHT BUD & BLOOM,"6""H - 10""S"
CA,2013,080722S,SuperTwo,ROSA OSO EASY R MNGO SALSA PAF,Oso Easy®  Mango Salsa Rose,ROS,04,PW,, 332 ,,,,          , 15.50 ,LIGHT BUD & BLOOM,6''H - 12''S
CA,2011,074981S,SuperOne TM,ROSA OSO EASY R PAPRIKA PPAF,Oso Easy®  Paprika Rose,ROS,04,PW,, 8 ,     ,          ,     ,          , 9.75 ,LIGHT BUD & BLOOM,8''H - 13''S
CA,2011,074982S,SuperTwo,ROSA OSO EASY R PAPRIKA PPAF,Oso Easy®  Paprika Rose,ROS,04,PW,, 547 ,     ,          ,     ,          , 15.50 ,LIGHT BUD & BLOOM,"12""H - 15""S"
CA,2013,080731S,SuperOne TM,ROSA OSO EASY R STBY CR P20601,Oso Easy®  Strawberry Crush Rose,ROS,04,PW,," 1,548 ",     ,          ,     ,          , 9.75 ,-,"6""H - 10""S"
CA,2013,080732S,SuperTwo,ROSA OSO EASY R STBY CR P20601,Oso Easy®  Strawberry Crush Rose,ROS,04,PW,," 1,287 "," 1,322 ",04/01/14  ,     ,          , 15.50 ,-,8''H - 12''S
CA,2012,082275ST,#5 STAKED,ROSA-CL-CANDY LAND PPAF,Candy Land Climbing Rose                                    ,ROS,05,,, 405 , 586 ,05/01/14  ,     ,          , 26.00 ,-,36''H
CA,    ,037125ST,#5 STAKED,ROSA-CL-CRIMSON SKY TM PP18564,Crimson Sky™  Climbing Rose,ROS,05,CPC,,     , 29 ,05/01/14  ,     ,          , 26.00 ,-,3/4''STAKE
CA,    ,051105ST,#5 STAKED,ROSA-CL-EDEN CLIMBER R,Eden Climber®  Rose,ROS,05,OLD,, 11 ,,,     ,          , 26.00 ,-,3/4''STAKE
CA,    ,051095ST,#5 STAKED,ROSA-CL-GARDEN SUN TM PPAF,Garden Sun™  Climbing Rose,ROS,05,OLD,, 71 ,,,     ,          , 26.00 ,-,3/4'' STAKE
CA,2011,075415ST,#5 STAKED,ROSA-CL-SKY'S THE LIMIT TM PAF,Sky's The Limit™  Climbing Rose,ROS,04,,, 406 , 469 ,05/01/14  ,     ,          , 26.00 ,-,36''H
CA,2010,058915ST,#5 STAKED,ROSA-CL-WILLIAM BAFFIN,William Baffin Climbing Rose                                ,ROS,03,,, 12 ,,,,          , 26.00 ,-,36''H
CA,    ,070331,#1 STAKED,RUBUS BLACK SATIN BLACKBERRY,Black Satin Blackberry                                      ,DCS,05,,, 566 ,,,,, 9.00 ,-,"24""H"
CA,    ,070335,#5 STAKED,RUBUS BLACK SATIN BLACKBERRY,Black Satin Blackberry                                      ,DCS,05,,, 102 ,     ,          ,     ,          , 26.25 ,-,"48""H"
CA,    ,070341,#1 STAKED,RUBUS CANBY RED RASPBERRY,Canby Red Raspberry                                         ,DCS,04,,," 2,465 ",,,,, 9.00 ,BREAKING DORMANCY,"24""H"
CA,    ,070041,#1,RUBUS HERITAGE RASPBERRY,Rubus Heritage Raspberry                                    ,DCS,04,,," 1,219 ",,,,, 9.00 ,-,"24""H"
CA,2011,067841,#1 STAKED,RUBUS IDEAUS FALL GOLD RASPBRY,Fall Gold Raspberry                                         ,DCS,03,,,     ," 2,541 ",04/01/14  ,     ,          , 9.00 ,-,"24""H"
CA,    ,070061,#1 STAKED,RUBUS INDIAN SUMMER RASPBERRY,Indian Summer Raspberry                                     ,DCS,04,,, 90 ,,,,, 9.00 ,BREAKING DORMANCY,"24""H"
CA,2012,067871,#1 STAKED,RUBUS PRIME-JIM R BKBRY P16989,Prime-Jim®  Blackberry,DCS,04,,," 1,570 ",,,,, 9.00 ,BUDS,"24""H"
CA,2013,079382,#2,RUBUS RSPBRY SHRTCKE TM P22141,Raspberry Shortcake™  Dwarf Thornless Raspberry,DCS,05,FCF,," 14,766 ",     ,          ,     ,          , 15.50 ,BREAKING DORMANCY,"8""H - 10""S"
CA,    ,069911,#1 STAKED,RUBUS THORNLESS BOYSENBERRY,Thornless Boysenberry                                       ,DCS,05,,,     , 345 ,04/01/14  ,     ,          , 9.00 ,-,"24""H"
CA,    ,070081,#1 STAKED,RUBUS WILLAMETTE RASPBERRY,Willamette Raspberry                                        ,DCS,04,,," 1,664 ",,,,, 9.00 ,-,"24""H"
CA,2010,071111,#1,RUDBECKIA ERLY BRD GLD PP20286,Early Bird Gold Gloriosa Daisy                              ,PRN,04,,,     , 10 ,04/01/14  ,     ,          , 4.75 ,-,CAN FULL
CA,    ,071011,#1,RUDBECKIA FULGIDA GOLDSTURM,Goldsturm Black Eyed Susan                                  ,PRN,03,,,     , 257 ,04/01/14  ,     ,          , 4.75 ,-,CAN FULL
CA,    ,020411,#1,SALVIA NEMOROSA CARADONNA,Caradonna Meadow Sage                                       ,PRN,04,,,     , 19 ,03/15/14  ,,, 5.00 ,-,CAN FULL
CA,    ,020412,#2,SALVIA NEMOROSA CARADONNA,Caradonna Meadow Sage                                       ,PRN,04,,,     , 53 ,04/15/14  ,     ,          , 11.50 ,-,CAN FULL
CA,    ,070591,#1,SALVIA NEMOROSA EAST FRIESLAND,East Friesland Meadow Sage                                  ,PRN,04,,,     , 12 ,04/01/14  ,     ,          , 5.00 ,,CAN FULL
CA,    ,044341,#1,SALVIA SENSATION RSE TM P18230,Sensation Rose Meadow Sage                                  ,PRN,04,REZ,,     , 273 ,03/15/14  , 555 ,04/01/14  , 5.50 ,-,CAN FULL
CA,    ,030261,#1,SEDUM ALB CORAL CARPET,Coral Carpet Stonecrop                                      ,CAC,04,,, 69 ,     ,          ,     ,          , 5.00 ,-,CAN FULL
CA,    ,070941,#1,SEDUM BRONZE CARPET,Bronze Carpet Stonecrop                                     ,CAC,03,,," 1,258 ",,,,, 5.00 ,-,CAN FULL
CA,2013,054641,#1,SEDUM CRYSTAL PINK PPAF,Crystal Pink Stonecrop                                      ,CAC,04,TNN,, 698 ,     ,          ,     ,          , 5.00 ,-,CAN FULL
CA,2010,011821,#1,SEDUM JOHN CREECH,John Creech Stonecrop                                       ,CAC,03,,, 501 ,,,,, 5.00 ,WINTER COLOR,CAN FULL
CA,2011,048261,#1,SEDUM OREGANUM,Oregon Stonecrop                                            ,CAC,02,,, 5 ,,,,, 5.00 ,-,CAN FULL
CA,2010,065241,#1,SEDUM PACHYCLADOS,Gray Stonecrop                                              ,CAC,05,,,     , 5 ,04/01/14  ,     ,          , 5.00 ,-,CAN FULL
CA,    ,025041,#1,SEDUM X AUTUMN FIRE,Autumn Fire Stonecrop                                       ,CAC,03,,, 30 ,     ,          ,     ,          , 5.00 ,-,CAN FULL
CA,    ,070741,#1,SEDUM X AUTUMN JOY,Autumn Joy Stonecrop                                        ,CAC,04,,, 677 ,,,,, 5.00 ,-,CAN FULL
CA,2011,069971,#1,SEMPERVIVUM ARACH RED COBWEB,Red Cobweb Hens and Chicks                                  ,CAC,04,,,     , 291 ,04/01/14  ,     ,          , 6.00 ,-,CAN FULL
CA,    ,065591,#1,SEMPERVIVUM BLACK,Black Hens and Chicks                                       ,CAC,04,,, 10 ,     ,          ,     ,          , 6.00 ,-,CAN FULL
CA,2011,065601,#1,SEMPERVIVUM GREEN WHEEL,Green Wheel Hens and Chicks                                 ,CAC,04,,,     , 398 ,04/01/14  ,     ,          , 6.00 ,-,CAN FULL
CA,2011,065611,#1,SEMPERVIVUM KREBS DES ROSE,Krebs Desert Rose Hens and Chicks                           ,CAC,04,,,     , 167 ,04/01/14  ,     ,          , 6.00 ,-,CAN FULL
CA,    ,074141,#1,SEMPERVIVUM ROYAL RUBY,Royal Ruby Hens and Chicks                                  ,CAC,04,,, 36 ,,,,, 6.00 ,-,CAN FULL
CA,    ,044911,#1,SEMPERVIVUM RUBIKON,Rubikon Hens & Chicks                                       ,CAC,04,,,     , 135 ,05/01/14  ,     ,          , 6.00 ,-,CAN FULL
CA,2011,070011,#1,SEMPERVIVUM SILVER KING,Silver King Houseleek                                       ,CAC,04,,, 77 ,,,,, 6.00 ,-,CAN FULL
CA,2012,070071,#1,SEMPERVIVUM TECTORUM GREENII,Greenii Hens and Chicks                                     ,CAC,04,,,     , 5 ,04/30/14  ,     ,          , 6.00 ,-,CAN FULL
CA,    ,071611,#1,SPIRAEA X VAN RENAISSANCE,Renaissance Spirea                                          ,DCS,03,,, 45 ,,,     ,          , 5.75 ,-,"8""H - 8""S"
CA,    ,071612,#2,SPIRAEA X VAN RENAISSANCE,Renaissance Spirea                                          ,DCS,03,,, 55 ,,,     ,          , 12.25 ,-,"14""H - 16""S *"
CA,    ,071615,#5,SPIRAEA X VAN RENAISSANCE,Renaissance Spirea                                          ,DCS,03,,,     , 10 ,04/01/14  ,     ,          , 19.25 ,-,"18""H - 15""S"
CA,2011,074682S,SuperTwo,SYRINGA BLOOMERNG R PUR P20575,Bloomerang®  Purple Lilac,DCS,03,PW,,     , 95 ,04/15/14  ,     ,          , 16.50 ,-,"12""H - 12""S *"
CA,    ,072001,#1,SYRINGA X CHINENSIS,Chinese Lilac                                               ,DCS,03,,, 48 ,,,     ,          , 7.75 ,BUDS & BLOOMS,"10""H - 6""S"
CA,2011,075941,#1,THYMUS HI HO SILVER,Hi Ho Silver Thyme                                          ,PRN,05,,,     , 109 ,03/15/14  ,     ,          , 4.25 ,,
CA,    ,021732,#2,VACCINIUM CORYMBOSUM O'NEAL,O'Neal Blueberry                                            ,DCS,05,,, 416 ,     ,          ,     ,          , 14.50 ,FULL BLOOM,"12""H - 10""S"
CA,2013,081712,#2,VACCINIUM PEACH SORBET TM PPAF,Peach Sorbet™  Blueberry,DCS,05,FCF,, 41 ,,,     ,          , 15.00 ,BUDS & BLOOMS,"10""H - 10""S"
CA,2013,088841,#1,VERONICA FIRST LOVE PPAF,First Love Speedwell                                        ,PRN,04,,,     , 270 ,03/15/14  ,,, 4.75 ,-,"10""H -9''S"
CA,    ,030141,#1,VERONICA LON EVELINE P14888,Evaline Speedwell                                           ,PRN,04,Y,,     , 367 ,03/15/14  ,,, 4.75 ,,
CA,    ,075101,#1,VIB OPULUS STERILE,Eastern Snowball                                            ,DCS,03,,," 1,213 ",     ,          ,     ,          , 6.50 ,DORMANT,"12""H - 8""S"
CA,    ,076131,#1,VINCA MINOR BOWLES',Bowles' Common Periwinkle                                   ,PRN,04,,, 35 ,     ,          ,     ,          , 4.75 ,BUDS & BLOOMS,CAN FULL
CA,    ,076181,#1,VITEX AGNUS-CASTUS,Chaste Tree                                                 ,DCS,05,,, 24 ,     ,          ,     ,          , 6.00 ,DORMANT,"11""H - 6""S"
CA,    ,076311,#1 STAKED,VITIS LAB CATAWBA,Catawba Grape                                               ,VIN,04,,, 10 ,     ,          ,     ,          , 8.00 ,DORMANT,"24""H"
CA,    ,076315,#5 STAKED,VITIS LAB CATAWBA,Catawba Grape                                               ,VIN,04,,,     , 124 ,05/01/14  ,     ,          , 22.00 ,DORMANT,"48""H"
